subjectID,markerGroup,emotionA,emotionB,fearSummary
XT2701,UTORSO,SAD,SUMMARY,0.173226071352535
XT2701,HEAD,SAD,SUMMARY,0.147741719638675
XT2701,UPPER_LIMB_L,SAD,SUMMARY,0.201371696219471
XT2701,UPPER_LIMB_R,SAD,SUMMARY,0.196554031448645
XT2701,LOWER_LIMB_L,SAD,SUMMARY,0.154204304672689
XT2701,LOWER_LIMB_R,SAD,SUMMARY,0.137295081967213
XT2701,WRIST_L,SAD,SUMMARY,0.241886918701907
XT2701,WRIST_R,SAD,SUMMARY,0.208096353295417
XT2701,LTORSO,SAD,SUMMARY,0.216828370692539
XW3001,UTORSO,SAD,SUMMARY,0.180905745308556
XW3001,HEAD,SAD,SUMMARY,0.222582803613249
XW3001,UPPER_LIMB_L,SAD,SUMMARY,0.165741050518568
XW3001,UPPER_LIMB_R,SAD,SUMMARY,0.229173636667782
XW3001,LOWER_LIMB_L,SAD,SUMMARY,0.192739101172175
XW3001,LOWER_LIMB_R,SAD,SUMMARY,0.131746961079514
XW3001,WRIST_L,SAD,SUMMARY,0.153061224489796
XW3001,WRIST_R,SAD,SUMMARY,0.18835731013717
XW3001,LTORSO,SAD,SUMMARY,0.196922047507528
XY1700,UTORSO,SAD,SUMMARY,0.184449040420937
XY1700,HEAD,SAD,SUMMARY,0.236567413850786
XY1700,UPPER_LIMB_L,SAD,SUMMARY,0.196988959518234
XY1700,UPPER_LIMB_R,SAD,SUMMARY,0.212278353964537
XY1700,LOWER_LIMB_L,SAD,SUMMARY,0.121501408688893
XY1700,LOWER_LIMB_R,SAD,SUMMARY,0.102208096353295
XY1700,WRIST_L,SAD,SUMMARY,0.171127467380395
XY1700,WRIST_R,SAD,SUMMARY,0.241719638675142
XY1700,LTORSO,SAD,SUMMARY,0.174071595851455
