medianA,medianB,deltaMedian_AminusB,pairLabel,deltaMedian_sorted,subjectID,markerGroup,emotionA,emotionB,ksD,nSamplesA,nSamplesB,nVideosA,nVideosB
28.2837353007343,26.5907242959396,1.69301100479465,DISGUST-JOY,-1.69301100479465,LE2202,HEAD,DISGUST,JOY,0.125630827507173,1423,761,1,1
28.2837353007343,23.4303972806461,4.85333802008813,DISGUST-SAD,-4.85333802008813,LE2202,HEAD,DISGUST,SAD,0.25937510729544,1423,3459,1,1
15.9268675995801,26.5907242959396,-10.6638566963595,FEAR-JOY,10.6638566963595,LE2202,HEAD,FEAR,JOY,0.525971401606418,8148,761,1,1
15.9268675995801,23.4303972806461,-7.50352968106603,FEAR-SAD,7.50352968106603,LE2202,HEAD,FEAR,SAD,0.311921878040296,8148,3459,1,1
26.5907242959396,23.4303972806461,3.16032701529348,JOY-SAD,-3.16032701529348,LE2202,HEAD,JOY,SAD,0.22240064673504,761,3459,1,1
16.2401306951656,25.1086197783128,-8.86848908314714,DISGUST-NEUTRAL,-8.86848908314714,LE2202,UPPER_LIMB_L,NEUTRAL,DISGUST,0.349355311237384,4088,2553,1,1
16.2401306951656,13.9393701183039,2.30076057686177,FEAR-NEUTRAL,2.30076057686177,LE2202,UPPER_LIMB_L,NEUTRAL,FEAR,0.111024595965634,4088,10133,1,1
16.2401306951656,23.2089926494528,-6.96886195428713,JOY-NEUTRAL,-6.96886195428713,LE2202,UPPER_LIMB_L,NEUTRAL,JOY,0.288201741153123,4088,4469,1,1
16.2401306951656,23.593438782175,-7.35330808700933,NEUTRAL-SAD,7.35330808700933,LE2202,UPPER_LIMB_L,NEUTRAL,SAD,0.286577849922137,4088,5190,1,1
25.1086197783128,13.9393701183039,11.1692496600089,DISGUST-FEAR,-11.1692496600089,LE2202,UPPER_LIMB_L,DISGUST,FEAR,0.452759535931608,2553,10133,1,1
25.1086197783128,23.2089926494528,1.89962712886,DISGUST-JOY,-1.89962712886,LE2202,UPPER_LIMB_L,DISGUST,JOY,0.0910432551106956,2553,4469,1,1
25.1086197783128,23.593438782175,1.51518099613781,DISGUST-SAD,-1.51518099613781,LE2202,UPPER_LIMB_L,DISGUST,SAD,0.100101433426389,2553,5190,1,1
