medianA,medianB,deltaMedian_AminusB,pairLabel,deltaMedian_sorted,subjectID,markerGroup,emotionA,emotionB,ksD,nSamplesA,nSamplesB,nVideosA,nVideosB
9.91551876836261,16.7118392749168,-6.7963205065542,JOY-NEUTRAL,-6.7963205065542,XR2302,LOWER_LIMB_L,NEUTRAL,JOY,0.12604550016728,36012,36012,1,1
9.91551876836261,29.7902197834747,-19.8747010151121,NEUTRAL-SAD,19.8747010151121,XR2302,LOWER_LIMB_L,NEUTRAL,SAD,0.220224155235865,36012,36012,1,1
14.0795313638989,4.42834447524798,9.65118688865089,DISGUST-FEAR,-9.65118688865089,XR2302,LOWER_LIMB_L,DISGUST,FEAR,0.267926842868295,36012,36012,1,1
14.0795313638989,16.7118392749168,-2.63230791101794,DISGUST-JOY,2.63230791101794,XR2302,LOWER_LIMB_L,DISGUST,JOY,0.0434370469499275,36012,36012,1,1
14.0795313638989,29.7902197834747,-15.7106884195758,DISGUST-SAD,15.7106884195758,XR2302,LOWER_LIMB_L,DISGUST,SAD,0.170430467268875,36012,36012,1,1
4.42834447524798,16.7118392749168,-12.2834947996688,FEAR-JOY,12.2834947996688,XR2302,LOWER_LIMB_L,FEAR,JOY,0.293911007025761,36012,36012,1,1
4.42834447524798,29.7902197834747,-25.3618753082267,FEAR-SAD,25.3618753082267,XR2302,LOWER_LIMB_L,FEAR,SAD,0.391240102598416,36012,36012,1,1
16.7118392749168,29.7902197834747,-13.0783805085579,JOY-SAD,13.0783805085579,XR2302,LOWER_LIMB_L,JOY,SAD,0.152531504405041,36012,36012,1,1
5.54437244038873,6.75470411857192,-1.21033167818319,DISGUST-NEUTRAL,-1.21033167818319,XR2302,LOWER_LIMB_R,NEUTRAL,DISGUST,0.0473960075833612,36012,36012,1,1
5.54437244038873,2.49859662528255,3.04577581510618,FEAR-NEUTRAL,3.04577581510618,XR2302,LOWER_LIMB_R,NEUTRAL,FEAR,0.166192706590833,36012,36012,1,1
5.54437244038873,8.64810304340594,-3.10373060301721,JOY-NEUTRAL,-3.10373060301721,XR2302,LOWER_LIMB_R,NEUTRAL,JOY,0.0844764135162262,36012,36012,1,1
5.54437244038873,20.5368504824216,-14.9924780420329,NEUTRAL-SAD,14.9924780420329,XR2302,LOWER_LIMB_R,NEUTRAL,SAD,0.224852235976358,36012,36012,1,1
6.75470411857192,2.49859662528255,4.25610749328937,DISGUST-FEAR,-4.25610749328937,XR2302,LOWER_LIMB_R,DISGUST,FEAR,0.175365228058436,36012,36012,1,1
6.75470411857192,8.64810304340594,-1.89339892483402,DISGUST-JOY,1.89339892483402,XR2302,LOWER_LIMB_R,DISGUST,JOY,0.0604996096799376,36012,36012,1,1
6.75470411857192,20.5368504824216,-13.7821463638497,DISGUST-SAD,13.7821463638497,XR2302,LOWER_LIMB_R,DISGUST,SAD,0.209908553585369,36012,36012,1,1
