participantID,seq,exp,preDynamicMedian,walkDynamicMedian,walkRawMedian,preSelectedFrac,walkSelectedFrac,valence,dominance,arousal,liking,familiarity
07-9UAD,3,23,22.0111175898323,217.917504156901,982.204854081389,1,0.853357531760436,4.5,7.2,2.9,7.2,1
07-9UAD,4,5,20.929368691168,222.277456172199,985.377191835775,1,0.756986204457022,7.3,7.7,3,9,3
07-9UAD,5,26,21.0986753882359,214.35880039905,980.725851805722,1,0.808632543926662,5,5.9,5,2.5,1
07-9UAD,6,1,21.8970298734944,212.149643922622,983.902958227677,1,0.811825957605058,4,6.2,5,2.8,1
07-9UAD,7,29,22.024037194725,217.22966316215,983.681632624106,1,0.887135922330097,6.4,6.1,4.6,7.1,2
07-9UAD,8,31,21.7470163341126,214.594222655214,980.133625995795,0.968,0.85857089966679,4.6,6.5,3.2,5,1
07-9UAD,9,37,27.1195871745127,203.640103555691,979.985502427957,0.966,0.790665273423894,4.4,5.3,3.8,5,1
07-9UAD,10,4,21.6302381165659,221.252103212842,981.391678659189,1,0.762809029021856,4.4,6,3.6,3.4,1
07-9UAD,11,25,21.7287042999324,215.022866268194,983.312645915215,1,0.80886030725259,3.7,5.5,4.7,3.1,1
07-9UAD,12,7,22.2439380165607,212.963255494413,977.686902586427,1,0.885355319984295,7.2,5.3,5.7,9,5
07-9UAD,13,27,21.6998672534733,198.096474882531,978.280609580622,1,0.780362641122135,5,5.7,4.8,2.7,1
07-9UAD,14,12,20.9986106038538,214.790164424386,981.946188797306,1,0.797026022304833,6.1,5.9,4.1,7,1
07-9UAD,15,30,21.0608689499355,195.562850793529,991.398630225094,1,0.767719298245614,5,5.7,4.1,3.6,1
07-9UAD,16,8,23.8315225726262,211.300302484624,979.244615721258,1,0.828815447456368,6.1,6.2,3.9,7,4
07-9UAD,17,9,21.1660190947779,216.916024590785,977.389913848534,1,0.809701492537313,6.9,6.8,3.8,9,5
07-9UAD,18,28,22.4629442910418,210.21017904534,979.541042129053,1,0.822094691535151,5,5.8,2.3,4.9,1
07-9UAD,19,24,23.0384337101631,205.658291827671,985.303532542693,0.994,0.87292576419214,5,6,4.4,3.4,1
07-9UAD,20,13,21.652596677764,216.562769909437,982.795831784728,0.994,0.799501424501424,5,6.3,3.1,3.4,1
07-9UAD,21,10,22.5792110197181,195.866361854531,983.312645915215,1,0.864547862277715,6.6,6.1,4.5,7.7,2
07-9UAD,22,6,22.00723890273,194.813477696178,981.909231846226,1,0.908715251690458,6.8,4.8,4.9,9,3
07-9UAD,23,36,23.01494680404,185.188393201798,981.613520581623,1,0.824507807196198,6.5,5.5,4.4,7.1,2
07-9UAD,24,38,21.9580319975881,197.903849776316,978.873956479499,1,0.823624595469256,6.2,5.1,4.8,6.5,1
07-9UAD,25,40,21.7470353958908,198.738833297449,977.167113059837,1,0.873342637822749,6.1,5.3,5,6.9,1
07-9UAD,26,32,23.245060054617,202.094407653447,983.534054552219,0.936,0.824049174029965,6.3,5,3.8,6.5,2
07-9UAD,27,33,22.0033582397803,216.256046545217,977.761132858101,1,0.801124385101897,5.1,6,3.6,3.6,1
07-9UAD,28,11,22.419821168681,209.079115441047,979.615134715833,1,0.822271386430678,6.4,5.7,4.4,6.9,2
07-9UAD,29,39,22.3855161030818,199.802372337405,981.909231846226,1,0.857894736842105,5.8,5.3,4.7,5,1
07-9UAD,30,17,21.1485300199368,207.538267507345,977.76113567583,1,0.824432809773124,5,5,4.8,4.2,1
07-9UAD,31,19,22.0214578233884,204.18628999081,982.500387367475,0.984,0.787338230150402,6.9,4.8,5.1,9,1
07-9UAD,32,2,20.2801303497545,202.458427270932,978.873956479499,1,0.758,7.9,4.5,5.1,9,5
07-9UAD,33,20,23.712990068963,220.287234972697,982.204854081389,1,0.834038054968288,7,6.5,4,9,5
07-9UAD,34,14,22.209362588682,206.795127736178,981.132793411316,1,0.802505526897568,7,6.7,3,9,5
07-9UAD,35,34,22.5729095359713,212.704744969547,981.983142966844,1,0.885174418604651,5.5,4,5.7,5.9,1
07-9UAD,36,18,21.9684047000602,205.264035391787,978.873956479499,1,0.78099309437685,7.1,4.1,4.6,9,5
07-9UAD,37,21,21.6893702785642,226.440923336569,987.216887981759,1,0.687086092715232,5,4.5,3.1,2.7,1
07-9UAD,38,3,21.4889791798789,235.400941769364,983.607846355943,1,0.7624950019992,7.1,6,5,9,5
08-9UB2,1,30,19.7741829006573,210.988104623313,971.953929161383,1,0.795368020304569,2.8,6.7,1,8.9,4
08-9UB2,2,21,19.4022040457475,199.202312017856,974.93630477802,1,0.8,3,4.7,3,1,1
08-9UB2,3,10,18.1406657990103,200.144537470568,975.234040715569,1,0.798498498498499,5,6.8,3.1,1,1
08-9UB2,4,28,19.7597851286018,208.37644249969,973.222555506236,1,0.767532467532468,3.5,6.6,5,6.6,1
08-9UB2,5,12,17.8320911797856,198.349190655504,974.489530308009,1,0.881561238223419,7.1,6.7,3,9,1
08-9UB2,6,7,19.9946198058017,206.141972991257,971.505783162384,1,0.821002386634845,7,4.7,6.9,9,1
08-9UB2,7,39,18.5118602499114,204.267123065571,976.201055371308,1,0.868267581475129,5,6.8,1.1,1,1
08-9UB2,8,15,21.9930076749028,201.292434546727,977.761132858101,0.96,0.929250263991552,5,6.8,3,6.9,1
08-9UB2,9,6,17.9355399540519,210.781334735674,972.625760996332,1,0.789417613636364,6.9,6.7,5,7.3,1
08-9UB2,10,22,20.2098327029358,215.236536446672,970.534090272112,1,0.834824501032347,3,6.6,1.8,8.9,1
08-9UB2,11,23,26.2578845900749,211.415308788137,973.669911335656,1,0.84,2.2,4.6,6.8,2.7,1
08-9UB2,12,3,21.2572639262083,201.59607233014,973.222555506236,1,0.79965811965812,6.1,6.7,2.7,7,1
08-9UB2,13,26,16.7896686998399,198.953683819014,974.787402706929,1,0.893383613301337,5,9,2.2,2,1
08-9UB2,14,36,20.0699238737278,201.887269881119,973.297129090155,1,0.840963855421687,1.1,6.6,2.9,1,1
08-9UB2,15,31,19.2785843626217,205.300361898785,971.431072062711,1,0.811949069539667,2.1,7.7,1.9,1,1
08-9UB2,16,37,19.1318648311199,201.188196979003,975.234040715569,1,0.808405029781602,1,5.8,3.2,1,1
08-9UB2,17,14,28.6705090935845,201.189328753506,974.489530308009,1,0.848415550473701,4.2,6.8,1,3,1
08-9UB2,18,25,23.2646434787484,207.602029692479,973.818984277099,1,0.842316705724808,4.1,6.7,2.5,8,1
08-9UB2,19,38,18.5533270511352,212.800675036193,969.336823398105,1,0.786666666666667,3.1,6.8,1.5,1,1
08-9UB2,20,34,18.3341911260133,193.629673117326,976.275401440139,1,0.761154074955384,5,9,1,1,1
08-9UB2,21,27,21.2063225633832,207.585439854326,973.595366305394,1,0.777777777777778,6.5,6.7,3,9,1
08-9UB2,22,4,22.9951452566118,198.36813153471,973.297129090155,1,0.833388870376541,7.1,5.6,3.4,9,1
08-9UB2,23,33,20.8912547988463,199.596271294719,973.669911335656,1,0.865492957746479,5.1,6.9,6.7,1,1
08-9UB2,24,40,23.3744913490588,199.311444099193,973.520815567025,1,0.809878213802436,5,6.7,5,9,1
08-9UB2,25,11,23.8911641032901,202.326093925826,969.860809517981,1,0.860116001364722,7,5.7,3,9,1
08-9UB2,26,8,23.1542734524492,204.936109438724,970.90793339305,1,0.83355795148248,7,6.8,4.4,9,1
08-9UB2,27,20,21.6565398066447,201.283809474159,976.27540144014,1,0.815915627996165,7,8.6,6,9,1
08-9UB2,28,2,22.5666067885332,207.685643722972,976.275401440139,1,0.862546437014522,3,8.2,3,1,1
08-9UB2,29,18,21.8319413540568,196.110050703966,973.595366305394,1,0.882295081967213,5,8.9,1.7,5.9,1
08-9UB2,30,19,23.8744802075064,209.050657512847,970.571480343835,1,0.766927526369513,6.5,7.9,5,9,1
08-9UB2,31,32,20.1322265977095,187.853951592967,974.787402706929,1,0.88956228956229,5,8,2.4,1,1
08-9UB2,32,24,23.0988881476579,197.937213212666,975.457283030664,1,0.8449637919684,3.1,6.9,5,8,1
08-9UB2,33,1,21.8123771194752,204.955694485113,972.998800461203,1,0.809868875086266,5,9,3.7,8.6,1
08-9UB2,34,5,17.7841424715224,207.956956246259,972.998800461203,1,0.751577548987048,5,9,1,7.1,4
08-9UB2,35,29,22.8585933501753,202.032989601903,971.43107206271,1,0.796708947548852,5,9,1,7.3,1
08-9UB2,36,13,21.0446453992075,208.525136065746,968.662698877976,1,0.85447632215693,6.5,8.7,1.6,7.7,1
08-9UB2,37,17,20.3235913753592,209.260774387213,969.336823398105,1,0.866283006093433,5.8,9,1.5,6.9,1
08-9UB2,38,9,23.9090282919149,202.893911808103,975.457283030664,1,0.806905799530674,6.2,8.1,3.8,9,1
09-9UDP,1,26,18.831972805724,204.414212930302,986.334262067276,1,0.741417910447761,7.5,5.4,3,8.9,4
09-9UDP,2,3,20.2815336247781,220.457721558928,991.325418348155,1,0.781067393844955,6.4,5,6.9,5.6,3
09-9UDP,3,20,19.495863482083,223.671894525887,996.000126753063,1,0.779074446680081,8.5,6.6,7.2,9,5
09-9UDP,4,25,19.0648005805136,229.840101893252,993.884625235679,1,0.841196293176074,5.2,2.8,4.4,2.1,2
09-9UDP,5,7,18.7213163213406,223.794405711129,985.156197434199,1,0.879543533389687,3.8,4.9,5.1,4,2
09-9UDP,6,4,20.2843401749059,215.986343855385,986.738890778276,1,0.907585004359198,6.1,5.4,5.9,6.5,3
09-9UDP,7,10,18.2813323219503,202.29767526473,985.303532542693,1,0.8906967042136,2.1,5.8,6.2,1,2
09-9UDP,8,21,19.8086966227471,217.515502854321,994.687576791132,1,0.779146141215107,3,6,3.1,1,2
09-9UDP,9,36,20.6142108883461,225.450794294405,987.143365964306,1,0.861027190332326,1.4,6.2,6.4,1,2
09-9UDP,10,9,19.7842570861665,217.088896592402,993.007925895497,1,0.893971782813168,7.2,6.7,6.7,6.7,3
09-9UDP,11,15,20.0855174224603,202.390232271413,984.492916582729,1,0.8828,5.1,5.1,4.8,5.1,2
09-9UDP,12,29,18.2891158526547,228.42201239632,994.176686548253,1,0.774104683195592,4.2,6.4,5.9,6.9,3
09-9UDP,13,24,19.1927636862804,214.659064210799,993.154096195235,1,0.789535337758688,8.2,7.6,7.5,9,4
09-9UDP,14,13,21.02570210177,210.668281168763,991.545037761922,1,0.776661514683153,4.7,2.6,3.5,2.5,1
09-9UDP,15,2,20.4339287856988,192.174839773227,990.226590648527,1,0.775562001450326,5.7,6.8,6.1,7.3,4
09-9UDP,16,30,21.9269060581333,221.199353231862,997.165380310262,1,0.779968454258675,2.7,7.6,7.6,6.5,3
09-9UDP,17,11,20.2590674218209,213.821430504539,989.566708355714,1,0.813981042654028,8.6,7.3,7,7.8,3
09-9UDP,18,27,18.868206343559,208.988567967291,994.249688471217,1,0.836818368183682,7.3,6.6,7.5,7.1,4
09-9UDP,19,17,21.7024848387504,219.816161274887,991.545037761922,1,0.804916113928989,5.2,4.6,4.6,4.9,2
10-9UHM,1,19,26.8580451477296,229.664681520132,1000.21771209155,1,0.897542883634678,6.9,5.7,5.5,6.7,5
10-9UHM,2,9,30.2877468761753,258.916403096687,996.946991037919,1,0.938135593220339,7.7,5.6,6.1,9,5
10-9UHM,3,6,29.3891718253301,248.965423393011,1001.45053746103,1,0.913974151857835,6.7,5.6,5.7,6.9,1
10-9UHM,4,21,23.0705315294837,250.180685810769,984.271723638559,1,0.904699165568731,5.5,5.5,4.4,5.2,1
10-9UHM,5,13,22.4692790907826,243.371154963932,983.386454333102,1,0.853711790393013,6,5.8,4.5,5.5,2
10-9UHM,6,5,24.8935010497875,238.800589606728,982.130956864711,1,0.932075471698113,6.2,5.6,5.5,6.6,5
10-9UHM,7,31,24.1282567110199,238.90831233244,984.382320110644,1,0.853451756156641,5.7,5.3,5.5,5.4,1
10-9UHM,8,25,29.3028646625994,212.916740214607,984.271723638559,0.702,0.942401960784314,6,5.8,4.2,5.5,1
10-9UHM,9,12,27.7565128653424,226.660529608124,985.782213378322,1,0.927452596867271,6.1,5.3,4.6,4.6,1
10-9UHM,10,8,23.1358218614696,247.131785284464,972.028600073733,1,0.868673647469459,6,5.4,4.9,6.8,5
10-9UHM,11,7,26.8813493127627,234.289675204534,983.165001370457,0.974,0.920409070698088,5.8,5.4,5.1,5.7,5
10-9UHM,12,10,23.3306022440226,230.05498119756,978.354797622255,1,0.913115432354158,5.7,5,5.6,7.4,1
10-9UHM,13,36,22.5905579946079,262.420217899603,988.17217369211,1,0.942156409069875,5.8,5.9,5.5,7.2,3
10-9UHM,14,37,26.8060650584197,242.551349969907,983.681632624106,0.844,0.905702739110912,5.4,4.5,6.7,6.4,1
10-9UHM,15,38,29.6591170291659,240.383425669434,983.386454333102,1,0.948553054662379,5.6,5.7,5.4,5.7,1
10-9UHM,16,2,26.7401547708436,243.62013357837,991.252201063935,1,0.927792915531335,5.6,5.5,4.4,4.8,1
10-9UHM,17,27,25.6603269011229,256.328705273455,990.886033491667,1,0.930641330166271,5.5,5.5,4.9,4.6,2
10-9UHM,18,1,22.4958559323826,240.682330227518,978.799807787465,1,0.936160510715914,5.4,4.3,6.2,4.6,5
10-9UHM,19,29,22.5350522847989,222.265803583485,980.133625995795,1,0.964199322689889,6.5,4.4,6.4,8.8,5
10-9UHM,20,4,29.6936439162859,254.314422554651,978.206404656969,1,0.923569794050343,7.1,5.4,6.7,7.1,5
10-9UHM,21,18,31.0551855815966,229.540470504778,977.167113059837,1,0.837457337883959,7.4,4.8,3.9,9,5
10-9UHM,22,11,29.378520944408,244.449278551359,978.466062811641,1,0.933150183150183,6.3,5.4,5.7,6.6,3
10-9UHM,23,14,24.2224197458863,249.491668808709,977.315652562566,1,0.921052631578947,7,5.6,5.7,7.7,5
10-9UHM,24,40,29.5552926204507,226.981771731443,975.791964987078,1,0.970197157267309,5.3,4.6,6.4,4.5,3
10-9UHM,25,23,28.93239139585,247.132706654766,980.059572607,1,0.953399904897765,4.1,4.3,4.2,3.9,2
10-9UHM,26,28,22.1939788860774,258.697111152865,987.437421188571,1,0.904805914972274,4.6,5.7,4,5.5,1
10-9UHM,27,22,20.7723877222511,246.446023952657,978.02090641405,0.894,0.962828649138713,4.3,4.8,5.1,6.1,4
10-9UHM,28,17,25.93395045921,239.985846012198,978.577328001028,0.848,0.952112676056338,6,5.6,4.2,6.1,1
10-9UHM,29,32,24.3840578136438,255.858355769011,977.835363129775,1,0.863969005596212,5.7,4.3,6.3,6.2,2
10-9UHM,30,26,25.183372134374,244.993590065025,981.20677137951,1,0.963570127504554,5.4,4.6,3.6,6.4,2
10-9UHM,31,20,24.9460407305141,272.698606686813,976.795665479966,1,0.959492435334309,6.9,4.5,5.9,7.3,5
10-9UHM,32,15,24.536495787843,266.771850526706,980.873849596848,1,0.951951951951952,7.3,4.5,4.4,7.6,1
10-9UHM,33,34,26.4124365134215,256.238525565111,979.615134715833,1,0.966587112171838,5.8,4.1,7.1,6.6,3
10-9UHM,34,24,26.0773266157825,245.027627555959,977.315649740981,1,0.946085325832161,3.9,5.5,5.4,6.2,5
10-9UHM,35,33,21.9204138132168,273.128289351294,983.386454333102,1,0.96352140077821,6.1,4,7,6.5,4
10-9UHM,36,30,25.8349865359415,277.740627885133,984.271723638559,1,0.959278350515464,2.5,3.7,5.8,2.6,3
10-9UHM,37,39,21.7522699694162,279.558392947086,995.416991119752,1,0.928676111382511,3.8,4.2,6.9,4.2,2
10-9UHM,38,3,30.5301689190198,265.748302130147,992.642403285226,1,0.942495126705653,7,4.1,6.5,7.4,5
11-9UIZ,1,14,20.634911772956,252.492012785013,966.412271332794,0.9,0.71369466280513,6.9,6.5,5,8.7,5
11-9UIZ,2,6,19.5570830056531,241.897030068022,971.543130095354,1,0.781158816173406,7.9,7.3,6.6,8,4
11-9UIZ,3,12,21.3387838831297,237.976999745927,973.669911335656,1,0.802305721605465,7.7,4.1,1.8,8.8,1
11-9UIZ,4,19,24.7179461419449,259.575362166673,975.457283030664,1,0.859878561419897,6.7,6.7,5,6.5,5
11-9UIZ,5,13,19.9590001783406,256.986324266589,981.835312379727,1,0.876831501831502,6.7,7.2,2.8,7.4,2
11-9UIZ,6,38,18.3652139953443,250.946764082503,979.392840139835,1,0.841848067525544,6.3,6.5,6.8,5,3
11-9UIZ,7,1,18.8832912639331,276.704170003347,978.169310636152,1,0.841823056300268,7.7,6.3,7.3,7.4,5
11-9UIZ,8,11,20.6803798214489,251.284414776562,984.087340933118,1,0.788861180382377,9,7.1,5,8.8,1
11-9UIZ,9,5,19.2756318264161,226.445950443875,971.729856161883,1,0.708010335917313,8.6,8.2,6.4,8.8,5
11-9UIZ,10,8,20.9144039454476,247.234035537571,970.795789095547,1,0.783112582781457,8.2,7.2,5,8.1,5
11-9UIZ,11,21,23.5636841640423,261.01371826159,978.873956479499,1,0.841310909874946,3,6.8,3.2,7,3
11-9UIZ,12,33,20.3543775837963,254.301104652413,974.787402706929,1,0.851321092700403,6.1,8,6.2,6.5,4
11-9UIZ,13,4,19.4285916445441,251.704178204365,977.167113059837,1,0.830907534246575,9,6.8,6.4,7.6,5
11-9UIZ,14,29,19.1259130920332,270.689320301339,975.382874602848,1,0.918212077983833,3.9,4.3,6.8,8.4,5
11-9UIZ,15,22,19.6326183030281,282.90720477735,987.584372215676,1,0.857276119402985,3.8,5.4,3.6,2.9,1
11-9UIZ,16,9,20.1237391475543,274.184805171408,977.092834840501,1,0.858645928636779,8.1,6.5,6.3,9,5
11-9UIZ,17,26,19.7424882198438,289.409095149494,992.167028095264,1,0.845475638051044,3.7,6.9,3.8,5.2,1
11-9UIZ,18,32,20.0472203317583,256.898148101379,975.382874602848,1,0.854689564068692,5,5,5.9,5,2
11-9UIZ,19,28,20.3039753570515,274.269187963736,977.686832127124,1,0.801711840228245,3.5,5.6,5,6.6,1
11-9UIZ,20,30,22.7450018552598,266.054874159825,983.902958227677,1,0.860454115421003,2.2,4,6.3,5,5
11-9UIZ,21,2,20.0741780794598,267.498609754309,983.681632624106,1,0.846966911764706,6.4,6.6,6.4,6.9,5
11-9UIZ,22,40,19.9176015275695,291.520185037563,978.577328001028,1,0.856801909307876,5.9,7.1,7.1,6.7,3
11-9UIZ,23,3,19.1734715966425,264.81884499791,981.169786578426,1,0.779646399310047,6.9,5.7,4.8,6.7,5
11-9UIZ,24,39,21.0878806377765,325.200918998422,989.860043684035,1,0.863131313131313,5,6.9,6.8,3.8,2
11-9UIZ,25,24,20.8639887219051,298.971545916647,985.892652794158,1,0.834283000949668,3.3,6.9,3.7,6,5
11-9UIZ,26,37,22.1862374875389,293.800510415679,982.537322083793,1,0.839447355883754,3.1,3.7,7,1,1
11-9UIZ,27,31,20.858532300697,294.287206373123,979.763300279604,1,0.841020608439647,5,8.5,5,4.1,1
11-9UIZ,28,20,20.0273336198612,270.303360946331,983.902958227677,1,0.849259757738896,6.5,6.6,5,3.5,1
11-9UIZ,29,23,19.5279563394251,298.823180479011,983.349494724902,1,0.853789731051345,5,5,5,5,1
11-9UIZ,30,15,22.7700156116973,293.681422434427,1004.67028180732,1,0.850954100051573,9,6.6,5,7.1,1
11-9UIZ,31,25,22.452805866666,296.248084324355,978.688567894246,1,0.850574712643678,6.9,6.9,3.1,7.1,1
11-9UIZ,32,7,19.8947233348772,280.322670201988,986.738890778276,1,0.842809364548495,7,5.5,6.5,7.2,5
11-9UIZ,33,34,21.2264455581974,307.077081351805,979.911423847443,1,0.839590443686007,4.4,6.9,6.3,2.4,2
11-9UIZ,34,17,20.7806008577465,257.667780658845,980.725851805722,1,0.850066342326404,3,5,4.9,5,4
11-9UIZ,35,10,20.226728208645,297.27442722209,985.377191835775,1,0.847517730496454,5,7,7.2,6.2,3
11-9UIZ,36,36,22.3142030140184,308.27894020339,991.435228055039,1,0.840361445783133,3.4,6.5,6.9,5,1
11-9UIZ,37,27,19.8115722404221,305.137193693778,985.892652794158,0.9,0.832547169811321,7.2,6.6,6.1,6.8,1
11-9UIZ,38,18,22.0808335928394,286.651285230305,982.204854081389,1,0.758910891089109,9,7.9,6.8,9,5
12-9UN3,1,8,21.4929524889238,214.824617264086,990.812783738583,1,0.853042479908152,2,9,3.9,1,5
12-9UN3,2,36,21.6998672534734,213.5238469547,997.128988741184,1,0.801307664366146,6.1,9,4.3,5.8,1
12-9UN3,3,19,20.6500785140949,223.142158053764,996.10942917865,1,0.834966679733438,7.6,7,2,7.2,5
12-9UN3,4,29,21.9320921727334,217.969220186897,995.708602958766,1,0.869136775719354,5.9,7.3,1.5,7.6,5
12-9UN3,5,14,21.6447081851792,215.576914410282,988.979776685838,1,0.795149253731343,4,9,4.5,3.4,5
12-9UN3,6,7,21.9048274989756,211.156528537666,993.300220797185,0.884,0.821278224263299,9,9,6.9,9,5
12-9UN3,7,34,20.929368691168,214.17495017232,989.676713178842,1,0.885066458170446,5.3,7.6,3.9,5.7,1
12-9UN3,8,6,23.4365113639495,211.772311444336,989.970015915554,1,0.907874015748032,6.8,9,4.1,7,4
12-9UN3,9,24,21.8071569739549,232.545847318188,992.130279245166,1,0.913294797687861,1,4.7,2.6,6.5,5
12-9UN3,10,18,20.4687218582563,203.225129311492,987.988538158335,1,0.890662410215483,6.3,6.5,2.2,6.2,5
12-9UN3,11,37,22.2759041074313,206.503545914334,990.593001980456,1,0.780584626488632,7.1,9,6,6.3,1
12-9UN3,12,13,21.5656643943673,215.243413673075,992.203604333171,1,0.820430107526882,6,9,3,5.8,2
12-9UN3,13,5,22.7650149218477,201.336688002022,991.252201063935,1,0.924230145867099,5.8,8.1,2.4,5.7,5
12-9UN3,14,30,20.2140597185228,204.428825890854,988.906385733513,1,0.906386066763425,7,7.1,3.2,9,2
12-9UN3,15,3,22.5829971445294,211.190898501659,984.787763225033,1,0.933943493832073,6.3,9,3.7,5.9,5
12-9UN3,16,32,20.3865149781905,189.908464146387,988.612767441491,1,0.936102236421725,5.9,7.5,3.6,6.7,4
12-9UN3,17,33,21.4027032222525,212.093824954954,990.959277830274,1,0.823644166991806,4.5,9,3.3,4.8,1
12-9UN3,18,40,20.8476130315391,192.604759335546,989.860043684035,1,0.855822550831793,5.9,7.5,3.6,6.6,1
12-9UN3,19,26,21.1633292969081,182.521329525816,983.017356825699,1,0.897937783991611,5,9,3,5.4,2
12-9UN3,20,21,21.6959317609661,202.151016535107,990.812783738583,1,0.833454810495627,3.4,9,5.6,2.6,1
12-9UN3,21,27,22.0124114477819,191.137955714822,987.951807228916,1,0.863832853025937,6,7.2,3.1,6.3,1
12-9UN3,22,22,22.7775142449609,200.957606602299,987.327154585165,1,0.857558139534884,3.6,9,2.7,4.7,1
12-9UN3,23,1,23.0692986687725,193.447313795591,988.686180189332,1,0.840916750926862,2.2,9,6.7,2.5,5
12-9UN3,24,12,23.4365101053184,194.586010983884,988.025269087755,1,0.897355601948504,5.8,7.3,1,5.5,1
12-9UN3,25,25,24.1895192749044,195.070153479283,989.163229563369,1,0.845051194539249,6.1,6.1,3,6.7,1
12-9UN3,26,10,22.353709506761,204.912639540938,985.598133934137,1,0.877497173011685,6.7,6.8,3.2,7.5,2
12-9UN3,27,2,22.1849986621161,202.622984527018,988.612767441491,1,0.876843657817109,9,5.3,7,9,5
12-9UN3,28,23,20.7641648330767,187.258006712952,986.407841647101,1,0.847731092436975,4.5,9,3,5.7,1
12-9UN3,29,39,21.6631101994701,189.567942509399,986.849223119288,1,0.923562152133581,5.4,7.1,4.3,6.5,1
12-9UN3,30,38,21.3654437112589,192.348638508002,989.78671800197,1,0.863099374565671,5.5,7.1,4.3,6.5,1
12-9UN3,31,9,21.4306198294664,176.900276167639,983.681632624106,1,0.926197971318643,4,8.9,2.3,4.4,5
12-9UN3,32,11,20.936167119549,182.231985099221,987.951807228916,1,0.840123245463882,6.2,7.2,2.3,5.8,4
12-9UN3,33,17,21.7875672734696,190.261840469017,984.566636521174,1,0.908670931058991,6.1,7.1,3.1,6.2,5
12-9UN3,34,20,20.5699795173394,183.316145035276,981.169786578426,1,0.905221745350501,6.5,5.9,2.9,6.6,5
12-9UN3,35,28,19.2874410675622,190.158141593243,988.025269087755,1,0.829169480081026,4.2,8,2.3,4,1
12-9UN3,36,15,22.1760144280677,183.479721121622,985.377191835775,1,0.9032840129917,4.5,9,3,3.2,1
12-9UN3,37,31,21.7431085993327,177.000164576113,985.082521616317,1,0.941154970760234,4,9,4,3.1,1
12-9UN3,38,4,21.1834933032762,183.943428303677,988.392496481623,1,0.770961887477314,5,9,3.4,5.8,5
13-9UOF,1,12,25.6447904604267,176.935830667482,983.091184641123,1,0.771621621621622,5.9,5.9,3.1,5.7,1
13-9UOF,2,15,23.5431406550114,179.720347041053,986.70211881451,1,0.837659963436929,4.3,5.9,3.4,4.3,1
13-9UOF,3,19,23.1665623644115,179.745526283454,978.540242416103,1,0.815213946117274,7.7,6.1,6.7,6.9,4
13-9UOF,4,10,19.5468955061601,178.753103390251,976.201055371308,1,0.855871276959945,6.3,6.6,7.2,5.8,1
13-9UOF,5,32,27.6032994990195,181.249092775399,976.869966295156,1,0.868991517436381,4.4,5.5,4,3,1
13-9UOF,6,18,22.9592262312207,182.4907624743,981.835312379727,1,0.917222963951936,6.9,6.1,5.9,8.2,3
13-9UOF,7,23,23.3159706960285,182.14137391564,980.133625995795,1,0.616330803454593,4.6,5.6,4.5,6.2,1
13-9UOF,8,13,25.3456006905215,179.352707654155,983.017356825699,1,0.879567842389577,5,4.1,4.3,3.3,1
13-9UOF,9,6,30.0225191085366,186.262985115159,985.450845623062,1,0.738990678238509,5.8,3.8,4.5,5.5,1
13-9UOF,10,37,24.2693998750037,168.691739701122,980.984837473667,1,0.768309283964062,5.5,5.5,7,3.9,1
13-9UOF,11,40,25.8261710140513,170.634559074307,982.094005476087,1,0.829312424607961,5,4.3,5.9,5.5,1
13-9UOF,12,39,27.770865264459,179.217924586988,979.170495097777,1,0.896132252027449,4,5.7,5.8,4.1,1
13-9UOF,13,29,25.4408753293847,169.341933016723,981.909231846226,1,0.81394667447993,5.5,4.2,5.8,4.6,1
13-9UOF,14,2,25.812943215741,176.415960166927,985.524493905786,1,0.8300395256917,6.2,5.4,6.2,6.4,5
13-9UOF,15,30,27.0323320784398,199.176877279543,980.688847472129,1,0.813819577735125,6.1,6.4,6.6,7.2,4
13-9UOF,16,36,25.9119907675267,177.258871810822,985.377191835775,1,0.837478108581436,3.3,4.2,5.8,4.1,1
13-9UOF,17,7,26.3433780941389,174.041219091187,983.238831956779,1,0.850801479654747,7,7.1,6.9,8.2,5
13-9UOF,18,20,25.8404945922754,176.147289708722,980.281713194697,1,0.834742057709123,7,5.9,5,7.6,1
13-9UOF,19,31,29.4288657202792,189.548422750228,977.76113567583,0.994,0.883594499520307,5,3.7,5.1,5.7,1
13-9UOF,20,5,24.9756733103845,197.08034874198,983.607846355944,1,0.822772277227723,7.7,5.5,7,7.7,5
13-9UOF,21,11,26.1895056778918,178.467061316611,978.577328001028,1,0.747634069400631,6.8,5.7,5.8,6.2,1
13-9UOF,22,33,26.3022884706519,186.721761787438,983.902958227677,1,0.83264,4.5,4.2,6.5,4.4,1
13-9UOF,23,1,25.3130140170353,181.912456356346,981.909231846226,1,0.86660329531052,6.5,6.3,6.4,7.6,5
13-9UOF,24,24,25.4117705104878,181.724134027553,982.57425680011,1,0.833282535812252,3.3,5.6,5.5,7.3,3
13-9UOF,25,26,26.1808071907884,174.178375526724,984.124234056007,1,0.9034198860038,5,3.7,3.5,3.8,1
13-9UOF,26,34,25.8515061992066,174.565227521233,983.349550124158,1,0.898550724637681,5.8,6.7,8.2,5.9,1
13-9UOF,27,3,24.902646033464,188.254129979918,981.983142966844,1,0.706380575945793,7.5,6.5,8.3,7.7,5
13-9UOF,28,4,29.1909460755699,178.265674996073,984.492916582729,1,0.867048131942107,6.2,5.5,6,6,1
