normalization,subjectID,markerGroup,emotion,fullMedian,microMedian
absolute,SK0702,WRIST_R,NEUTRAL,79.9167686287017,21.7320620357621
absolute,SK0702,WRIST_R,DISGUST,90.7416563901983,24.3868650948243
absolute,SK0702,WRIST_R,FEAR,44.1595493845936,20.862686763332
absolute,SK0702,WRIST_R,JOY,47.2745937439342,19.5467477650922
absolute,SK0702,WRIST_R,SAD,55.6413441134636,22.0572198581546
absolute,SK0702,LTORSO,NEUTRAL,70.7202508221131,22.2964679776576
absolute,SK0702,LTORSO,DISGUST,67.6722348278062,25.2275347041202
absolute,SK0702,LTORSO,FEAR,39.4418883369286,19.5532626223204
absolute,SK0702,LTORSO,JOY,42.8737805212061,21.4693673823652
absolute,SK0702,LTORSO,SAD,54.8086773398986,20.3364919563706
absolute,XB0202,UTORSO,NEUTRAL,78.4865646581089,24.284856273797
absolute,XB0202,UTORSO,DISGUST,84.3056767826229,24.0927809716715
absolute,XB0202,UTORSO,FEAR,26.4463807294886,11.2279464574799
absolute,XB0202,UTORSO,JOY,75.1723699374004,24.0479950513639
absolute,XB0202,UTORSO,SAD,36.9683824813384,17.6501410685405
absolute,XB0202,HEAD,NEUTRAL,83.5291735309521,22.2653207268903
absolute,XB0202,HEAD,DISGUST,105.475963404016,25.0499148721614
absolute,XB0202,HEAD,FEAR,31.2926391620034,13.0533604510218
absolute,XB0202,HEAD,JOY,107.164221847419,26.1567510697041
absolute,XB0202,HEAD,SAD,39.3511617990705,21.0522414535678
absolute,XB0202,UPPER_LIMB_L,NEUTRAL,104.13537754884,26.9594730984429
absolute,XB0202,UPPER_LIMB_L,DISGUST,121.485841887062,24.0802943467692
absolute,XB0202,UPPER_LIMB_L,FEAR,29.310361503592,11.3320372597818
absolute,XB0202,UPPER_LIMB_L,JOY,102.632390163903,26.6391530069549
absolute,XB0202,UPPER_LIMB_L,SAD,46.3562825221388,18.4101404064285
absolute,XB0202,UPPER_LIMB_R,NEUTRAL,90.4785830665093,22.6241476939756
absolute,XB0202,UPPER_LIMB_R,DISGUST,106.176951250204,25.3708704556567
absolute,XB0202,UPPER_LIMB_R,FEAR,36.4390485172494,11.7635802745491
absolute,XB0202,UPPER_LIMB_R,JOY,95.7330356858238,25.3012423132967
absolute,XB0202,UPPER_LIMB_R,SAD,46.1430458486374,19.4427107816648
absolute,XB0202,LOWER_LIMB_L,NEUTRAL,40.5987564148997,15.8193399108773
absolute,XB0202,LOWER_LIMB_L,DISGUST,32.256087554917,14.291876212043
absolute,XB0202,LOWER_LIMB_L,FEAR,11.6212755898084,6.52737874574948
absolute,XB0202,LOWER_LIMB_L,JOY,35.7338843294696,14.9130798794049
absolute,XB0202,LOWER_LIMB_L,SAD,16.9216597123153,9.91205740257167
absolute,XB0202,LOWER_LIMB_R,NEUTRAL,28.9081342604962,10.2571461986724
absolute,XB0202,LOWER_LIMB_R,DISGUST,27.1207825259068,11.8874495253769
absolute,XB0202,LOWER_LIMB_R,FEAR,8.84984317227703,4.88306696881447
absolute,XB0202,LOWER_LIMB_R,JOY,29.4043904672783,12.671465601754
absolute,XB0202,LOWER_LIMB_R,SAD,12.2248964977942,7.93278004260055
absolute,XB0202,WRIST_L,NEUTRAL,106.822472764964,27.1683421012192
absolute,XB0202,WRIST_L,DISGUST,131.605705324153,23.2851639195368
absolute,XB0202,WRIST_L,FEAR,26.8675820228933,12.2704808742937
absolute,XB0202,WRIST_L,JOY,94.6440493373729,26.8452790317957
absolute,XB0202,WRIST_L,SAD,40.6156805001964,17.3419173780213
absolute,XB0202,WRIST_R,NEUTRAL,99.3400921661377,25.428669783677
absolute,XB0202,WRIST_R,DISGUST,133.008024090394,21.4239619755141
absolute,XB0202,WRIST_R,FEAR,40.7421838994272,10.3903642207719
absolute,XB0202,WRIST_R,JOY,118.087174561097,23.7431149417071
absolute,XB0202,WRIST_R,SAD,57.6362887265284,19.6967397452209
absolute,XB0202,LTORSO,NEUTRAL,100.185091352665,23.8407321016077
absolute,XB0202,LTORSO,DISGUST,101.780634610666,24.5619435483052
absolute,XB0202,LTORSO,FEAR,33.2256837336382,10.7559465614957
absolute,XB0202,LTORSO,JOY,78.4556903595733,22.6791796986815
absolute,XB0202,LTORSO,SAD,40.6175506687108,18.3129957832941
absolute,XB0300,UTORSO,NEUTRAL,32.815304708544,18.1092406088382
absolute,XB0300,UTORSO,DISGUST,51.8952651991716,21.4906018928028
absolute,XB0300,UTORSO,FEAR,28.5945937248625,14.0938379816041
absolute,XB0300,UTORSO,JOY,37.6733585025264,16.1139103535921
absolute,XB0300,UTORSO,SAD,57.2132038194783,15.7607883453047
absolute,XB0300,HEAD,NEUTRAL,58.4601444961722,20.5062810438197
absolute,XB0300,HEAD,DISGUST,78.8992580993543,22.7136897527554
absolute,XB0300,HEAD,FEAR,30.2880266667542,14.9361644514708
absolute,XB0300,HEAD,JOY,50.5777861044981,17.0838967484325
absolute,XB0300,HEAD,SAD,63.8827014982947,20.9887842117924
absolute,XB0300,UPPER_LIMB_L,NEUTRAL,38.831850614808,18.3762423376611
absolute,XB0300,UPPER_LIMB_L,DISGUST,62.1667909371731,22.0979681211725
absolute,XB0300,UPPER_LIMB_L,FEAR,31.3759673818814,13.0008488888063
absolute,XB0300,UPPER_LIMB_L,JOY,41.6415026448292,16.7574450782012
absolute,XB0300,UPPER_LIMB_L,SAD,74.2520610367439,15.506892597986
absolute,XB0300,UPPER_LIMB_R,NEUTRAL,37.3467874211374,18.7842268859198
absolute,XB0300,UPPER_LIMB_R,DISGUST,69.1938603543285,21.1004833256862
absolute,XB0300,UPPER_LIMB_R,FEAR,32.3546609319064,13.7188469108413
absolute,XB0300,UPPER_LIMB_R,JOY,44.841955114448,15.2257942848974
absolute,XB0300,UPPER_LIMB_R,SAD,79.680862359049,14.6855734507593
absolute,XB0300,LOWER_LIMB_L,NEUTRAL,13.1958611559281,7.97419128054334
absolute,XB0300,LOWER_LIMB_L,DISGUST,21.9469665718803,11.0099755485841
absolute,XB0300,LOWER_LIMB_L,FEAR,12.6680192787583,6.73836346112164
absolute,XB0300,LOWER_LIMB_L,JOY,14.6655103157116,9.13531533572035
absolute,XB0300,LOWER_LIMB_L,SAD,26.4876995852165,8.72122497726213
absolute,XB0300,LOWER_LIMB_R,NEUTRAL,9.60861276930214,5.7747013912175
absolute,XB0300,LOWER_LIMB_R,DISGUST,15.8929146216802,9.22582102472105
absolute,XB0300,LOWER_LIMB_R,FEAR,9.35154689929553,5.41233900259349
absolute,XB0300,LOWER_LIMB_R,JOY,11.0015186150621,6.59530787454782
absolute,XB0300,LOWER_LIMB_R,SAD,20.1221434147037,7.24233896786388
absolute,XB0300,WRIST_L,NEUTRAL,39.6466808472543,17.4434662433527
absolute,XB0300,WRIST_L,DISGUST,59.7737521418095,21.9334989054186
absolute,XB0300,WRIST_L,FEAR,30.6252342956042,12.4165409079214
absolute,XB0300,WRIST_L,JOY,42.8094009469686,15.9171717888593
absolute,XB0300,WRIST_L,SAD,80.0496594848509,15.7986186758774
absolute,XB0300,WRIST_R,NEUTRAL,42.1528531003252,18.3380342219524
absolute,XB0300,WRIST_R,DISGUST,79.6762492820952,21.4799846564196
absolute,XB0300,WRIST_R,FEAR,34.8742978636611,13.560507550586
absolute,XB0300,WRIST_R,JOY,49.9522168074689,14.4173050444098
absolute,XB0300,WRIST_R,SAD,90.6684190965197,13.9540304082135
absolute,XB0300,LTORSO,NEUTRAL,34.9069655225891,17.3040715275963
absolute,XB0300,LTORSO,DISGUST,60.7468698987358,20.3921749701761
absolute,XB0300,LTORSO,FEAR,28.5183350378914,12.077732919263
absolute,XB0300,LTORSO,JOY,37.0008215666002,17.2856063941269
absolute,XB0300,LTORSO,SAD,71.0603960907931,14.6743818365029
absolute,XC3002,UTORSO,NEUTRAL,54.6571377479519,21.1547739352609
absolute,XC3002,UTORSO,DISGUST,65.242209271338,20.1681167894522
absolute,XC3002,UTORSO,FEAR,6.62645942217428,6.40023342012363
absolute,XC3002,UTORSO,JOY,42.2231826734059,16.93274700511
absolute,XC3002,UTORSO,SAD,44.5324704624471,16.9126634574451
absolute,XC3002,HEAD,NEUTRAL,64.2586219883915,22.3021767161733
absolute,XC3002,HEAD,DISGUST,70.6625413582753,20.3059499841228
absolute,XC3002,HEAD,FEAR,8.1646840264202,7.57024534391049
absolute,XC3002,HEAD,JOY,74.1970928398725,17.8245649903212
absolute,XC3002,HEAD,SAD,52.7859825892451,19.0468388003316
absolute,XC3002,UPPER_LIMB_L,NEUTRAL,80.8665300056258,20.3807320960591
absolute,XC3002,UPPER_LIMB_L,DISGUST,90.9587215950115,18.6891990824987
absolute,XC3002,UPPER_LIMB_L,FEAR,6.35118133613369,6.13959909258331
absolute,XC3002,UPPER_LIMB_L,JOY,48.579217077731,18.1760376404852
absolute,XC3002,UPPER_LIMB_L,SAD,54.896467006129,18.8438137841013
absolute,XC3002,UPPER_LIMB_R,NEUTRAL,75.84604528638,23.0046027897146
absolute,XC3002,UPPER_LIMB_R,DISGUST,83.6702352142891,18.4208746157003
absolute,XC3002,UPPER_LIMB_R,FEAR,6.62242458554899,6.38940982472033
absolute,XC3002,UPPER_LIMB_R,JOY,47.5423857629986,16.4777201000135
absolute,XC3002,UPPER_LIMB_R,SAD,52.1990948739699,17.3262326598494
absolute,XC3002,LOWER_LIMB_L,NEUTRAL,26.5221545245031,12.4811032201216
absolute,XC3002,LOWER_LIMB_L,DISGUST,27.5413594819613,11.7172174710163
absolute,XC3002,LOWER_LIMB_L,FEAR,2.73310034118949,2.69216478946088
absolute,XC3002,LOWER_LIMB_L,JOY,17.8397218241847,10.5674987482618
absolute,XC3002,LOWER_LIMB_L,SAD,19.3214009134159,10.2279795122253
absolute,XC3002,LOWER_LIMB_R,NEUTRAL,19.1228643166399,9.32922221491392
absolute,XC3002,LOWER_LIMB_R,DISGUST,19.4754609705891,10.6970953389875
absolute,XC3002,LOWER_LIMB_R,FEAR,1.86730220060774,1.84808683195591
absolute,XC3002,LOWER_LIMB_R,JOY,12.2786520999022,8.39064365669514
absolute,XC3002,LOWER_LIMB_R,SAD,14.7047419369262,7.52948288159434
absolute,XC3002,WRIST_L,NEUTRAL,77.8130442195863,19.268188833632
absolute,XC3002,WRIST_L,DISGUST,97.6177443100343,17.532458406686
absolute,XC3002,WRIST_L,FEAR,5.8901076921029,5.70624985963753
absolute,XC3002,WRIST_L,JOY,47.3301979823484,17.6411153377964
absolute,XC3002,WRIST_L,SAD,55.0611674507461,21.8944557059219
absolute,XC3002,WRIST_R,NEUTRAL,104.362311423603,23.4300151381192
absolute,XC3002,WRIST_R,DISGUST,103.685837898433,16.1229156410465
absolute,XC3002,WRIST_R,FEAR,6.44335447305211,6.24659033627943
absolute,XC3002,WRIST_R,JOY,55.0245944477594,15.7871550040935
absolute,XC3002,WRIST_R,SAD,73.0701841544546,20.5762164560446
absolute,XC3002,LTORSO,NEUTRAL,67.7672891745097,18.139026974723
absolute,XC3002,LTORSO,DISGUST,74.4999393921882,19.4195796956737
absolute,XC3002,LTORSO,FEAR,6.18066428920203,5.98763008631721
absolute,XC3002,LTORSO,JOY,39.5263932213229,17.4611999133702
absolute,XC3002,LTORSO,SAD,57.6650778949078,16.5815675728455
absolute,XJ1802,UTORSO,NEUTRAL,60.6463078701362,18.6022922074209
absolute,XJ1802,UTORSO,DISGUST,47.1141841920473,21.5526871103923
absolute,XJ1802,UTORSO,FEAR,40.8777790591523,15.1758923937188
absolute,XJ1802,UTORSO,JOY,100.199884567554,24.6167366407738
absolute,XJ1802,UTORSO,SAD,57.4165729912806,24.2678769879381
absolute,XJ1802,HEAD,NEUTRAL,68.6527859889049,19.5928256737576
absolute,XJ1802,HEAD,DISGUST,61.0083821663223,23.3377678448381
absolute,XJ1802,HEAD,FEAR,38.1459584904564,18.5868130096568
absolute,XJ1802,HEAD,JOY,117.174109452543,25.7613002579265
absolute,XJ1802,HEAD,SAD,66.6976393934389,25.8402940062661
absolute,XJ1802,UPPER_LIMB_L,NEUTRAL,72.9351211629883,19.2351434339937
absolute,XJ1802,UPPER_LIMB_L,DISGUST,50.5439511852263,20.6256454584874
absolute,XJ1802,UPPER_LIMB_L,FEAR,54.4165414426357,16.9039783928724
absolute,XJ1802,UPPER_LIMB_L,JOY,119.184771006186,24.8246885327514
absolute,XJ1802,UPPER_LIMB_L,SAD,70.7750102504482,24.07702294486
absolute,XJ1802,UPPER_LIMB_R,NEUTRAL,72.80369080646,17.3241319969738
absolute,XJ1802,UPPER_LIMB_R,DISGUST,54.5297492092763,21.325679315118
absolute,XJ1802,UPPER_LIMB_R,FEAR,53.9819894721075,17.0176961760169
absolute,XJ1802,UPPER_LIMB_R,JOY,111.279584514275,26.7042605137071
absolute,XJ1802,UPPER_LIMB_R,SAD,80.0285846573865,26.30118125097
absolute,XJ1802,LOWER_LIMB_L,NEUTRAL,23.3076243683116,8.64806813127589
absolute,XJ1802,LOWER_LIMB_L,DISGUST,20.2302584465988,10.9317213084159
absolute,XJ1802,LOWER_LIMB_L,FEAR,17.226611572244,7.69223063494132
absolute,XJ1802,LOWER_LIMB_L,JOY,40.3454440173974,16.2887764543811
absolute,XJ1802,LOWER_LIMB_L,SAD,22.374437152833,12.9421518248566
absolute,XJ1802,LOWER_LIMB_R,NEUTRAL,18.8174667081108,6.16082074946433
absolute,XJ1802,LOWER_LIMB_R,DISGUST,14.914240146617,8.80749842117946
absolute,XJ1802,LOWER_LIMB_R,FEAR,12.1924281175798,6.2221511481126
absolute,XJ1802,LOWER_LIMB_R,JOY,33.0648751660811,13.3415004610362
absolute,XJ1802,LOWER_LIMB_R,SAD,18.6336431921092,10.5583996600896
absolute,XJ1802,WRIST_L,NEUTRAL,94.8253959259055,18.508952832046
absolute,XJ1802,WRIST_L,DISGUST,55.3979017511117,21.2522958722025
absolute,XJ1802,WRIST_L,FEAR,55.9388242267287,18.0320720759962
absolute,XJ1802,WRIST_L,JOY,134.749516306135,27.7243675859799
absolute,XJ1802,WRIST_L,SAD,78.9687277928248,23.8049444175304
absolute,XJ1802,WRIST_R,NEUTRAL,80.0143277353173,16.7517724594249
absolute,XJ1802,WRIST_R,DISGUST,63.8896659947422,21.1549461707916
absolute,XJ1802,WRIST_R,FEAR,61.6072038796156,16.787025382525
absolute,XJ1802,WRIST_R,JOY,139.431286963907,29.5297611599166
absolute,XJ1802,WRIST_R,SAD,95.5163524074074,27.4057428566608
absolute,XJ1802,LTORSO,NEUTRAL,67.1609366242591,17.4083664414671
absolute,XJ1802,LTORSO,DISGUST,40.284707467158,19.4438999613083
absolute,XJ1802,LTORSO,FEAR,53.7613953935775,17.0034006920225
absolute,XJ1802,LTORSO,JOY,85.8139073670188,24.0636920787299
absolute,XJ1802,LTORSO,SAD,68.8784284771578,24.6835663965115
absolute,XM2301,UTORSO,NEUTRAL,22.9614575182757,11.582713455574
absolute,XM2301,UTORSO,DISGUST,50.0253671277308,20.3181181553807
absolute,XM2301,UTORSO,FEAR,15.5570998776742,11.3279685417641
absolute,XM2301,UTORSO,JOY,108.469296114104,24.4939125265803
absolute,XM2301,UTORSO,SAD,14.1706363538906,9.6184256440567
absolute,XM2301,HEAD,NEUTRAL,36.7837307583753,13.3463180512571
absolute,XM2301,HEAD,DISGUST,86.7901806793607,17.0678711502286
absolute,XM2301,HEAD,FEAR,23.0098131030086,13.5948408985992
absolute,XM2301,HEAD,JOY,124.848798416055,23.6858296039342
absolute,XM2301,HEAD,SAD,23.3688774006275,12.3972959432108
absolute,XM2301,UPPER_LIMB_L,NEUTRAL,28.918108476565,13.4993296857228
absolute,XM2301,UPPER_LIMB_L,DISGUST,72.7067106988304,19.7700607507589
absolute,XM2301,UPPER_LIMB_L,FEAR,18.5332779816724,12.500132683464
absolute,XM2301,UPPER_LIMB_L,JOY,128.82119846272,26.1418580905854
absolute,XM2301,UPPER_LIMB_L,SAD,15.5589344109736,10.0267950508044
absolute,XM2301,UPPER_LIMB_R,NEUTRAL,28.1089378326144,12.6086505289247
absolute,XM2301,UPPER_LIMB_R,DISGUST,66.5147934563366,20.9234809996423
absolute,XM2301,UPPER_LIMB_R,FEAR,15.8945458654088,10.6453877986812
absolute,XM2301,UPPER_LIMB_R,JOY,127.101846777185,23.6214662123961
absolute,XM2301,UPPER_LIMB_R,SAD,15.4097569349435,9.49211390235668
absolute,XM2301,LOWER_LIMB_L,NEUTRAL,10.1973630325169,6.1839406004949
absolute,XM2301,LOWER_LIMB_L,DISGUST,21.018366230147,11.3485222362855
absolute,XM2301,LOWER_LIMB_L,FEAR,6.55817242606302,5.29175870244159
absolute,XM2301,LOWER_LIMB_L,JOY,53.3812878166205,17.0370431799784
absolute,XM2301,LOWER_LIMB_L,SAD,5.47423701218491,4.15064936657251
absolute,XM2301,LOWER_LIMB_R,NEUTRAL,7.32128537917676,4.52109149858862
absolute,XM2301,LOWER_LIMB_R,DISGUST,16.0983642086333,9.16106413089546
absolute,XM2301,LOWER_LIMB_R,FEAR,5.21231116227485,4.01472915618663
absolute,XM2301,LOWER_LIMB_R,JOY,39.458617552837,13.6416707137437
absolute,XM2301,LOWER_LIMB_R,SAD,4.39541525908814,3.41580763916825
absolute,XM2301,WRIST_L,NEUTRAL,29.9791592846207,13.3961487713489
absolute,XM2301,WRIST_L,DISGUST,75.3067825719488,19.7540062733679
absolute,XM2301,WRIST_L,FEAR,19.1567837026482,12.9804389042715
absolute,XM2301,WRIST_L,JOY,129.305785570449,29.0124710211584
absolute,XM2301,WRIST_L,SAD,15.0511783238379,9.41783403656975
absolute,XM2301,WRIST_R,NEUTRAL,34.7828007488273,12.6019246901679
absolute,XM2301,WRIST_R,DISGUST,92.4406436379341,21.9857785470328
absolute,XM2301,WRIST_R,FEAR,16.1184591776382,10.5061027211019
absolute,XM2301,WRIST_R,JOY,148.884908188986,25.9319552659828
absolute,XM2301,WRIST_R,SAD,16.1225388161393,9.41045219379596
absolute,XM2301,LTORSO,NEUTRAL,25.9052984805091,12.8392126845018
absolute,XM2301,LTORSO,DISGUST,58.259203581875,21.5500777570726
absolute,XM2301,LTORSO,FEAR,16.902483287227,11.6247111419492
absolute,XM2301,LTORSO,JOY,119.800387057024,25.5718492419302
absolute,XM2301,LTORSO,SAD,14.3196233790413,9.01147878590938
absolute,XM3001,UTORSO,NEUTRAL,136.37912332915,25.5768653194666
absolute,XM3001,UTORSO,DISGUST,57.5870070094829,12.1354186350197
absolute,XM3001,UTORSO,FEAR,13.4218927699385,9.39216591909515
absolute,XM3001,UTORSO,JOY,77.7161486855704,22.4240218180164
absolute,XM3001,UTORSO,SAD,74.3425451985593,19.5067709981629
absolute,XM3001,HEAD,NEUTRAL,149.262718842294,24.4360368569146
absolute,XM3001,HEAD,DISGUST,92.6999452822762,12.8901112264288
absolute,XM3001,HEAD,FEAR,17.1599862988934,12.3178610764892
absolute,XM3001,HEAD,JOY,98.8779962213067,23.4295511148851
absolute,XM3001,HEAD,SAD,94.3402374171645,20.0018516092543
absolute,XM3001,UPPER_LIMB_L,NEUTRAL,174.153260985342,24.5226357123391
absolute,XM3001,UPPER_LIMB_L,DISGUST,80.7925514149415,10.4446593326808
absolute,XM3001,UPPER_LIMB_L,FEAR,12.9721814129769,9.26417558365656
absolute,XM3001,UPPER_LIMB_L,JOY,104.478426341838,24.0860257964276
absolute,XM3001,UPPER_LIMB_L,SAD,92.349016728066,20.6832987783109
absolute,XM3001,UPPER_LIMB_R,NEUTRAL,166.218899441672,27.0515598220126
absolute,XM3001,UPPER_LIMB_R,DISGUST,73.247664824658,13.8500439805004
absolute,XM3001,UPPER_LIMB_R,FEAR,12.9909793918759,8.43759981806588
absolute,XM3001,UPPER_LIMB_R,JOY,120.043447009059,23.4615636192602
absolute,XM3001,UPPER_LIMB_R,SAD,98.6627360516935,19.8368875679773
absolute,XM3001,LOWER_LIMB_L,NEUTRAL,60.2480667774979,15.428880065644
absolute,XM3001,LOWER_LIMB_L,DISGUST,21.3549112523722,7.40401725474338
absolute,XM3001,LOWER_LIMB_L,FEAR,4.20703597135838,2.99571158412233
absolute,XM3001,LOWER_LIMB_L,JOY,31.8326558424102,13.8437665647237
absolute,XM3001,LOWER_LIMB_L,SAD,34.604285046452,10.0034460742069
absolute,XM3001,LOWER_LIMB_R,NEUTRAL,38.8247330077624,11.0939661070287
absolute,XM3001,LOWER_LIMB_R,DISGUST,15.1495699766037,7.03258760658493
absolute,XM3001,LOWER_LIMB_R,FEAR,4.58794745651393,3.05882885041717
absolute,XM3001,LOWER_LIMB_R,JOY,22.3530676533313,10.8179058623945
absolute,XM3001,LOWER_LIMB_R,SAD,23.5342458197022,7.09819058127895
absolute,XM3001,WRIST_L,NEUTRAL,208.26685332378,25.3318990330669
absolute,XM3001,WRIST_L,DISGUST,92.6752187210556,10.5694122598778
absolute,XM3001,WRIST_L,FEAR,12.7138787128438,8.95446786303651
absolute,XM3001,WRIST_L,JOY,122.875879562057,24.1454439031382
absolute,XM3001,WRIST_L,SAD,105.394325174321,23.6405414759845
absolute,XM3001,WRIST_R,NEUTRAL,187.78304769154,25.8001202830154
absolute,XM3001,WRIST_R,DISGUST,84.2553177033276,15.5297936910059
absolute,XM3001,WRIST_R,FEAR,12.4796336857877,7.62844905372764
absolute,XM3001,WRIST_R,JOY,149.412591585589,21.6599754332708
absolute,XM3001,WRIST_R,SAD,105.739521208743,20.6494031262261
absolute,XM3001,LTORSO,NEUTRAL,153.542676818699,24.7102411545431
absolute,XM3001,LTORSO,DISGUST,64.0581156140825,10.4863322122993
absolute,XM3001,LTORSO,FEAR,11.5636288043182,7.81301147957174
absolute,XM3001,LTORSO,JOY,101.818091879327,22.1536592555207
absolute,XM3001,LTORSO,SAD,93.6762360481957,20.8040225288873
absolute,XP1500,UTORSO,NEUTRAL,93.6878382100871,21.1854911134464
absolute,XP1500,UTORSO,DISGUST,70.8030411947589,22.3413528939236
absolute,XP1500,UTORSO,FEAR,10.5549418307273,7.78409045512763
absolute,XP1500,UTORSO,JOY,36.1471135033726,20.8139876974361
absolute,XP1500,UTORSO,SAD,33.6346955425131,13.4224283631647
absolute,XP1500,HEAD,NEUTRAL,76.835629204929,24.5121423031603
absolute,XP1500,HEAD,DISGUST,90.4757039304607,24.6835577198
absolute,XP1500,HEAD,FEAR,14.3315105965933,10.1064003486352
absolute,XP1500,HEAD,JOY,47.387573568391,21.4756105428321
absolute,XP1500,HEAD,SAD,48.4492498792726,15.8412574575123
absolute,XP1500,UPPER_LIMB_L,NEUTRAL,128.068141926824,20.6461725525877
absolute,XP1500,UPPER_LIMB_L,DISGUST,100.135321940245,22.6335126674432
absolute,XP1500,UPPER_LIMB_L,FEAR,10.2369518853488,6.96154400916982
absolute,XP1500,UPPER_LIMB_L,JOY,49.2171781550056,19.3714360749638
absolute,XP1500,UPPER_LIMB_L,SAD,40.5104426739826,12.2155624221658
absolute,XP1500,UPPER_LIMB_R,NEUTRAL,113.191477125318,24.0945923927336
absolute,XP1500,UPPER_LIMB_R,DISGUST,83.1124714359804,23.0987738913097
absolute,XP1500,UPPER_LIMB_R,FEAR,10.849413813749,7.44853022853037
absolute,XP1500,UPPER_LIMB_R,JOY,48.7695428708974,21.3170193348993
absolute,XP1500,UPPER_LIMB_R,SAD,31.0513786373848,13.322279529342
absolute,XP1500,LOWER_LIMB_L,NEUTRAL,43.1401559216489,14.7151644107828
absolute,XP1500,LOWER_LIMB_L,DISGUST,30.4734090036015,13.714148007968
absolute,XP1500,LOWER_LIMB_L,FEAR,3.9734907517019,3.23181053561193
absolute,XP1500,LOWER_LIMB_L,JOY,11.861854992264,8.75547273178936
absolute,XP1500,LOWER_LIMB_L,SAD,11.2827091207193,6.87519739298596
absolute,XP1500,LOWER_LIMB_R,NEUTRAL,31.0780754005293,11.6168828830365
absolute,XP1500,LOWER_LIMB_R,DISGUST,20.1649117763845,10.6756615430852
absolute,XP1500,LOWER_LIMB_R,FEAR,2.48577843922372,2.10838857641498
absolute,XP1500,LOWER_LIMB_R,JOY,8.18924870560619,6.64935397904066
absolute,XP1500,LOWER_LIMB_R,SAD,9.73302037984552,5.10526616048668
absolute,XP1500,WRIST_L,NEUTRAL,122.552660330844,23.488073693942
absolute,XP1500,WRIST_L,DISGUST,94.6080385978648,23.998605848295
absolute,XP1500,WRIST_L,FEAR,10.442108341063,7.33267660654216
absolute,XP1500,WRIST_L,JOY,54.5373389025416,17.8601239315251
absolute,XP1500,WRIST_L,SAD,40.5118841439061,11.7505913628337
absolute,XP1500,WRIST_R,NEUTRAL,141.131100998014,27.882939896957
absolute,XP1500,WRIST_R,DISGUST,87.6580465268822,22.9034738670293
absolute,XP1500,WRIST_R,FEAR,11.4917721529394,7.38416544597188
absolute,XP1500,WRIST_R,JOY,59.8081540835298,21.5243758744681
absolute,XP1500,WRIST_R,SAD,34.835408912498,13.8222954793779
absolute,XP1500,LTORSO,NEUTRAL,106.172755794502,21.6618351653703
absolute,XP1500,LTORSO,DISGUST,85.7821828532851,22.4709313600613
absolute,XP1500,LTORSO,FEAR,9.04192405687775,6.50270913613814
absolute,XP1500,LTORSO,JOY,44.6859374644529,18.5493369031068
absolute,XP1500,LTORSO,SAD,27.6884066373299,12.1509372046225
absolute,XR2302,UTORSO,NEUTRAL,42.7307039862244,10.5237218287774
absolute,XR2302,UTORSO,DISGUST,56.1658540746389,20.1688644154733
absolute,XR2302,UTORSO,FEAR,19.1602984446729,9.80265450456822
absolute,XR2302,UTORSO,JOY,55.6027328963178,19.0944911381972
absolute,XR2302,UTORSO,SAD,93.5452563208652,20.6692930336886
absolute,XR2302,HEAD,NEUTRAL,72.5161790776014,14.5402201586243
absolute,XR2302,HEAD,DISGUST,102.141599228231,22.897669649518
absolute,XR2302,HEAD,FEAR,34.7293365984125,10.1227013363413
absolute,XR2302,HEAD,JOY,57.360092577207,22.564398157612
absolute,XR2302,HEAD,SAD,127.737201550441,23.3030857957752
absolute,XR2302,UPPER_LIMB_L,NEUTRAL,52.0696243613881,10.09771746764
absolute,XR2302,UPPER_LIMB_L,DISGUST,64.1829982626551,19.0293009550427
absolute,XR2302,UPPER_LIMB_L,FEAR,26.0384968000295,11.161920406701
absolute,XR2302,UPPER_LIMB_L,JOY,78.9305285134336,21.4081698860421
absolute,XR2302,UPPER_LIMB_L,SAD,109.38029090248,20.4588114271927
absolute,XR2302,UPPER_LIMB_R,NEUTRAL,49.3282869650187,12.7887556112527
absolute,XR2302,UPPER_LIMB_R,DISGUST,69.6465085138815,20.5984718103701
absolute,XR2302,UPPER_LIMB_R,FEAR,23.2297720722786,10.3803483502931
absolute,XR2302,UPPER_LIMB_R,JOY,65.7418934131369,21.846338199049
absolute,XR2302,UPPER_LIMB_R,SAD,93.39017714968,22.6239779925806
absolute,XR2302,LOWER_LIMB_L,NEUTRAL,18.8116494616733,6.10161840515924
absolute,XR2302,LOWER_LIMB_L,DISGUST,22.7003632602645,10.8889531194062
absolute,XR2302,LOWER_LIMB_L,FEAR,6.99886643112051,4.94839871041245
absolute,XR2302,LOWER_LIMB_L,JOY,20.3592457296368,10.5087793734331
absolute,XR2302,LOWER_LIMB_L,SAD,40.9062574843884,13.7681615990576
absolute,XR2302,LOWER_LIMB_R,NEUTRAL,14.1232282786592,4.87345224452833
absolute,XR2302,LOWER_LIMB_R,DISGUST,14.8541334537099,8.44185532142839
absolute,XR2302,LOWER_LIMB_R,FEAR,4.89472003581022,3.22577942020763
absolute,XR2302,LOWER_LIMB_R,JOY,13.9353481418679,7.52411455388075
absolute,XR2302,LOWER_LIMB_R,SAD,31.4539282128042,10.9845994270004
absolute,XR2302,WRIST_L,NEUTRAL,49.5972883037139,10.8667759152737
absolute,XR2302,WRIST_L,DISGUST,60.8664358010875,17.8132380301866
absolute,XR2302,WRIST_L,FEAR,28.5424508886673,12.8377233902043
