normalization,subjectID,markerGroup,pairLabel,comparable,deltaFull,deltaMicro,signFlip
baseline-normalized,AU1001,LOWER_LIMB_R,DISGUST-SAD,1,-2.68907838605497,-1.2390629117813,0
baseline-normalized,AU1001,LOWER_LIMB_R,FEAR-JOY,1,1.23744393244223,0.259710040199067,0
baseline-normalized,AU1001,LOWER_LIMB_R,FEAR-SAD,1,0.358583014700892,0.220023828590127,0
baseline-normalized,AU1001,LOWER_LIMB_R,JOY-SAD,1,-0.878860917741341,-0.0396862116089398,0
baseline-normalized,AU1001,WRIST_L,NEUTRAL-DISGUST,1,7.34047147997593,0.65426578289926,0
baseline-normalized,AU1001,WRIST_L,NEUTRAL-FEAR,1,-3.51387164936165,-0.619304454871153,0
baseline-normalized,AU1001,WRIST_L,NEUTRAL-JOY,1,-1.00298301833236,-0.584336334639302,0
baseline-normalized,AU1001,WRIST_L,NEUTRAL-SAD,1,-1.46638887236085,-0.417961876558728,0
baseline-normalized,AU1001,WRIST_L,DISGUST-FEAR,1,-10.8543431293376,-1.27357023777041,0
baseline-normalized,AU1001,WRIST_L,DISGUST-JOY,1,-8.34345449830829,-1.23860211753856,0
baseline-normalized,AU1001,WRIST_L,DISGUST-SAD,1,-8.80686035233677,-1.07222765945799,0
baseline-normalized,AU1001,WRIST_L,FEAR-JOY,1,2.51088863102929,0.034968120231851,0
baseline-normalized,AU1001,WRIST_L,FEAR-SAD,1,2.0474827770008,0.201342578312425,0
baseline-normalized,AU1001,WRIST_L,JOY-SAD,1,-0.463405854028484,0.166374458080573,1
baseline-normalized,AU1001,WRIST_R,NEUTRAL-DISGUST,1,6.77905688777232,0.954965962187269,0
baseline-normalized,AU1001,WRIST_R,NEUTRAL-FEAR,1,-1.59310125523964,0.040000523522628,1
baseline-normalized,AU1001,WRIST_R,NEUTRAL-JOY,1,0.693365989689584,0.05761769720771,0
baseline-normalized,AU1001,WRIST_R,NEUTRAL-SAD,1,-0.881187638249912,-0.330911259842781,0
baseline-normalized,AU1001,WRIST_R,DISGUST-FEAR,1,-8.37215814301196,-0.914965438664641,0
baseline-normalized,AU1001,WRIST_R,DISGUST-JOY,1,-6.08569089808273,-0.897348264979559,0
baseline-normalized,AU1001,WRIST_R,DISGUST-SAD,1,-7.66024452602223,-1.28587722203005,0
baseline-normalized,AU1001,WRIST_R,FEAR-JOY,1,2.28646724492923,0.0176171736850821,0
baseline-normalized,AU1001,WRIST_R,FEAR-SAD,1,0.71191361698973,-0.370911783365409,1
baseline-normalized,AU1001,WRIST_R,JOY-SAD,1,-1.5745536279395,-0.388528957050491,0
baseline-normalized,AU1001,LTORSO,NEUTRAL-DISGUST,1,7.60430416944294,1.01512838285671,0
baseline-normalized,AU1001,LTORSO,NEUTRAL-FEAR,1,-2.32563388331389,-0.511912594405291,0
baseline-normalized,AU1001,LTORSO,NEUTRAL-JOY,1,1.10962862857624,-0.430212091488209,1
baseline-normalized,AU1001,LTORSO,NEUTRAL-SAD,1,-0.518681719092243,-0.394765602981611,0
baseline-normalized,AU1001,LTORSO,DISGUST-FEAR,1,-9.92993805275684,-1.527040977262,0
baseline-normalized,AU1001,LTORSO,DISGUST-JOY,1,-6.49467554086671,-1.44534047434491,0
baseline-normalized,AU1001,LTORSO,DISGUST-SAD,1,-8.12298588853519,-1.40989398583832,0
baseline-normalized,AU1001,LTORSO,FEAR-JOY,1,3.43526251189013,0.0817005029170823,0
baseline-normalized,AU1001,LTORSO,FEAR-SAD,1,1.80695216422165,0.117146991423681,0
baseline-normalized,AU1001,LTORSO,JOY-SAD,1,-1.62831034766848,0.0354464885065984,1
baseline-normalized,IJ1701,UTORSO,NEUTRAL-DISGUST,1,0.1567833719778,0.865867427576675,0
baseline-normalized,IJ1701,UTORSO,NEUTRAL-FEAR,1,-3.9667944017909,-0.682769394085336,0
baseline-normalized,IJ1701,UTORSO,NEUTRAL-JOY,1,-1.21266225319755,0.5619344589592,1
baseline-normalized,IJ1701,UTORSO,NEUTRAL-SAD,1,-2.53472306362391,-0.172782529285742,0
baseline-normalized,IJ1701,UTORSO,DISGUST-FEAR,1,-4.1235777737687,-1.54863682166201,0
baseline-normalized,IJ1701,UTORSO,DISGUST-JOY,1,-1.36944562517535,-0.303932968617474,0
baseline-normalized,IJ1701,UTORSO,DISGUST-SAD,1,-2.69150643560171,-1.03864995686242,0
baseline-normalized,IJ1701,UTORSO,FEAR-JOY,1,2.75413214859334,1.24470385304454,0
baseline-normalized,IJ1701,UTORSO,FEAR-SAD,1,1.43207133816698,0.509986864799594,0
baseline-normalized,IJ1701,UTORSO,JOY-SAD,1,-1.32206081042636,-0.734716988244942,0
baseline-normalized,IJ1701,HEAD,NEUTRAL-DISGUST,1,4.5728017271462,0.898731883778967,0
baseline-normalized,IJ1701,HEAD,NEUTRAL-FEAR,1,-2.52742053302767,-0.486153721652279,0
baseline-normalized,IJ1701,HEAD,NEUTRAL-JOY,1,-0.180126065369159,0.530213644685157,1
baseline-normalized,IJ1701,HEAD,NEUTRAL-SAD,1,0.0652291471859305,0.0893075103378798,0
baseline-normalized,IJ1701,HEAD,DISGUST-FEAR,1,-7.10022226017387,-1.38488560543125,0
baseline-normalized,IJ1701,HEAD,DISGUST-JOY,1,-4.75292779251536,-0.36851823909381,0
baseline-normalized,IJ1701,HEAD,DISGUST-SAD,1,-4.50757257996027,-0.809424373441087,0
baseline-normalized,IJ1701,HEAD,FEAR-JOY,1,2.34729446765851,1.01636736633744,0
baseline-normalized,IJ1701,HEAD,FEAR-SAD,1,2.5926496802136,0.575461231990159,0
baseline-normalized,IJ1701,HEAD,JOY-SAD,1,0.24535521255509,-0.440906134347277,1
baseline-normalized,IJ1701,UPPER_LIMB_L,NEUTRAL-DISGUST,1,-1.28112173374776,0.974826314434636,1
baseline-normalized,IJ1701,UPPER_LIMB_L,NEUTRAL-FEAR,1,-7.31339364051584,-0.580733786284158,0
baseline-normalized,IJ1701,UPPER_LIMB_L,NEUTRAL-JOY,1,-2.9905616403832,1.10995346048385,1
baseline-normalized,IJ1701,UPPER_LIMB_L,NEUTRAL-SAD,1,-5.72797178805438,-0.0259656609465146,0
baseline-normalized,IJ1701,UPPER_LIMB_L,DISGUST-FEAR,1,-6.03227190676809,-1.55556010071879,0
baseline-normalized,IJ1701,UPPER_LIMB_L,DISGUST-JOY,1,-1.70943990663545,0.135127146049218,1
baseline-normalized,IJ1701,UPPER_LIMB_L,DISGUST-SAD,1,-4.44685005430663,-1.00079197538115,0
baseline-normalized,IJ1701,UPPER_LIMB_L,FEAR-JOY,1,4.32283200013264,1.69068724676801,0
baseline-normalized,IJ1701,UPPER_LIMB_L,FEAR-SAD,1,1.58542185246146,0.554768125337644,0
baseline-normalized,IJ1701,UPPER_LIMB_L,JOY-SAD,1,-2.73741014767118,-1.13591912143037,0
baseline-normalized,IJ1701,UPPER_LIMB_R,NEUTRAL-DISGUST,1,-0.774042230988082,0.72819979392459,1
baseline-normalized,IJ1701,UPPER_LIMB_R,NEUTRAL-FEAR,1,-5.25810684666198,-0.898897083870591,0
baseline-normalized,IJ1701,UPPER_LIMB_R,NEUTRAL-JOY,1,-1.52519003972994,0.296953489880504,1
baseline-normalized,IJ1701,UPPER_LIMB_R,NEUTRAL-SAD,1,-3.04186306210394,-0.0907963813739299,0
baseline-normalized,IJ1701,UPPER_LIMB_R,DISGUST-FEAR,1,-4.4840646156739,-1.62709687779518,0
baseline-normalized,IJ1701,UPPER_LIMB_R,DISGUST-JOY,1,-0.751147808741861,-0.431246304044086,0
baseline-normalized,IJ1701,UPPER_LIMB_R,DISGUST-SAD,1,-2.26782083111586,-0.81899617529852,0
baseline-normalized,IJ1701,UPPER_LIMB_R,FEAR-JOY,1,3.73291680693203,1.1958505737511,0
baseline-normalized,IJ1701,UPPER_LIMB_R,FEAR-SAD,1,2.21624378455804,0.808100702496662,0
baseline-normalized,IJ1701,UPPER_LIMB_R,JOY-SAD,1,-1.516673022374,-0.387749871254434,0
baseline-normalized,IJ1701,LOWER_LIMB_L,NEUTRAL-DISGUST,1,-0.107606843306295,0.914582997553598,1
baseline-normalized,IJ1701,LOWER_LIMB_L,NEUTRAL-FEAR,1,-4.55669173306915,-2.05528518330871,0
baseline-normalized,IJ1701,LOWER_LIMB_L,NEUTRAL-JOY,1,-1.62900671282755,0.149325168204843,1
baseline-normalized,IJ1701,LOWER_LIMB_L,NEUTRAL-SAD,1,-2.58330118145792,-1.01795048169078,0
baseline-normalized,IJ1701,LOWER_LIMB_L,DISGUST-FEAR,1,-4.44908488976285,-2.96986818086231,0
baseline-normalized,IJ1701,LOWER_LIMB_L,DISGUST-JOY,1,-1.52139986952126,-0.765257829348755,0
baseline-normalized,IJ1701,LOWER_LIMB_L,DISGUST-SAD,1,-2.47569433815163,-1.93253347924438,0
baseline-normalized,IJ1701,LOWER_LIMB_L,FEAR-JOY,1,2.92768502024159,2.20461035151355,0
baseline-normalized,IJ1701,LOWER_LIMB_L,FEAR-SAD,1,1.97339055161122,1.03733470161793,0
baseline-normalized,IJ1701,LOWER_LIMB_L,JOY-SAD,1,-0.954294468630366,-1.16727564989562,0
baseline-normalized,IJ1701,LOWER_LIMB_R,NEUTRAL-DISGUST,1,0.200202597480063,1.15530472273098,0
baseline-normalized,IJ1701,LOWER_LIMB_R,NEUTRAL-FEAR,1,-4.0211177786182,-1.81732903369545,0
baseline-normalized,IJ1701,LOWER_LIMB_R,NEUTRAL-JOY,1,-0.34128817379763,1.07319944789062,1
baseline-normalized,IJ1701,LOWER_LIMB_R,NEUTRAL-SAD,1,-1.46396461447218,-1.11481234756469,0
baseline-normalized,IJ1701,LOWER_LIMB_R,DISGUST-FEAR,1,-4.22132037609826,-2.97263375642644,0
baseline-normalized,IJ1701,LOWER_LIMB_R,DISGUST-JOY,1,-0.541490771277693,-0.0821052748403659,0
baseline-normalized,IJ1701,LOWER_LIMB_R,DISGUST-SAD,1,-1.66416721195224,-2.27011707029567,0
baseline-normalized,IJ1701,LOWER_LIMB_R,FEAR-JOY,1,3.67982960482057,2.89052848158607,0
baseline-normalized,IJ1701,LOWER_LIMB_R,FEAR-SAD,1,2.55715316414602,0.702516686130764,0
baseline-normalized,IJ1701,LOWER_LIMB_R,JOY-SAD,1,-1.12267644067455,-2.18801179545531,0
baseline-normalized,IJ1701,WRIST_L,NEUTRAL-DISGUST,1,-2.26597226146808,0.45344036150164,1
baseline-normalized,IJ1701,WRIST_L,NEUTRAL-FEAR,1,-8.73734826122775,-1.18231379235311,0
baseline-normalized,IJ1701,WRIST_L,NEUTRAL-JOY,1,-3.31192432644915,0.731182739802346,1
baseline-normalized,IJ1701,WRIST_L,NEUTRAL-SAD,1,-6.82525025159251,-0.567594668494441,0
baseline-normalized,IJ1701,WRIST_L,DISGUST-FEAR,1,-6.47137599975967,-1.63575415385475,0
baseline-normalized,IJ1701,WRIST_L,DISGUST-JOY,1,-1.04595206498107,0.277742378300705,1
baseline-normalized,IJ1701,WRIST_L,DISGUST-SAD,1,-4.55927799012443,-1.02103502999608,0
baseline-normalized,IJ1701,WRIST_L,FEAR-JOY,1,5.4254239347786,1.91349653215545,0
baseline-normalized,IJ1701,WRIST_L,FEAR-SAD,1,1.91209800963524,0.614719123858665,0
baseline-normalized,IJ1701,WRIST_L,JOY-SAD,1,-3.51332592514336,-1.29877740829679,0
baseline-normalized,IJ1701,WRIST_R,NEUTRAL-DISGUST,1,-1.05097480838374,0.52664562888862,1
baseline-normalized,IJ1701,WRIST_R,NEUTRAL-FEAR,1,-6.13746782339767,-1.10356330473463,0
baseline-normalized,IJ1701,WRIST_R,NEUTRAL-JOY,1,-1.47730037046989,-0.0108862247488952,0
baseline-normalized,IJ1701,WRIST_R,NEUTRAL-SAD,1,-3.76541660046957,-0.127917135047405,0
baseline-normalized,IJ1701,WRIST_R,DISGUST-FEAR,1,-5.08649301501393,-1.63020893362325,0
baseline-normalized,IJ1701,WRIST_R,DISGUST-JOY,1,-0.426325562086143,-0.537531853637515,0
baseline-normalized,IJ1701,WRIST_R,DISGUST-SAD,1,-2.71444179208583,-0.654562763936025,0
baseline-normalized,IJ1701,WRIST_R,FEAR-JOY,1,4.66016745292779,1.09267707998574,0
baseline-normalized,IJ1701,WRIST_R,FEAR-SAD,1,2.3720512229281,0.975646169687228,0
baseline-normalized,IJ1701,WRIST_R,JOY-SAD,1,-2.28811622999969,-0.11703091029851,0
baseline-normalized,IJ1701,LTORSO,NEUTRAL-DISGUST,1,-0.0822764199193111,0.968679288762543,1
baseline-normalized,IJ1701,LTORSO,NEUTRAL-FEAR,1,-5.43316939755913,-1.1881006933909,0
baseline-normalized,IJ1701,LTORSO,NEUTRAL-JOY,1,-1.49701032743658,0.755369752890106,1
baseline-normalized,IJ1701,LTORSO,NEUTRAL-SAD,1,-2.21957265701772,-0.528743100547572,0
baseline-normalized,IJ1701,LTORSO,DISGUST-FEAR,1,-5.35089297763982,-2.15677998215344,0
baseline-normalized,IJ1701,LTORSO,DISGUST-JOY,1,-1.41473390751727,-0.213309535872436,0
baseline-normalized,IJ1701,LTORSO,DISGUST-SAD,1,-2.13729623709841,-1.49742238931011,0
baseline-normalized,IJ1701,LTORSO,FEAR-JOY,1,3.93615907012255,1.943470446281,0
baseline-normalized,IJ1701,LTORSO,FEAR-SAD,1,3.21359674054141,0.659357592843324,0
baseline-normalized,IJ1701,LTORSO,JOY-SAD,1,-0.72256232958114,-1.28411285343768,0
baseline-normalized,LE2202,UTORSO,NEUTRAL-DISGUST,1,0.551819272132912,0.792851721306732,0
baseline-normalized,LE2202,UTORSO,NEUTRAL-FEAR,1,-5.0532544689545,-0.395826024448471,0
baseline-normalized,LE2202,UTORSO,NEUTRAL-JOY,1,-1.53110790762089,0.623209953871348,1
baseline-normalized,LE2202,UTORSO,NEUTRAL-SAD,1,-1.72053670047204,0.648149377245942,1
baseline-normalized,LE2202,UTORSO,DISGUST-FEAR,1,-5.60507374108741,-1.1886777457552,0
baseline-normalized,LE2202,UTORSO,DISGUST-JOY,1,-2.0829271797538,-0.169641767435384,0
baseline-normalized,LE2202,UTORSO,DISGUST-SAD,1,-2.27235597260495,-0.14470234406079,0
baseline-normalized,LE2202,UTORSO,FEAR-JOY,1,3.52214656133361,1.01903597831982,0
baseline-normalized,LE2202,UTORSO,FEAR-SAD,1,3.33271776848246,1.04397540169441,0
baseline-normalized,LE2202,UTORSO,JOY-SAD,1,-0.18942879285115,0.0249394233745939,1
baseline-normalized,LE2202,HEAD,NEUTRAL-DISGUST,1,1.43065568322531,0.763363223594085,0
baseline-normalized,LE2202,HEAD,NEUTRAL-FEAR,1,-6.15432540963043,-0.458692538862653,0
baseline-normalized,LE2202,HEAD,NEUTRAL-JOY,1,1.71429674002851,0.751133710061338,0
baseline-normalized,LE2202,HEAD,NEUTRAL-SAD,1,-1.95322618818656,0.374812567594045,1
baseline-normalized,LE2202,HEAD,DISGUST-FEAR,1,-7.58498109285574,-1.22205576245674,0
baseline-normalized,LE2202,HEAD,DISGUST-JOY,1,0.283641056803202,-0.012229513532747,1
baseline-normalized,LE2202,HEAD,DISGUST-SAD,1,-3.38388187141186,-0.38855065600004,0
baseline-normalized,LE2202,HEAD,FEAR-JOY,1,7.86862214965894,1.20982624892399,0
baseline-normalized,LE2202,HEAD,FEAR-SAD,1,4.20109922144387,0.833505106456698,0
baseline-normalized,LE2202,HEAD,JOY-SAD,1,-3.66752292821506,-0.376321142467293,0
baseline-normalized,LE2202,UPPER_LIMB_L,NEUTRAL-DISGUST,1,2.17975807753429,1.16488690436498,0
baseline-normalized,LE2202,UPPER_LIMB_L,NEUTRAL-FEAR,1,-6.75580536045089,-0.348096905669262,0
baseline-normalized,LE2202,UPPER_LIMB_L,NEUTRAL-JOY,1,-2.23009955513674,0.963486434310763,1
baseline-normalized,LE2202,UPPER_LIMB_L,NEUTRAL-SAD,1,-2.05755800779154,1.00753470899034,1
baseline-normalized,LE2202,UPPER_LIMB_L,DISGUST-FEAR,1,-8.93556343798518,-1.51298381003424,0
baseline-normalized,LE2202,UPPER_LIMB_L,DISGUST-JOY,1,-4.40985763267103,-0.201400470054218,0
baseline-normalized,LE2202,UPPER_LIMB_L,DISGUST-SAD,1,-4.23731608532583,-0.157352195374637,0
baseline-normalized,LE2202,UPPER_LIMB_L,FEAR-JOY,1,4.52570580531415,1.31158333998002,0
baseline-normalized,LE2202,UPPER_LIMB_L,FEAR-SAD,1,4.69824735265935,1.35563161465961,0
baseline-normalized,LE2202,UPPER_LIMB_L,JOY-SAD,1,0.1725415473452,0.0440482746795809,0
baseline-normalized,LE2202,UPPER_LIMB_R,NEUTRAL-DISGUST,1,-0.313109120156849,0.884953025881652,1
baseline-normalized,LE2202,UPPER_LIMB_R,NEUTRAL-FEAR,1,-6.59177589901276,-0.578044047020645,0
baseline-normalized,LE2202,UPPER_LIMB_R,NEUTRAL-JOY,1,-1.47079524569872,0.435060851617097,1
baseline-normalized,LE2202,UPPER_LIMB_R,NEUTRAL-SAD,1,-2.99069786533868,0.243148970710588,1
baseline-normalized,LE2202,UPPER_LIMB_R,DISGUST-FEAR,1,-6.27866677885591,-1.4629970729023,0
baseline-normalized,LE2202,UPPER_LIMB_R,DISGUST-JOY,1,-1.15768612554187,-0.449892174264555,0
baseline-normalized,LE2202,UPPER_LIMB_R,DISGUST-SAD,1,-2.67758874518183,-0.641804055171064,0
baseline-normalized,LE2202,UPPER_LIMB_R,FEAR-JOY,1,5.12098065331404,1.01310489863774,0
baseline-normalized,LE2202,UPPER_LIMB_R,FEAR-SAD,1,3.60107803367409,0.821193017731233,0
baseline-normalized,LE2202,UPPER_LIMB_R,JOY-SAD,1,-1.51990261963996,-0.191911880906509,0
baseline-normalized,LE2202,LOWER_LIMB_L,NEUTRAL-DISGUST,1,0.167118043025337,1.16838207207939,0
baseline-normalized,LE2202,LOWER_LIMB_L,NEUTRAL-FEAR,1,-5.06620463125573,-1.40993200060357,0
baseline-normalized,LE2202,LOWER_LIMB_L,NEUTRAL-JOY,1,-0.826498967964605,0.531938871179928,1
baseline-normalized,LE2202,LOWER_LIMB_L,NEUTRAL-SAD,1,-2.54720003417554,0.238439206655688,1
baseline-normalized,LE2202,LOWER_LIMB_L,DISGUST-FEAR,1,-5.23332267428106,-2.57831407268296,0
baseline-normalized,LE2202,LOWER_LIMB_L,DISGUST-JOY,1,-0.993617010989942,-0.636443200899461,0
baseline-normalized,LE2202,LOWER_LIMB_L,DISGUST-SAD,1,-2.71431807720087,-0.929942865423702,0
baseline-normalized,LE2202,LOWER_LIMB_L,FEAR-JOY,1,4.23970566329112,1.9418708717835,0
baseline-normalized,LE2202,LOWER_LIMB_L,FEAR-SAD,1,2.51900459708019,1.64837120725926,0
baseline-normalized,LE2202,LOWER_LIMB_L,JOY-SAD,1,-1.72070106621093,-0.293499664524241,0
baseline-normalized,LE2202,LOWER_LIMB_R,NEUTRAL-DISGUST,1,-0.196131707228023,0.6910357006052,1
baseline-normalized,LE2202,LOWER_LIMB_R,NEUTRAL-FEAR,1,-4.74754038796375,-1.84335555967985,0
baseline-normalized,LE2202,LOWER_LIMB_R,NEUTRAL-JOY,1,-0.643889805759322,-0.203098195660148,0
baseline-normalized,LE2202,LOWER_LIMB_R,NEUTRAL-SAD,1,-2.42497621050553,-0.635765586280746,0
baseline-normalized,LE2202,LOWER_LIMB_R,DISGUST-FEAR,1,-4.55140868073573,-2.53439126028505,0
baseline-normalized,LE2202,LOWER_LIMB_R,DISGUST-JOY,1,-0.447758098531299,-0.894133896265348,0
baseline-normalized,LE2202,LOWER_LIMB_R,DISGUST-SAD,1,-2.22884450327751,-1.32680128688595,0
baseline-normalized,LE2202,LOWER_LIMB_R,FEAR-JOY,1,4.10365058220443,1.6402573640197,0
baseline-normalized,LE2202,LOWER_LIMB_R,FEAR-SAD,1,2.32256417745822,1.2075899733991,0
baseline-normalized,LE2202,LOWER_LIMB_R,JOY-SAD,1,-1.78108640474621,-0.432667390620598,0
baseline-normalized,LE2202,WRIST_L,NEUTRAL-DISGUST,1,2.43248437951461,0.842790692428333,0
baseline-normalized,LE2202,WRIST_L,NEUTRAL-FEAR,1,-7.93795378904894,-0.754712049736276,0
baseline-normalized,LE2202,WRIST_L,NEUTRAL-JOY,1,-2.41706701761431,0.926692896713181,1
baseline-normalized,LE2202,WRIST_L,NEUTRAL-SAD,1,-2.75002400598789,0.647420549884608,1
baseline-normalized,LE2202,WRIST_L,DISGUST-FEAR,1,-10.3704381685635,-1.59750274216461,0
baseline-normalized,LE2202,WRIST_L,DISGUST-JOY,1,-4.84955139712891,0.0839022042848483,1
baseline-normalized,LE2202,WRIST_L,DISGUST-SAD,1,-5.1825083855025,-0.195370142543724,0
baseline-normalized,LE2202,WRIST_L,FEAR-JOY,1,5.52088677143464,1.68140494644946,0
baseline-normalized,LE2202,WRIST_L,FEAR-SAD,1,5.18792978306105,1.40213259962088,0
baseline-normalized,LE2202,WRIST_L,JOY-SAD,1,-0.332956988373589,-0.279272346828573,0
baseline-normalized,LE2202,WRIST_R,NEUTRAL-DISGUST,1,0.589704452177088,0.787636495189214,0
baseline-normalized,LE2202,WRIST_R,NEUTRAL-FEAR,1,-7.63069188366373,-0.737724955435545,0
baseline-normalized,LE2202,WRIST_R,NEUTRAL-JOY,1,-1.79919144429707,0.581871353116238,1
baseline-normalized,LE2202,WRIST_R,NEUTRAL-SAD,1,-3.26965774813686,0.015413836815926,1
baseline-normalized,LE2202,WRIST_R,DISGUST-FEAR,1,-8.22039633584082,-1.52536145062476,0
baseline-normalized,LE2202,WRIST_R,DISGUST-JOY,1,-2.38889589647416,-0.205765142072976,0
baseline-normalized,LE2202,WRIST_R,DISGUST-SAD,1,-3.85936220031395,-0.772222658373288,0
baseline-normalized,LE2202,WRIST_R,FEAR-JOY,1,5.83150043936666,1.31959630855178,0
baseline-normalized,LE2202,WRIST_R,FEAR-SAD,1,4.36103413552687,0.753138792251471,0
baseline-normalized,LE2202,WRIST_R,JOY-SAD,1,-1.4704663038398,-0.566457516300312,0
baseline-normalized,LE2202,LTORSO,NEUTRAL-DISGUST,1,-1.29855678467035,0.578461326788974,1
baseline-normalized,LE2202,LTORSO,NEUTRAL-FEAR,1,-6.70169843323671,-1.04266286371878,0
baseline-normalized,LE2202,LTORSO,NEUTRAL-JOY,1,-2.95288342639008,0.470039481560179,1
baseline-normalized,LE2202,LTORSO,NEUTRAL-SAD,1,-3.73388775029585,0.0794811278620613,1
baseline-normalized,LE2202,LTORSO,DISGUST-FEAR,1,-5.40314164856636,-1.62112419050775,0
baseline-normalized,LE2202,LTORSO,DISGUST-JOY,1,-1.65432664171973,-0.108421845228795,0
baseline-normalized,LE2202,LTORSO,DISGUST-SAD,1,-2.4353309656255,-0.498980198926913,0
baseline-normalized,LE2202,LTORSO,FEAR-JOY,1,3.74881500684663,1.51270234527896,0
baseline-normalized,LE2202,LTORSO,FEAR-SAD,1,2.96781068294085,1.12214399158084,0
baseline-normalized,LE2202,LTORSO,JOY-SAD,1,-0.781004323905774,-0.390558353698117,0
baseline-normalized,MB0502,UTORSO,NEUTRAL-DISGUST,1,-9.04265515093145,-0.726974898626874,0
baseline-normalized,MB0502,UTORSO,NEUTRAL-FEAR,1,-9.0392875989465,-0.385947265742425,0
baseline-normalized,MB0502,UTORSO,NEUTRAL-JOY,1,-5.58257906252421,-0.233206091478157,0
baseline-normalized,MB0502,UTORSO,NEUTRAL-SAD,1,-4.97159534406545,0.367752443110979,1
baseline-normalized,MB0502,UTORSO,DISGUST-FEAR,1,0.00336755198494654,0.341027632884449,0
baseline-normalized,MB0502,UTORSO,DISGUST-JOY,1,3.46007608840724,0.493768807148717,0
baseline-normalized,MB0502,UTORSO,DISGUST-SAD,1,4.071059806866,1.09472734173785,0
baseline-normalized,MB0502,UTORSO,FEAR-JOY,1,3.45670853642229,0.152741174264268,0
baseline-normalized,MB0502,UTORSO,FEAR-SAD,1,4.06769225488105,0.753699708853405,0
baseline-normalized,MB0502,UTORSO,JOY-SAD,1,0.61098371845876,0.600958534589136,0
baseline-normalized,MB0502,HEAD,NEUTRAL-DISGUST,1,-3.43739150321258,-0.342717204983725,0
baseline-normalized,MB0502,HEAD,NEUTRAL-FEAR,1,-4.60727292338492,0.00595568466761121,1
baseline-normalized,MB0502,HEAD,NEUTRAL-JOY,1,-0.39488845477312,-0.406148536012147,0
baseline-normalized,MB0502,HEAD,NEUTRAL-SAD,1,-0.978277960072642,0.0642653227025987,1
baseline-normalized,MB0502,HEAD,DISGUST-FEAR,1,-1.16988142017234,0.348672889651336,1
baseline-normalized,MB0502,HEAD,DISGUST-JOY,1,3.04250304843946,-0.0634313310284216,1
baseline-normalized,MB0502,HEAD,DISGUST-SAD,1,2.45911354313994,0.406982527686324,0
baseline-normalized,MB0502,HEAD,FEAR-JOY,1,4.2123844686118,-0.412104220679758,1
baseline-normalized,MB0502,HEAD,FEAR-SAD,1,3.62899496331228,0.0583096380349875,0
baseline-normalized,MB0502,HEAD,JOY-SAD,1,-0.583389505299522,0.470413858714745,1
baseline-normalized,MB0502,UPPER_LIMB_L,NEUTRAL-DISGUST,1,-11.8647617273206,-1.0751627327514,0
baseline-normalized,MB0502,UPPER_LIMB_L,NEUTRAL-FEAR,1,-11.0182086787447,-0.654191886418835,0
baseline-normalized,MB0502,UPPER_LIMB_L,NEUTRAL-JOY,1,-7.05912023920139,-0.664371807340364,0
baseline-normalized,MB0502,UPPER_LIMB_L,NEUTRAL-SAD,1,-5.5059193522755,-0.0679390123533872,0
baseline-normalized,MB0502,UPPER_LIMB_L,DISGUST-FEAR,1,0.846553048575807,0.42097084633256,0
baseline-normalized,MB0502,UPPER_LIMB_L,DISGUST-JOY,1,4.80564148811917,0.410790925411031,0
baseline-normalized,MB0502,UPPER_LIMB_L,DISGUST-SAD,1,6.35884237504505,1.00722372039801,0
baseline-normalized,MB0502,UPPER_LIMB_L,FEAR-JOY,1,3.95908843954336,-0.0101799209215292,1
baseline-normalized,MB0502,UPPER_LIMB_L,FEAR-SAD,1,5.51228932646925,0.586252874065448,0
baseline-normalized,MB0502,UPPER_LIMB_L,JOY-SAD,1,1.55320088692589,0.596432794986977,0
baseline-normalized,MB0502,UPPER_LIMB_R,NEUTRAL-DISGUST,1,-10.5750751665627,-0.916203391838901,0
baseline-normalized,MB0502,UPPER_LIMB_R,NEUTRAL-FEAR,1,-9.20514592149537,-0.436006135890116,0
baseline-normalized,MB0502,UPPER_LIMB_R,NEUTRAL-JOY,1,-5.1881480674778,-0.303781883719803,0
baseline-normalized,MB0502,UPPER_LIMB_R,NEUTRAL-SAD,1,-3.54069415449917,0.061188345575474,1
baseline-normalized,MB0502,UPPER_LIMB_R,DISGUST-FEAR,1,1.36992924506732,0.480197255948785,0
baseline-normalized,MB0502,UPPER_LIMB_R,DISGUST-JOY,1,5.38692709908488,0.612421508119099,0
baseline-normalized,MB0502,UPPER_LIMB_R,DISGUST-SAD,1,7.03438101206351,0.977391737414375,0
baseline-normalized,MB0502,UPPER_LIMB_R,FEAR-JOY,1,4.01699785401757,0.132224252170313,0
baseline-normalized,MB0502,UPPER_LIMB_R,FEAR-SAD,1,5.66445176699619,0.49719448146559,0
baseline-normalized,MB0502,UPPER_LIMB_R,JOY-SAD,1,1.64745391297862,0.364970229295277,0
baseline-normalized,MB0502,LOWER_LIMB_L,NEUTRAL-DISGUST,1,-8.93061710324007,-1.99028461935861,0
baseline-normalized,MB0502,LOWER_LIMB_L,NEUTRAL-FEAR,1,-8.90864689336388,-1.57296359136351,0
baseline-normalized,MB0502,LOWER_LIMB_L,NEUTRAL-JOY,1,-5.18000255529423,-1.12998980808745,0
baseline-normalized,MB0502,LOWER_LIMB_L,NEUTRAL-SAD,1,-4.23008292057439,0.383560050173984,1
