subjectID,markerGroup,emotionA,emotionB,fearSummary
SK0702,HEAD,JOY,SUMMARY,0.11529015847859
SK0702,UPPER_LIMB_L,JOY,SUMMARY,0.164503178320509
SK0702,UPPER_LIMB_R,JOY,SUMMARY,0.1593174974908
SK0702,LOWER_LIMB_L,JOY,SUMMARY,0.0811447529831605
SK0702,LOWER_LIMB_R,JOY,SUMMARY,0.0800992528158805
SK0702,WRIST_L,JOY,SUMMARY,0.20508531281365
SK0702,WRIST_R,JOY,SUMMARY,0.180080365435567
SK0702,LTORSO,JOY,SUMMARY,0.147251635251728
XB0202,UTORSO,JOY,SUMMARY,0.189710757626448
XB0202,HEAD,JOY,SUMMARY,0.259350953496153
XB0202,UPPER_LIMB_L,JOY,SUMMARY,0.207627969220475
XB0202,UPPER_LIMB_R,JOY,SUMMARY,0.220240883238541
XB0202,LOWER_LIMB_L,JOY,SUMMARY,0.111177532021589
XB0202,LOWER_LIMB_R,JOY,SUMMARY,0.118899623149116
XB0202,WRIST_L,JOY,SUMMARY,0.259618601538976
XB0202,WRIST_R,JOY,SUMMARY,0.265807962529274
XB0202,LTORSO,JOY,SUMMARY,0.198093007694881
XB0300,UTORSO,JOY,SUMMARY,0.126463700234192
XB0300,HEAD,JOY,SUMMARY,0.16226162596186
XB0300,UPPER_LIMB_L,JOY,SUMMARY,0.154968216794915
XB0300,UPPER_LIMB_R,JOY,SUMMARY,0.152459016393443
XB0300,LOWER_LIMB_L,JOY,SUMMARY,0.0791326400791283
XB0300,LOWER_LIMB_R,JOY,SUMMARY,0.0864333673377773
XB0300,WRIST_L,JOY,SUMMARY,0.17547674807628
XB0300,WRIST_R,JOY,SUMMARY,0.17129474740716
XB0300,LTORSO,JOY,SUMMARY,0.175376380060221
XC3002,UTORSO,JOY,SUMMARY,0.145937826265695
XC3002,HEAD,JOY,SUMMARY,0.0934091669454667
XC3002,UPPER_LIMB_L,JOY,SUMMARY,0.220642355302777
XC3002,UPPER_LIMB_R,JOY,SUMMARY,0.261927065908331
XC3002,LOWER_LIMB_L,JOY,SUMMARY,0.12572520703059
XC3002,LOWER_LIMB_R,JOY,SUMMARY,0.138089662094346
XC3002,WRIST_L,JOY,SUMMARY,0.254265640682503
XC3002,WRIST_R,JOY,SUMMARY,0.287888926062228
XC3002,LTORSO,JOY,SUMMARY,0.230459553764892
XJ1802,UTORSO,JOY,SUMMARY,0.271531895137792
XJ1802,HEAD,JOY,SUMMARY,0.270357979257277
XJ1802,UPPER_LIMB_L,JOY,SUMMARY,0.277149548343928
XJ1802,UPPER_LIMB_R,JOY,SUMMARY,0.277952492472399
XJ1802,LOWER_LIMB_L,JOY,SUMMARY,0.204262852682056
XJ1802,LOWER_LIMB_R,JOY,SUMMARY,0.195155618681459
XJ1802,WRIST_L,JOY,SUMMARY,0.313817330210773
XJ1802,WRIST_R,JOY,SUMMARY,0.302275008364001
XJ1802,LTORSO,JOY,SUMMARY,0.225225828036133
XM2301,UTORSO,JOY,SUMMARY,0.563140606466133
XM2301,HEAD,JOY,SUMMARY,0.544429575108732
XM2301,UPPER_LIMB_L,JOY,SUMMARY,0.561893609902978
XM2301,UPPER_LIMB_R,JOY,SUMMARY,0.560388089662094
XM2301,LOWER_LIMB_L,JOY,SUMMARY,0.399548571172183
XM2301,LOWER_LIMB_R,JOY,SUMMARY,0.354456812952598
XM2301,WRIST_L,JOY,SUMMARY,0.553696888591502
XM2301,WRIST_R,JOY,SUMMARY,0.546503847440616
XM2301,LTORSO,JOY,SUMMARY,0.546604215456674
XM3001,UTORSO,JOY,SUMMARY,0.19286316757504
XM3001,HEAD,JOY,SUMMARY,0.143927735028438
XM3001,UPPER_LIMB_L,JOY,SUMMARY,0.181565741050519
XM3001,UPPER_LIMB_R,JOY,SUMMARY,0.198996319839411
XM3001,LOWER_LIMB_L,JOY,SUMMARY,0.160686405709825
XM3001,LOWER_LIMB_R,JOY,SUMMARY,0.119647039143526
XM3001,WRIST_L,JOY,SUMMARY,0.203914352626296
XM3001,WRIST_R,JOY,SUMMARY,0.220642355302777
XM3001,LTORSO,JOY,SUMMARY,0.166246298816237
XP1500,UTORSO,JOY,SUMMARY,0.372122023175887
XP1500,HEAD,JOY,SUMMARY,0.288859150217464
XP1500,UPPER_LIMB_L,JOY,SUMMARY,0.344396119103379
XP1500,UPPER_LIMB_R,JOY,SUMMARY,0.347373703579793
XP1500,LOWER_LIMB_L,JOY,SUMMARY,0.260792372408655
XP1500,LOWER_LIMB_R,JOY,SUMMARY,0.228002676480428
XP1500,WRIST_L,JOY,SUMMARY,0.316661090665775
XP1500,WRIST_R,JOY,SUMMARY,0.319003011040482
XP1500,LTORSO,JOY,SUMMARY,0.328357378346046
XR2302,UTORSO,JOY,SUMMARY,0.177051422048081
XR2302,HEAD,JOY,SUMMARY,0.203312144529943
XR2302,UPPER_LIMB_L,JOY,SUMMARY,0.168752091000335
XR2302,UPPER_LIMB_R,JOY,SUMMARY,0.152224824355972
XR2302,LOWER_LIMB_L,JOY,SUMMARY,0.13928850228616
XR2302,LOWER_LIMB_R,JOY,SUMMARY,0.126101260176202
XR2302,WRIST_L,JOY,SUMMARY,0.266811642689863
XR2302,WRIST_R,JOY,SUMMARY,0.145366343258615
XR2302,LTORSO,JOY,SUMMARY,0.145000121532701
XT2701,UTORSO,JOY,SUMMARY,0.413972444417409
XT2701,HEAD,JOY,SUMMARY,0.416895282703245
XT2701,UPPER_LIMB_L,JOY,SUMMARY,0.398628303780529
XT2701,UPPER_LIMB_R,JOY,SUMMARY,0.371462027433924
XT2701,LOWER_LIMB_L,JOY,SUMMARY,0.304198728671797
XT2701,LOWER_LIMB_R,JOY,SUMMARY,0.269585703133713
XT2701,WRIST_L,JOY,SUMMARY,0.421378387420542
XT2701,WRIST_R,JOY,SUMMARY,0.335396453663433
XT2701,LTORSO,JOY,SUMMARY,0.378086316493811
XW3001,UTORSO,JOY,SUMMARY,0.182943520180054
XW3001,HEAD,JOY,SUMMARY,0.201170960187354
XW3001,UPPER_LIMB_L,JOY,SUMMARY,0.161726329876213
XW3001,UPPER_LIMB_R,JOY,SUMMARY,0.162495817999331
XW3001,LOWER_LIMB_L,JOY,SUMMARY,0.176703280445929
XW3001,LOWER_LIMB_R,JOY,SUMMARY,0.111938217910115
XW3001,WRIST_L,JOY,SUMMARY,0.167447306791569
XW3001,WRIST_R,JOY,SUMMARY,0.144864503178321
XW3001,LTORSO,JOY,SUMMARY,0.179056540649047
XY1700,UTORSO,JOY,SUMMARY,0.26357249308069
XY1700,HEAD,JOY,SUMMARY,0.232452325192372
XY1700,UPPER_LIMB_L,JOY,SUMMARY,0.280495148879224
XY1700,UPPER_LIMB_R,JOY,SUMMARY,0.257477417196387
XY1700,LOWER_LIMB_L,JOY,SUMMARY,0.187548728169781
XY1700,LOWER_LIMB_R,JOY,SUMMARY,0.143420271803764
XY1700,WRIST_L,JOY,SUMMARY,0.271830043492807
XY1700,WRIST_R,JOY,SUMMARY,0.303111408497825
XY1700,LTORSO,JOY,SUMMARY,0.25389762462362
