normalization,subjectID,markerGroup,pairLabel,deltaFull,ciFullLow,ciFullHigh,deltaMicro,ciMicroLow,ciMicroHigh,okFull,okMicro,includeCI
baseline-normalized,KN9309,UTORSO,NEUTRAL-DISGUST,-4.06672632098596,-4.16745368895301,-3.84095017972335,0.195310762624478,0.134641056667198,0.278965899623415,1,1,1
baseline-normalized,KN9309,UTORSO,NEUTRAL-JOY,-1.55036972316151,-1.74494266416735,-1.3916764404373,0.604935623709216,0.551908129576901,0.683482060944403,1,1,1
baseline-normalized,KN9309,UTORSO,NEUTRAL-SAD,-0.593766222271924,-0.886628702395455,-0.3990634222082,-1.18750133125497,-1.23307038769308,-1.11910419922784,1,1,1
baseline-normalized,KN9309,UTORSO,DISGUST-JOY,2.51635659782445,2.3564150491178,2.64766975707664,0.409624861084738,0.376770273749072,0.47433516437165,1,1,1
baseline-normalized,KN9309,UTORSO,DISGUST-SAD,3.47296009871404,3.28165526333254,3.85771111734403,-1.38281209387945,-1.42082201284472,-1.32996168837183,1,1,1
baseline-normalized,KN9309,UTORSO,JOY-SAD,0.956603500889589,0.733304729194268,1.3761398487412,-1.79243695496418,-1.84261460621279,-1.7337927333784,1,1,1
baseline-normalized,KN9309,HEAD,NEUTRAL-DISGUST,-3.66532705535196,-3.99851750843998,-3.49269314138291,0.0208153870768355,-0.0407870984281415,0.0895962060374069,1,1,1
baseline-normalized,KN9309,HEAD,NEUTRAL-JOY,-1.91885493339894,-2.16181138111877,-1.69377735990974,0.445467373503538,0.338653123933665,0.492428308545827,1,1,1
baseline-normalized,KN9309,HEAD,NEUTRAL-SAD,-0.733439881931645,-1.32893860212,-0.340763526137645,-0.578542952056783,-0.622637790367295,-0.514549065949538,1,1,1
baseline-normalized,KN9309,HEAD,DISGUST-JOY,1.74647212195301,1.59925026041385,1.90668526440344,0.424651986426702,0.336369348678989,0.480438906679277,1,1,1
baseline-normalized,KN9309,HEAD,DISGUST-SAD,2.93188717342031,2.43491332321508,3.21625993419901,-0.599358339133618,-0.64711942211372,-0.528797934443167,1,1,1
baseline-normalized,KN9309,HEAD,JOY-SAD,1.1854150514673,0.972496165494902,1.41207961883915,-1.02401032556032,-1.09078670034759,-0.949682406665177,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_L,NEUTRAL-DISGUST,-3.62956886040314,-3.90864720517915,-3.42295546806811,-0.0930864610678213,-0.187746437677653,0.00176743151619507,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_L,NEUTRAL-JOY,-0.109671248946992,-0.373770115608746,0.344548787805348,0.283954118797117,0.188158586851079,0.369760657320845,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_L,NEUTRAL-SAD,-1.26162952425873,-1.62374791197939,-0.905857013316937,-1.61368161655448,-1.66612820208487,-1.50481807363569,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_L,DISGUST-JOY,3.51989761145615,3.18147622674834,3.81741049659045,0.377040579864938,0.313298580294357,0.469293558432754,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_L,DISGUST-SAD,2.36793933614441,2.08553460993803,2.87969642160487,-1.52059515548666,-1.58106675387087,-1.42260613975683,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_L,JOY-SAD,-1.15195827531174,-1.40594768782554,-0.664335621158652,-1.8976357353516,-1.94154314983783,-1.84036534317997,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_R,NEUTRAL-DISGUST,-4.87630009154909,-5.18425769111066,-4.57424162556792,-0.042680785249825,-0.114379634525766,0.0271264767595559,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_R,NEUTRAL-JOY,-2.08913681314047,-2.43607809999257,-1.79339975786267,0.589773423832906,0.531117666410174,0.654399117102317,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_R,NEUTRAL-SAD,-1.25892101478459,-1.60455409506744,-0.794391407045332,-1.30412322529121,-1.37865389559984,-1.2581880944231,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_R,DISGUST-JOY,2.78716327840862,2.4473883784333,3.15383100634415,0.632454209082731,0.566542144165884,0.681005151641582,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_R,DISGUST-SAD,3.61737907676451,3.12726450644941,4.18224851738496,-1.26144244004138,-1.34059387425207,-1.21895865367545,1,1,1
baseline-normalized,KN9309,UPPER_LIMB_R,JOY-SAD,0.830215798355884,0.446774246451907,1.12533883541463,-1.89389664912411,-1.93318737445713,-1.84666689254297,1,1,1
baseline-normalized,KN9309,WRIST_L,NEUTRAL-DISGUST,-3.64957264549346,-4.15365867581947,-3.18172096346811,-0.812583601768016,-1.00297975956213,-0.64854283605886,1,1,1
baseline-normalized,KN9309,WRIST_L,NEUTRAL-JOY,0.28470955697059,-0.524204960253861,0.662581741706627,-0.24001552880621,-0.451099674971637,0.00548779374159347,1,1,0
baseline-normalized,KN9309,WRIST_L,NEUTRAL-SAD,-2.16467968922111,-3.2422123163714,-1.36985291655649,-1.99758307509096,-2.15773404229113,-1.74206866271671,1,1,1
baseline-normalized,KN9309,WRIST_L,DISGUST-JOY,3.93428220246405,3.16594586587111,4.51011715779075,0.572568072961805,0.364185007943571,0.74051978312665,1,1,1
baseline-normalized,KN9309,WRIST_L,DISGUST-SAD,1.48489295627235,0.93190327743052,2.80184143343481,-1.18499947332294,-1.31409649414381,-1.10322221516201,1,1,1
baseline-normalized,KN9309,WRIST_L,JOY-SAD,-2.4493892461917,-3.46116981320447,-0.681053330116762,-1.75756754628475,-2.00151230963359,-1.62351591541374,1,1,1
baseline-normalized,KN9309,WRIST_R,NEUTRAL-DISGUST,-5.66918399350141,-6.20608222926154,-4.87459468066132,-0.379745517241003,-0.520389272288336,-0.157842212428958,1,1,1
baseline-normalized,KN9309,WRIST_R,NEUTRAL-JOY,-2.30118773109071,-2.8590126857366,-1.62662987411022,0.19666629310095,-0.0236551195288363,0.403697114108254,1,1,1
baseline-normalized,KN9309,WRIST_R,NEUTRAL-SAD,-1.66782543124248,-3.20563777154833,-0.718210780353619,-1.82589430733587,-2.01473049422875,-1.56732259866595,1,1,1
baseline-normalized,KN9309,WRIST_R,DISGUST-JOY,3.3679962624107,2.82758228443153,3.82398681816951,0.576411810341953,0.450290073813052,0.74430059112236,1,1,1
baseline-normalized,KN9309,WRIST_R,DISGUST-SAD,4.00135856225893,1.92803530818098,5.91345555271177,-1.44614879009487,-1.651456999065,-1.32783409974383,1,1,1
baseline-normalized,KN9309,WRIST_R,JOY-SAD,0.633362299848226,-0.751704713819869,2.09336409198799,-2.02256060043682,-2.17074422493591,-1.88693367874123,1,1,1
baseline-normalized,KN9309,LTORSO,NEUTRAL-DISGUST,-2.80315260586407,-3.01842130868825,-2.65858316056269,-0.117996990918683,-0.207941453733625,0.00377435929471248,1,1,1
baseline-normalized,KN9309,LTORSO,NEUTRAL-JOY,0.389824001943886,0.150014226188002,0.597126862038567,-0.079998047922567,-0.17206252012073,0.0450966492838484,1,1,1
baseline-normalized,KN9309,LTORSO,NEUTRAL-SAD,0.603854395722792,0.382167045446498,0.850131890790978,-2.06432371706712,-2.16503843885964,-1.99200897770339,1,1,1
baseline-normalized,KN9309,LTORSO,DISGUST-JOY,3.19297660780795,2.9706425346423,3.46804935841175,0.0379989429961163,-0.0484782278231293,0.117768636368404,1,1,1
baseline-normalized,KN9309,LTORSO,DISGUST-SAD,3.40700700158686,3.14746822280487,3.62270284911358,-1.94632672614844,-2.04051365785914,-1.81507890869437,1,1,1
baseline-normalized,KN9309,LTORSO,JOY-SAD,0.214030393778906,-0.0657052156401008,0.544337784820937,-1.98432566914455,-2.07659046184237,-1.93479254495656,1,1,1
baseline-normalized,XJ1505,UTORSO,NEUTRAL-DISGUST,-6.87683086081358,-7.02539110368635,-6.61734959185402,-0.310581371128815,-0.344874984723837,-0.252022429757671,1,1,1
baseline-normalized,XJ1505,UTORSO,NEUTRAL-JOY,-1.40728455748952,-1.59031130490719,-1.10149375705679,0.71926081315826,0.678545094400126,0.77209717995401,1,1,1
baseline-normalized,XJ1505,UTORSO,NEUTRAL-SAD,-1.67444509227842,-1.79058257298707,-1.47176893161812,0.19891701478165,0.164161387295786,0.251609172732687,1,1,1
baseline-normalized,XJ1505,UTORSO,DISGUST-JOY,5.46954630332406,5.34823811699987,5.56808164905722,1.02984218428708,0.973260963546187,1.07098000193436,1,1,1
baseline-normalized,XJ1505,UTORSO,DISGUST-SAD,5.20238576853516,5.05282674854908,5.35770016014853,0.509498385910465,0.459203499662029,0.557544692713696,1,1,1
baseline-normalized,XJ1505,UTORSO,JOY-SAD,-0.267160534788893,-0.438814383264705,-0.127862031286382,-0.52034379837661,-0.580995407431742,-0.436630004529647,1,1,1
baseline-normalized,XJ1505,HEAD,NEUTRAL-DISGUST,-5.92434121384198,-6.11089833870138,-5.70545007054512,-0.270544822562876,-0.322564089162407,-0.22569108343949,1,1,1
baseline-normalized,XJ1505,HEAD,NEUTRAL-JOY,-1.59878302607962,-1.82004070236666,-1.35701397631554,0.422454220881675,0.36885037506023,0.474891288759637,1,1,1
baseline-normalized,XJ1505,HEAD,NEUTRAL-SAD,-2.96551674454876,-3.2337472559752,-2.69751239115871,0.217910298090872,0.138928122532482,0.260084623701652,1,1,1
baseline-normalized,XJ1505,HEAD,DISGUST-JOY,4.32555818776236,4.24062241117279,4.43748713034968,0.692999043444551,0.64616043208765,0.734264255336813,1,1,1
baseline-normalized,XJ1505,HEAD,DISGUST-SAD,2.95882446929322,2.79610281062706,3.06274488745872,0.488455120653748,0.457978979621211,0.538269981072157,1,1,1
baseline-normalized,XJ1505,HEAD,JOY-SAD,-1.36673371846914,-1.51141556049473,-1.1964557225954,-0.204543922790803,-0.24129131030542,-0.130562066763693,1,1,1
baseline-normalized,XJ1505,UPPER_LIMB_L,NEUTRAL-DISGUST,-7.75062247598479,-7.96383344928003,-7.46414403808005,-0.728110462704336,-0.803184616893099,-0.629609905333686,1,1,1
baseline-normalized,XJ1505,UPPER_LIMB_L,NEUTRAL-JOY,0.263289742563799,0.00505157636142828,0.566148782278116,0.593837786610422,0.486705895483824,0.688460359054765,1,1,1
baseline-normalized,XJ1505,UPPER_LIMB_L,NEUTRAL-SAD,0.346899148825699,-0.0582978476216756,0.749093893242854,0.0128829015147871,-0.122242755751836,0.0830376522498426,1,1,0
baseline-normalized,XJ1505,UPPER_LIMB_L,DISGUST-JOY,8.01391221854859,7.78087061911369,8.22977970490765,1.32194824931476,1.22848480735206,1.38401165863621,1,1,1
baseline-normalized,XJ1505,UPPER_LIMB_L,DISGUST-SAD,8.09752162481049,7.71391504418021,8.42702238017293,0.740993364219123,0.66108406588302,0.824880663637859,1,1,1
baseline-normalized,XJ1505,UPPER_LIMB_L,JOY-SAD,0.0836094062618997,-0.330033185082114,0.559645761406917,-0.580954885095635,-0.673681344922904,-0.47475566210644,1,1,1
baseline-normalized,XJ1505,UPPER_LIMB_R,NEUTRAL-DISGUST,-8.63645420481852,-8.89768080605851,-8.37442970831709,-0.206442859469985,-0.263563342382052,-0.1002365728914,1,1,1
baseline-normalized,XJ1505,UPPER_LIMB_R,NEUTRAL-JOY,-1.26259574304286,-1.54885549668446,-0.789432317269918,0.783195360049594,0.702064263041609,0.888028169545143,1,1,1
baseline-normalized,XJ1505,UPPER_LIMB_R,NEUTRAL-SAD,-1.2287337288864,-1.5528444903278,-0.969498638064713,0.275539094055597,0.194798073998074,0.345680763553001,1,1,1
baseline-normalized,XJ1505,UPPER_LIMB_R,DISGUST-JOY,7.37385846177566,7.20539129767603,7.53217088299064,0.989638219519579,0.901591328177511,1.07645541217279,1,1,1
baseline-normalized,XJ1505,UPPER_LIMB_R,DISGUST-SAD,7.40772047593212,7.18882490384638,7.62448641420873,0.481981953525582,0.426643141388498,0.542217709001174,1,1,1
baseline-normalized,XJ1505,UPPER_LIMB_R,JOY-SAD,0.0338620141564601,-0.33961493024393,0.370002431337946,-0.507656265993997,-0.555610762494412,-0.405906266301318,1,1,1
baseline-normalized,XJ1505,WRIST_L,NEUTRAL-DISGUST,-8.29584029013915,-9.08244768813612,-7.70489875004494,-1.1082743308048,-1.21764533463845,-0.959503215389319,1,1,1
baseline-normalized,XJ1505,WRIST_L,NEUTRAL-JOY,1.19842456736042,0.451629072639698,1.72236583857047,0.724291201292803,0.477139282382385,0.915232752396582,1,1,1
baseline-normalized,XJ1505,WRIST_L,NEUTRAL-SAD,2.43331697653209,1.38314520306781,3.37532092796755,-0.00848364729781625,-0.224251841014271,0.309082507210961,1,1,1
baseline-normalized,XJ1505,WRIST_L,DISGUST-JOY,9.49426485749957,9.05150887783904,9.7471811974159,1.83256553209761,1.47140842567745,2.18152486406764,1,1,1
baseline-normalized,XJ1505,WRIST_L,DISGUST-SAD,10.7291572666712,9.57911266733121,11.7969028875175,1.09979068350699,0.872666648006937,1.41174742333922,1,1,1
baseline-normalized,XJ1505,WRIST_L,JOY-SAD,1.23489240917167,0.107676522665139,2.09984815978199,-0.732774848590619,-1.13773758215848,-0.480251994674694,1,1,1
baseline-normalized,XJ1505,WRIST_R,NEUTRAL-DISGUST,-9.91501017720072,-10.6869499952334,-9.37436173565917,-0.301510239937495,-0.37873202136091,-0.129696639047712,1,1,1
baseline-normalized,XJ1505,WRIST_R,NEUTRAL-JOY,-0.184831918270884,-0.63706452390143,0.632560824481306,0.705895093229142,0.507781503704675,0.889345921874811,1,1,1
baseline-normalized,XJ1505,WRIST_R,NEUTRAL-SAD,-0.983639023477828,-1.8808759942456,0.210214409822492,-0.0910129746021693,-0.296113506981402,0.182185292325476,1,1,0
baseline-normalized,XJ1505,WRIST_R,DISGUST-JOY,9.73017825892984,9.176576945644,10.2218660451038,1.00740533316664,0.851427861317121,1.12343056678635,1,1,1
baseline-normalized,XJ1505,WRIST_R,DISGUST-SAD,8.93137115372289,8.10265881806179,9.66155114617217,0.210497265335326,0.060040886146244,0.522259108818802,1,1,1
baseline-normalized,XJ1505,WRIST_R,JOY-SAD,-0.798807105206944,-1.8500768166554,-0.207385810473062,-0.796908067831311,-1.01103087300289,-0.613524882849518,1,1,1
baseline-normalized,XJ1505,LTORSO,NEUTRAL-DISGUST,-7.97138602211875,-8.17909243555809,-7.66100050667917,-0.461565408005598,-0.564517229275099,-0.410313604480933,1,1,1
baseline-normalized,XJ1505,LTORSO,NEUTRAL-JOY,-2.06004896858351,-2.32882540239345,-1.76705899193734,0.940633695424936,0.845651614839538,1.01368025357484,1,1,1
baseline-normalized,XJ1505,LTORSO,NEUTRAL-SAD,-1.28313302173293,-1.61026002410695,-0.883239911363531,0.756585577377841,0.674992853458534,0.848316520311279,1,1,1
baseline-normalized,XJ1505,LTORSO,DISGUST-JOY,5.91133705353524,5.77550551756153,6.11533336903221,1.40219910343053,1.35912793343977,1.47550864407179,1,1,1
baseline-normalized,XJ1505,LTORSO,DISGUST-SAD,6.68825300038582,6.39680590139906,6.84510086854875,1.21815098538344,1.16810704744879,1.27607722350824,1,1,1
baseline-normalized,XJ1505,LTORSO,JOY-SAD,0.776915946850583,0.570101675559865,1.09920706739596,-0.184048118047095,-0.24280501607507,-0.112826117582491,1,1,1
baseline-normalized,AC1602,UTORSO,NEUTRAL-DISGUST,2.83480791471099,2.72960206557154,2.9910094258777,1.53522051502824,1.47853077406795,1.59480509788231,1,1,1
baseline-normalized,AC1602,UTORSO,NEUTRAL-JOY,5.90564848488638,5.64134697066891,6.11134892499187,0.414695770234936,0.371380915035777,0.482000069343271,1,1,1
baseline-normalized,AC1602,UTORSO,NEUTRAL-SAD,5.4911463487807,5.3352769437364,5.64239322695483,1.35341070970054,1.29668334050614,1.41397632964534,1,1,1
baseline-normalized,AC1602,UTORSO,DISGUST-JOY,3.07084057017539,2.83702962656898,3.27967113714084,-1.1205247447933,-1.18398951162648,-1.04204931280658,1,1,1
baseline-normalized,AC1602,UTORSO,DISGUST-SAD,2.65633843406971,2.45662721755491,2.782408652132,-0.181809805327696,-0.237003187496001,-0.121192509580824,1,1,1
baseline-normalized,AC1602,UTORSO,JOY-SAD,-0.414502136105675,-0.713131538842711,-0.106765931479788,0.938714939465609,0.866567821705231,0.998228020862789,1,1,1
baseline-normalized,AC1602,HEAD,NEUTRAL-DISGUST,4.53076363227237,4.29027922190679,4.7649177780137,1.68587854031312,1.59266756772831,1.7531671217903,1,1,1
baseline-normalized,AC1602,HEAD,NEUTRAL-JOY,5.53090694193497,5.18796970042751,5.81331585269277,0.582845487189766,0.534011919982591,0.703384435095846,1,1,1
baseline-normalized,AC1602,HEAD,NEUTRAL-SAD,5.96711155692993,5.74333052831672,6.20052654803517,1.06570633588187,0.999993694154787,1.11781395247226,1,1,1
baseline-normalized,AC1602,HEAD,DISGUST-JOY,1.00014330966259,0.432878650652977,1.33112753977163,-1.10303305312336,-1.1927655780387,-1.02481599925843,1,1,1
baseline-normalized,AC1602,HEAD,DISGUST-SAD,1.43634792465756,1.00184403138353,1.76037910429361,-0.620172204431249,-0.676125986164808,-0.538786229036483,1,1,1
baseline-normalized,AC1602,HEAD,JOY-SAD,0.436204614994963,0.0642505360065435,0.98536289914832,0.482860848692107,0.401240812705009,0.575896432401502,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_L,NEUTRAL-DISGUST,5.21545941688563,5.01089032198854,5.63771282455953,2.27944052549695,2.19106337394408,2.40522404765959,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_L,NEUTRAL-JOY,9.15684993679759,8.82177115329796,9.57431054951473,0.143374078359452,0.056175785478064,0.235860032327209,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_L,NEUTRAL-SAD,10.3559728215783,10.0008558660996,10.4944226399905,1.98033739291336,1.88379572192293,2.08334024768181,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_L,DISGUST-JOY,3.94139051991196,3.58935439149189,4.33116978624769,-2.13606644713749,-2.22413207623249,-2.01047631899648,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_L,DISGUST-SAD,5.14051340469264,4.78754493848596,5.28366680258621,-0.299103132583582,-0.407551714001566,-0.156336951632164,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_L,JOY-SAD,1.19912288478068,0.675210483835728,1.61994060101133,1.83696331455391,1.7197596621389,1.92441058689776,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_R,NEUTRAL-DISGUST,3.3717549745008,3.15801121379856,3.63822727734151,1.89049969825447,1.79338921707314,1.95417465526227,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_R,NEUTRAL-JOY,6.76809656447604,6.55316595977399,7.15763167668948,0.86163887806186,0.812321991422196,0.952127092117934,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_R,NEUTRAL-SAD,8.43758328216977,8.11146940425458,8.68774895391207,1.73346217793493,1.66699331959846,1.79934519007612,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_R,DISGUST-JOY,3.39634158997524,3.02229262250103,3.82977780080494,-1.02886082019261,-1.11304439548214,-0.858762982326928,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_R,DISGUST-SAD,5.06582830766897,4.65520168131302,5.49818013577129,-0.157037520319539,-0.208764232500241,-0.0519766131274747,1,1,1
baseline-normalized,AC1602,UPPER_LIMB_R,JOY-SAD,1.66948671769373,1.29495617289362,2.125233595378,0.871823299873073,0.794930059207822,0.97145689192214,1,1,1
baseline-normalized,AC1602,WRIST_L,NEUTRAL-DISGUST,5.87181946002403,5.05628656238501,6.62975588381625,2.58924486567903,2.39464544834077,2.85121786752798,1,1,1
baseline-normalized,AC1602,WRIST_L,NEUTRAL-JOY,8.99277542620948,7.80440071726432,9.8464491485419,0.459473400880412,0.113997742670884,0.776248679589085,1,1,1
baseline-normalized,AC1602,WRIST_L,NEUTRAL-SAD,13.3741415260068,12.6499536147383,13.879689298002,2.66136165347521,2.33020660302439,3.18608573690656,1,1,1
baseline-normalized,AC1602,WRIST_L,DISGUST-JOY,3.12095596618545,2.07723965386126,4.20221809081741,-2.12977146479862,-2.65026400863986,-1.79887396969864,1,1,1
baseline-normalized,AC1602,WRIST_L,DISGUST-SAD,7.50232206598275,6.84747370856311,8.40796430867395,0.0721167877961797,-0.46007602420239,0.569061954929081,1,1,1
baseline-normalized,AC1602,WRIST_L,JOY-SAD,4.3813660997973,3.27570968653252,5.65133038083252,2.2018882525948,1.62638190970253,2.58938265629899,1,1,1
baseline-normalized,AC1602,WRIST_R,NEUTRAL-DISGUST,3.91319063773575,3.3814486986484,4.40753404598577,1.94195441241317,1.85325577033094,2.11103874598856,1,1,1
baseline-normalized,AC1602,WRIST_R,NEUTRAL-JOY,8.30314928040888,7.20209603181433,9.17682873476279,0.996121025523776,0.820821605138012,1.1376244867607,1,1,1
baseline-normalized,AC1602,WRIST_R,NEUTRAL-SAD,10.9690286361228,9.46356603180955,12.0896416479628,1.75354993525689,1.6133052956307,1.92585473269627,1,1,1
baseline-normalized,AC1602,WRIST_R,DISGUST-JOY,4.38995864267313,3.23372797922964,5.44195246003794,-0.945833386889392,-1.07191877310996,-0.743941616156027,1,1,1
baseline-normalized,AC1602,WRIST_R,DISGUST-SAD,7.05583799838702,5.54571756181206,8.44474212199667,-0.188404477156283,-0.308499736664992,0.00533483401095991,1,1,1
baseline-normalized,AC1602,WRIST_R,JOY-SAD,2.66587935571389,1.09598179408843,4.79089451705993,0.75742890973311,0.58978393456538,0.997878383593984,1,1,1
baseline-normalized,AC1602,LTORSO,NEUTRAL-DISGUST,4.55521884939369,4.28121373697924,4.75382373569836,2.27764271773259,2.14544381830135,2.423055955514,1,1,1
baseline-normalized,AC1602,LTORSO,NEUTRAL-JOY,9.58247834268468,9.19904194552342,10.0107382740631,0.506851153501686,0.381666473345397,0.651632725249752,1,1,1
baseline-normalized,AC1602,LTORSO,NEUTRAL-SAD,10.3370491968216,9.96330564821942,10.6554711504279,1.89254434014105,1.79268417404085,1.97409605988109,1,1,1
baseline-normalized,AC1602,LTORSO,DISGUST-JOY,5.02725949329098,4.60332597445824,5.53329283572928,-1.7707915642309,-1.96725989224533,-1.64716823679737,1,1,1
baseline-normalized,AC1602,LTORSO,DISGUST-SAD,5.78183034742791,5.34074609696357,6.24806203993356,-0.385098377591541,-0.517299069042862,-0.273342629166018,1,1,1
baseline-normalized,AC1602,LTORSO,JOY-SAD,0.754570854136929,0.16294539695579,1.36002490128183,1.38569318663936,1.27142673823432,1.51056095504349,1,1,1
baseline-normalized,AK1703,UTORSO,NEUTRAL-DISGUST,3.19767095223286,3.11205297723688,3.27210249552245,1.25510954851738,1.21925619575971,1.31106486494923,1,1,1
baseline-normalized,AK1703,UTORSO,NEUTRAL-JOY,2.79384293720599,2.62644218154641,2.90716408024944,0.458466838517864,0.410468179079468,0.50068865629782,1,1,1
baseline-normalized,AK1703,UTORSO,NEUTRAL-SAD,-0.363288648540979,-0.463180751498789,-0.307019584373242,-0.520989536147962,-0.557136715740266,-0.439184261263242,1,1,1
baseline-normalized,AK1703,UTORSO,DISGUST-JOY,-0.403828015026865,-0.478982138222318,-0.221856595180054,-0.796642709999516,-0.85514220553159,-0.745600152808198,1,1,1
baseline-normalized,AK1703,UTORSO,DISGUST-SAD,-3.56095960077384,-3.69118897300097,-3.47000630596731,-1.77609908466534,-1.83544064661001,-1.72598332666682,1,1,1
baseline-normalized,AK1703,UTORSO,JOY-SAD,-3.15713158574697,-3.31051153791039,-3.01240244072462,-0.979456374665825,-1.00983495326991,-0.933082264066945,1,1,1
baseline-normalized,AK1703,HEAD,NEUTRAL-DISGUST,7.47136402893661,7.18168076695113,7.82236306109568,0.895424359136904,0.835241241961119,0.966149800610313,1,1,1
baseline-normalized,AK1703,HEAD,NEUTRAL-JOY,4.75692893725263,4.57267011864685,4.86095344298375,0.244612820903983,0.175191061151819,0.36287404358571,1,1,1
baseline-normalized,AK1703,HEAD,NEUTRAL-SAD,0.674132490453062,0.591389331846846,0.757527446120973,-0.137799352627766,-0.208791403968871,-0.0791252550982023,1,1,1
baseline-normalized,AK1703,HEAD,DISGUST-JOY,-2.71443509168397,-3.2963427653276,-2.22137497910506,-0.650811538232921,-0.726361128465993,-0.574257264724594,1,1,1
baseline-normalized,AK1703,HEAD,DISGUST-SAD,-6.79723153848354,-7.28276982302589,-6.51835631429561,-1.03322371176467,-1.10040359990349,-0.992426777379729,1,1,1
baseline-normalized,AK1703,HEAD,JOY-SAD,-4.08279644679957,-4.25217995005452,-3.91793842651701,-0.382412173531749,-0.445486424043683,-0.322487975066291,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_L,NEUTRAL-DISGUST,4.91492244921292,4.70664323774559,5.16060526338611,1.24038429332117,1.18588079746417,1.29764287285012,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_L,NEUTRAL-JOY,2.59729561099397,2.1927760073938,2.9284838855317,0.559689729254866,0.507003706904552,0.604930410452256,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_L,NEUTRAL-SAD,-1.1648779883469,-1.40297430727643,-0.948067297136522,-0.744398730874328,-0.807347924815023,-0.67867562892876,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_L,DISGUST-JOY,-2.31762683821895,-2.70369595763286,-1.97144719437919,-0.680694564066308,-0.735237019500348,-0.61704365862664,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_L,DISGUST-SAD,-6.07980043755981,-6.28512147737406,-5.88641380717245,-1.9847830241955,-2.05826631649156,-1.93016984683655,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_L,JOY-SAD,-3.76217359934087,-4.12713755306407,-3.44918999197795,-1.30408846012919,-1.37707010504958,-1.22840512985421,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_R,NEUTRAL-DISGUST,4.60020688400903,4.33605474873931,4.78543799039952,1.42416538226202,1.27320068146969,1.5259471039239,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_R,NEUTRAL-JOY,5.95202226487851,5.71368517549575,6.28140433595991,0.0483231062567206,-0.0254574556478193,0.120489043193999,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_R,NEUTRAL-SAD,0.670924324464046,0.525198430083888,0.792042948079984,-0.329034141199093,-0.412573034778625,-0.251795589600294,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_R,DISGUST-JOY,1.35181538086948,0.856238770206417,1.75060354018683,-1.3758422760053,-1.47162567160038,-1.29086104800284,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_R,DISGUST-SAD,-3.92928255954499,-4.1560500735841,-3.65830334665312,-1.75319952346111,-1.81454412594567,-1.65859961655033,1,1,1
baseline-normalized,AK1703,UPPER_LIMB_R,JOY-SAD,-5.28109794041446,-5.61455630820391,-4.99619688573784,-0.377357247455814,-0.42698401267571,-0.26342089073892,1,1,1
baseline-normalized,AK1703,WRIST_L,NEUTRAL-DISGUST,5.58528917096327,4.90441268436876,6.40166324607154,0.484434604668041,0.367553580577402,0.650488668072312,1,1,1
baseline-normalized,AK1703,WRIST_L,NEUTRAL-JOY,3.58660583250459,2.36959313340346,4.3162313624115,0.356756850387195,0.251483191757856,0.525028920106205,1,1,1
baseline-normalized,AK1703,WRIST_L,NEUTRAL-SAD,-1.65102620505243,-2.35399519887683,-0.617794959121425,-0.92710486200793,-1.13018431629963,-0.816007718728537,1,1,1
baseline-normalized,AK1703,WRIST_L,DISGUST-JOY,-1.99868333845869,-2.81241161341466,-0.192238205878464,-0.127677754280846,-0.284406966947478,-0.0326110939010471,1,1,1
baseline-normalized,AK1703,WRIST_L,DISGUST-SAD,-7.2363153760157,-8.22153647736189,-6.67992513910344,-1.41153946667597,-1.59767531592353,-1.33330591443629,1,1,1
baseline-normalized,AK1703,WRIST_L,JOY-SAD,-5.23763203755702,-5.90061581374827,-4.41432534014298,-1.28386171239512,-1.43785064489457,-1.1496711224692,1,1,1
