subjectID,markerGroup,emotionA,emotionB,fearSummary
SC3001,UPPER_LIMB_L,FEAR,SUMMARY,0.295384810535536
SC3001,UPPER_LIMB_R,FEAR,SUMMARY,0.303054927480129
SC3001,LOWER_LIMB_L,FEAR,SUMMARY,0.189890078751481
SC3001,LOWER_LIMB_R,FEAR,SUMMARY,0.170892144097957
SC3001,WRIST_L,FEAR,SUMMARY,0.419921266472991
SC3001,WRIST_R,FEAR,SUMMARY,0.269536158034343
SC3001,LTORSO,FEAR,SUMMARY,0.367800183861989
SK0702,UTORSO,FEAR,SUMMARY,0.108926505649002
SK0702,HEAD,FEAR,SUMMARY,0.163456097843569
SK0702,UPPER_LIMB_L,FEAR,SUMMARY,0.178733258508485
SK0702,UPPER_LIMB_R,FEAR,SUMMARY,0.157471405587014
SK0702,LOWER_LIMB_L,FEAR,SUMMARY,0.0868821174222466
SK0702,LOWER_LIMB_R,FEAR,SUMMARY,0.095261441388589
SK0702,WRIST_L,FEAR,SUMMARY,0.227770254254693
SK0702,WRIST_R,FEAR,SUMMARY,0.13995657392621
SK0702,LTORSO,FEAR,SUMMARY,0.116722603319022
XB0202,UTORSO,FEAR,SUMMARY,0.43436797899029
XB0202,HEAD,FEAR,SUMMARY,0.448170685645811
XB0202,UPPER_LIMB_L,FEAR,SUMMARY,0.487309090835985
XB0202,UPPER_LIMB_R,FEAR,SUMMARY,0.437278550663327
XB0202,LOWER_LIMB_L,FEAR,SUMMARY,0.204091096437197
XB0202,LOWER_LIMB_R,FEAR,SUMMARY,0.222389861725908
XB0202,WRIST_L,FEAR,SUMMARY,0.542792051472841
XB0202,WRIST_R,FEAR,SUMMARY,0.505515018029627
XB0202,LTORSO,FEAR,SUMMARY,0.423687781818277
XB0300,UTORSO,FEAR,SUMMARY,0.134966681379755
XB0300,HEAD,FEAR,SUMMARY,0.212298080021689
XB0300,UPPER_LIMB_L,FEAR,SUMMARY,0.215485199554479
XB0300,UPPER_LIMB_R,FEAR,SUMMARY,0.161274683596785
XB0300,LOWER_LIMB_L,FEAR,SUMMARY,0.0804134399361824
XB0300,LOWER_LIMB_R,FEAR,SUMMARY,0.121913208054374
XB0300,WRIST_L,FEAR,SUMMARY,0.228127006046317
XB0300,WRIST_R,FEAR,SUMMARY,0.174964993649685
XB0300,LTORSO,FEAR,SUMMARY,0.200234633141559
XC3002,UTORSO,FEAR,SUMMARY,0.590901527327778
XC3002,HEAD,FEAR,SUMMARY,0.521815293633867
XC3002,UPPER_LIMB_L,FEAR,SUMMARY,0.616451010372021
XC3002,UPPER_LIMB_R,FEAR,SUMMARY,0.560942386990175
XC3002,LOWER_LIMB_L,FEAR,SUMMARY,0.377781324035724
XC3002,LOWER_LIMB_R,FEAR,SUMMARY,0.369692007048379
XC3002,WRIST_L,FEAR,SUMMARY,0.625725519659871
XC3002,WRIST_R,FEAR,SUMMARY,0.573245300655157
XC3002,LTORSO,FEAR,SUMMARY,0.570306361928313
XJ1802,UTORSO,FEAR,SUMMARY,0.310566328324978
XJ1802,HEAD,FEAR,SUMMARY,0.243347047882999
