participantID,seq,exp,nSamples,medianVal,maxVal
27-9VUW,15,25,500,22.8174660665711,25.5413663407141
27-9VUW,16,27,500,23.000102969665,26.9616996275682
27-9VUW,17,26,500,22.1181851473182,25.8449001920803
27-9VUW,18,33,500,20.4450678583328,24.110555720131
27-9VUW,19,2,500,22.2042360693098,27.8609110476648
27-9VUW,20,10,500,22.4274383228452,27.1950476031244
27-9VUW,21,9,500,24.5990564811335,29.0256981873994
27-9VUW,22,13,500,21.199610597117,24.6406753676133
27-9VUW,23,24,500,19.8546216054479,30.8971448363966
27-9VUW,24,4,500,22.6471842246935,28.1212230244146
27-9VUW,25,29,500,22.2477733974553,26.7071381483148
27-9VUW,26,38,500,18.7805150861466,34.0958053741359
27-9VUW,27,6,500,23.2573019009513,26.6452542405919
27-9VUW,28,22,500,22.5148355204505,29.0198140034985
27-9VUW,29,8,500,19.9018766233523,34.9238703823289
27-9VUW,30,15,500,20.3851186415285,33.6013689931311
27-9VUW,31,5,500,22.4806771028695,27.9425190462594
27-9VUW,32,17,500,20.7778676598399,36.547093339484
27-9VUW,33,12,500,20.9456815298625,24.0088179721641
27-9VUW,34,11,500,20.16612185804,27.5795738367701
27-9VUW,35,40,500,19.7583394497555,24.9506042742035
27-9VUW,36,19,500,19.4564068905108,23.8470444668632
27-9VUW,37,3,500,16.7574284178012,36.276630970319
27-9VUW,38,14,500,20.8544382894155,26.3077003752781
28-9VXK,1,40,500,23.6047164942415,28.3349836939652
28-9VXK,2,29,500,24.7501669421678,30.8621192738775
28-9VXK,3,38,500,22.2874005800355,26.953252979608
28-9VXK,4,18,500,24.2365401637005,28.7002766451247
28-9VXK,5,7,500,21.9502563328629,26.0969659901693
28-9VXK,6,34,500,23.9874694166653,34.1391864016998
28-9VXK,7,1,500,22.1246182188583,26.4329038906094
28-9VXK,8,27,500,21.9424773035978,25.487820440433
28-9VXK,9,19,500,22.4604099708918,27.8056902484137
28-9VXK,10,28,500,20.739476422426,24.6152499653125
28-9VXK,11,2,500,21.3774303098793,27.0081089719697
28-9VXK,12,13,500,21.19423952767,25.5703235525107
28-9VXK,13,6,500,23.6059219851657,33.3309139297131
28-9VXK,14,36,500,23.5479762168007,38.6309182699815
28-9VXK,15,33,500,25.6125863549059,30.9376512113612
28-9VXK,16,22,500,22.5173608766301,27.9974699725837
28-9VXK,17,20,500,23.6227933265461,28.9136939246324
28-9VXK,18,10,500,23.0544887670093,25.9372429624953
28-9VXK,19,26,500,22.1181846981075,27.0502301905941
28-9VXK,20,25,500,22.7575116203165,30.6251136502718
28-9VXK,21,12,500,24.2318422492781,34.7064064938758
28-9VXK,22,30,500,23.7813080948122,28.0705705407984
28-9VXK,23,23,500,24.6059978507344,44.6245793329519
28-9VXK,24,15,500,24.3104097729157,27.9893359021121
28-9VXK,25,8,500,22.0460045464839,36.1729158937041
28-9VXK,26,37,500,21.5867709959835,25.7588569204853
28-9VXK,27,21,500,22.5085125487242,28.8427302928678
28-9VXK,28,3,500,22.3893331160906,30.5581246229518
28-9VXK,29,11,500,22.0472952205495,34.3850821036583
28-9VXK,30,32,500,22.6358675455006,33.0427450004125
28-9VXK,31,4,500,24.9494632578912,38.9522917242569
28-9VXK,32,24,500,24.3314777974651,28.4652693836696
28-9VXK,33,31,500,22.1001620606596,26.8622837724143
28-9VXK,34,5,500,23.4182872640302,28.2162035314173
28-9VXK,35,39,500,24.7098834374177,29.2211596429317
28-9VXK,36,17,500,23.8100157697502,27.3869463156989
28-9VXK,37,9,500,21.6381322045371,25.9240712766882
28-9VXK,38,14,500,21.1148574251878,25.1483124131637
29-9VXR,1,39,500,17.9925761440678,22.3893331160906
29-9VXR,2,4,500,20.9239271908628,32.9132835714322
29-9VXR,3,8,500,18.8742453753833,32.1308763601181
29-9VXR,4,18,500,20.0116946338564,23.2499578761692
29-9VXR,5,19,500,18.8062619720792,35.0312836302844
29-9VXR,6,36,500,22.2003902179806,34.0874565394717
29-9VXR,7,12,500,20.6321482985408,34.73755611272
29-9VXR,8,26,500,19.7396088419059,34.9385370885325
29-9VXR,9,20,500,17.9037736809919,20.5713643273117
29-9VXR,10,38,500,19.5206669585878,22.7349886468259
29-9VXR,11,23,500,18.9930039605407,25.337739250847
29-9VXR,12,29,500,19.5832619185965,31.0716804159734
29-9VXR,13,11,500,21.2291221081933,38.7074676838988
29-9VXR,14,28,500,19.9532945496406,33.1528189925649
29-9VXR,15,33,500,18.9209358554779,55.046543079967
29-9VXR,16,14,500,18.3497093794464,28.6804354559954
29-9VXR,17,31,500,18.3341884970036,33.2060049086517
29-9VXR,18,3,500,18.5717270496782,22.0356737096717
29-9VXR,19,15,500,20.3753389228378,31.8354219345962
29-9VXR,20,10,500,29.3824051744477,76.5795112388949
29-9VXR,21,2,500,19.8990153083172,86.5827776158845
29-9VXR,22,9,500,19.8818443269376,86.3299421969735
29-9VXR,23,30,500,18.1045463754529,76.3837610394336
29-9VXR,24,37,500,20.030175989152,48.9731292522877
29-9VXR,25,40,500,19.1660509459625,61.6744170290231
29-9VXR,26,32,500,19.8660903981006,79.733259795237
29-9VXR,27,7,500,19.0034914221085,46.2458125959351
29-9VXR,28,34,500,17.7007228175598,40.135593416565
29-9VXR,29,17,500,18.7532165839756,56.2161243194193
29-9VXR,30,25,500,18.3108904689161,48.0851621665217
29-9VXR,31,22,500,25.2837612110211,74.4598878765403
29-9VXR,32,6,500,19.216476306057,23.8971208115749
29-9VXR,33,13,500,19.8603591058563,59.1308053768085
29-9VXR,34,27,500,20.8816767966686,96.1478287658661
29-9VXR,35,24,500,18.6969727711136,54.0741487177892
29-9VXR,36,21,500,21.9320717464215,85.5043953560926
29-9VXR,37,5,500,22.2221738618276,44.3943696040596
29-9VXR,38,1,500,20.1844688232397,32.4271497652331
30-9VYD,1,32,500,23.2964181181305,28.3671095361361
30-9VYD,2,3,500,22.2426583790937,25.82286514656
30-9VYD,3,6,500,23.5080551682194,27.624945184605
30-9VYD,4,37,500,23.0396690811629,26.2513808203751
30-9VYD,5,30,500,22.7124422341436,26.1666742037997
30-9VYD,6,22,500,24.0597405924824,29.4307999846817
30-9VYD,7,14,500,25.1052660213386,30.6956656879194
30-9VYD,8,12,500,23.9114080098092,27.077573846149
30-9VYD,9,19,500,22.4198223188742,26.5682323071289
30-9VYD,10,36,500,22.5274728050757,26.1231283686594
30-9VYD,11,33,500,23.4255790213191,28.3911800619232
30-9VYD,12,38,500,23.5068440995221,28.3369926261308
30-9VYD,13,2,500,22.9976278441084,26.7795095806692
30-9VYD,14,4,500,24.6983630322948,33.5708608081837
30-9VYD,15,40,500,17.4121450352669,41.7947717460395
30-9VYD,16,1,500,26.3736142315059,33.4893697747334
30-9VYD,17,24,500,19.2579043866883,24.0845706919648
30-9VYD,18,13,500,23.6143614070166,26.5253457056308
30-9VYD,19,15,500,23.7717321298485,29.9351729374847
30-9VYD,20,8,500,24.1612639177323,31.0001478671283
30-9VYD,21,28,500,22.819959642277,28.4232423872862
30-9VYD,22,39,500,25.0371499350556,34.5485895042171
30-9VYD,23,10,500,24.9186426488736,33.1442326261023
30-9VYD,24,7,500,24.5538897198387,30.2868074883254
30-9VYD,25,23,500,23.9078377811172,29.7807440496647
30-9VYD,26,31,500,22.9592295781421,26.2578853955286
30-9VYD,27,5,500,24.034880698605,28.2524944834341
30-9VYD,28,34,500,38.0496452707004,49.6301131128257
30-9VYD,29,26,500,28.1353893785333,34.9776182384331
30-9VYD,30,20,500,20.6941383087698,35.1383685319787
30-9VYD,31,9,500,26.1340216297845,32.4376809102248
30-9VYD,32,21,500,22.6610045582335,26.3811676076587
30-9VYD,33,27,500,23.2156545246637,28.0685425401788
30-9VYD,34,29,500,22.5451548595265,25.5257603894134
30-9VYD,35,18,500,23.1444373118291,27.696973695993
30-9VYD,36,17,500,21.829334088051,24.2611893180245
30-9VYD,37,25,500,23.0779337080058,26.9109799721304
30-9VYD,38,11,500,22.0033582397804,26.9194398843081
31-9VZJ,1,11,500,20.7037636728406,25.2161282102069
31-9VZJ,2,17,500,19.5264990291938,23.8398821166591
31-9VZJ,3,30,500,20.5519846127406,23.6119506713249
31-9VZJ,4,25,500,19.5002441377247,23.6312296707984
31-9VZJ,5,38,500,25.8559105790536,38.9931895969397
31-9VZJ,6,13,500,22.6986537031442,25.5836773650072
31-9VZJ,7,32,500,20.9755554508806,25.9262670223641
31-9VZJ,8,7,500,22.6936374259908,26.7092695188259
31-9VZJ,9,36,500,20.3011715214575,24.2776081650942
31-9VZJ,10,31,500,19.7237416189697,24.966569743173
31-9VZJ,11,6,500,19.484181439484,23.4498668236142
31-9VZJ,12,20,500,21.360109685902,31.708212322196
31-9VZJ,13,1,500,22.8735181698343,51.988486285121
31-9VZJ,14,10,500,22.5476796544426,34.3105029728516
31-9VZJ,15,3,500,21.3454505872241,27.4720345970183
31-9VZJ,16,37,500,22.442660999951,26.2990436786385
31-9VZJ,17,26,500,17.6379009234574,24.1176376870101
31-9VZJ,18,28,500,17.9466456936963,32.8474950265779
31-9VZJ,19,24,500,21.4916280525956,24.966569743173
31-9VZJ,20,12,500,20.8448723028292,24.7098844039306
31-9VZJ,21,29,500,19.38018743537,32.7468261128659
31-9VZJ,22,40,500,20.2196903762628,24.4295419188624
31-9VZJ,23,39,500,21.7024903865005,28.0462248549165
31-9VZJ,24,8,500,22.2733482122307,34.7703150374958
31-9VZJ,25,23,500,20.8202862141453,37.5731544570206
31-9VZJ,26,33,500,19.5599805135908,32.4815239287889
31-9VZJ,27,18,500,21.3307790035314,24.8545960959133
31-9VZJ,28,2,500,19.7770614490586,34.2557084162362
31-9VZJ,29,9,500,20.446460953194,29.4482026470783
31-9VZJ,30,34,500,20.9551915320135,27.3682329918086
31-9VZJ,31,21,500,20.275919553465,25.9460203715325
31-9VZJ,32,27,500,21.6407628206023,24.4621425993532
31-9VZJ,33,14,500,25.2285411056003,30.3787650421248
31-9VZJ,34,15,500,22.7349886468259,26.709269518826
31-9VZJ,35,22,500,25.2713297093489,29.7003536947748
31-9VZJ,36,4,500,21.5722480212092,37.3969961058579
31-9VZJ,37,19,500,20.5547452801274,34.439670823444
31-9VZJ,38,5,500,22.7962504819819,25.864715682637
32-9VZN,1,33,500,24.1282560189488,37.4836601286511
32-9VZN,2,17,500,24.9209265627823,32.1237889272846
32-9VZN,3,26,500,23.0557232116958,26.5296374855642
32-9VZN,4,34,500,18.9269520515265,33.0168933247895
32-9VZN,5,11,500,22.7650149218477,27.2744737817001
32-9VZN,6,2,500,18.5548608910353,22.8872140789227
32-9VZN,7,36,500,18.3419511720492,21.112161452541
32-9VZN,8,14,500,18.7683876192605,23.7393823167175
32-9VZN,9,23,500,19.8029508073747,23.8183821434442
32-9VZN,10,27,500,18.5087846790921,23.9756008941354
32-9VZN,11,6,500,18.6207048233402,21.828030221478
32-9VZN,12,20,500,18.782031477775,20.4158130267799
32-9VZN,13,12,500,18.5210576296338,38.9332888225756
32-9VZN,14,40,500,23.4850394898567,26.6281575084879
32-9VZN,15,10,500,22.7098863712129,36.3032974702119
32-9VZN,16,25,500,21.5907214780096,26.8516859561766
32-9VZN,17,3,500,21.6762447715997,26.7092695188261
32-9VZN,18,29,500,22.2362593080816,28.228305699476
32-9VZN,19,28,500,22.044713418834,25.3467242650482
32-9VZN,20,7,500,23.4280088086103,28.7973008658176
32-9VZN,21,39,500,22.1477597931689,27.2995077234382
32-9VZN,22,13,500,22.2055179210673,26.4393638077497
32-9VZN,23,9,500,21.2251046582832,26.0554884990827
32-9VZN,24,22,500,21.7391805414696,25.4721816833764
32-9VZN,25,37,500,23.6601167581613,28.439259994862
32-9VZN,26,31,500,23.8661324862583,29.3649635182875
32-9VZN,27,21,500,22.3409732200064,26.8474456583283
32-9VZN,28,15,500,23.1591895648451,27.532060210365
32-9VZN,29,1,500,22.5653455910258,28.8210121097408
32-9VZN,30,19,500,21.3694400743041,24.9163581067969
32-9VZN,31,4,500,22.6672832366162,30.4891214156053
32-9VZN,32,38,500,22.9555085384181,28.4252450818377
32-9VZN,33,24,500,23.5950681314977,28.381153157121
32-9VZN,34,32,500,22.8012439109005,29.5042080671688
32-9VZN,35,8,500,22.6785819372275,27.0354952288896
32-9VZN,36,30,500,22.4147386055476,27.7770140224807
32-9VZN,37,18,500,23.1395145350637,26.6431177490485
32-9VZN,38,5,500,22.9381447078379,25.5725496721817
33-9VZR,1,8,500,22.3588008885025,34.2739830019138
33-9VZR,2,34,500,21.6696785204457,26.210147691498
33-9VZR,3,29,500,23.4535075420412,27.3599118505424
33-9VZR,4,9,500,23.2156549131322,26.8347207445912
33-9VZR,5,36,500,22.7550072195954,27.0481256875225
33-9VZR,6,1,500,22.5072492331584,26.8283560243979
33-9VZR,7,14,500,21.9307995603676,25.778738550501
33-9VZR,8,6,500,17.3055723095421,20.2422012603664
33-9VZR,9,39,500,19.3021924588529,22.6270668019137
33-9VZR,10,27,500,21.4584934368955,25.5636440303751
33-9VZR,11,31,500,21.6670514150617,25.3534609360681
33-9VZR,12,2,500,17.8257054706019,22.1207588249359
33-9VZR,13,4,500,21.647338002112,25.6858259493085
33-9VZR,14,12,500,18.818366249874,25.9701429498812
33-9VZR,15,13,500,20.9741985123672,24.7926802277573
33-9VZR,16,30,500,17.8161226153539,22.7149489878882
33-9VZR,17,23,500,19.9475879006423,23.7105898472788
33-9VZR,18,19,500,23.0062899179345,30.6993744616522
33-9VZR,19,25,500,18.9855091663683,22.174733916542
33-9VZR,20,21,500,18.6329291509814,42.2310631593999
33-9VZR,21,33,500,21.0500546387505,25.0394251079466
33-9VZR,22,18,500,19.1586245459575,24.3221177364158
33-9VZR,23,10,500,18.9810105847343,23.082866603342
33-9VZR,24,24,500,19.1660509459625,34.6571658828969
33-9VZR,25,15,500,22.6522073039199,27.4782502239157
33-9VZR,26,3,500,18.9179256041407,21.3907404601695
33-9VZR,27,37,500,19.9590001783406,22.5943377869047
33-9VZR,28,20,500,19.2401578835023,22.1670312356231
33-9VZR,29,26,500,19.5832632130113,24.0609235869092
33-9VZR,30,28,500,18.9989973359149,23.0211310913421
33-9VZR,31,7,500,25.4173700370508,29.3591473302957
33-9VZR,32,17,500,21.9230111726901,27.2055116643079
33-9VZR,33,38,500,24.4981853577449,29.5003490379106
33-9VZR,34,40,500,18.1124046616243,24.2635355478369
33-9VZR,35,32,500,19.6731696385378,23.3013174417692
33-9VZR,36,22,500,20.7422195577125,24.023039802598
33-9VZR,37,11,500,21.4531871818903,26.2795556850927
33-9VZR,38,5,500,21.1458381683939,25.5525076133664
34-9W1R,1,39,500,18.4379100778113,21.7208436058307
34-9W1R,2,13,500,16.3272797665428,32.4920374503229
34-9W1R,3,12,500,15.1631258899632,18.8591592524585
34-9W1R,4,20,500,15.612595270178,29.9446794869757
34-9W1R,5,36,500,15.35339522072,18.2517275017577
34-9W1R,6,33,500,16.4107446901942,23.0951939028074
34-9W1R,7,4,500,20.3613677008486,28.2726359948563
34-9W1R,8,27,500,15.4789421527161,19.1259130920333
34-9W1R,9,2,500,23.1198255056495,28.901878752611
34-9W1R,10,21,500,15.2099803820598,21.1040709515916
34-9W1R,11,7,500,15.8585937227269,21.0986755607449
34-9W1R,12,26,500,18.2704288501158,23.3452499950677
34-9W1R,13,30,500,19.7034979234198,33.0548021965811
34-9W1R,14,23,500,19.494403992206,25.420729456887
34-9W1R,15,18,500,20.4770633875811,23.5781744908176
34-9W1R,16,19,500,18.6100017611894,33.926760504698
34-9W1R,17,8,500,18.8259272279563,25.4721816833764
34-9W1R,18,6,500,17.8544234610831,21.718222689549
34-9W1R,19,14,500,15.9890743021977,19.0483712570121
34-9W1R,20,1,500,19.1615955664401,21.908725617648
34-9W1R,21,34,500,18.772936796398,23.0433749292461
34-9W1R,22,31,500,20.3263919254158,24.0514582350137
34-9W1R,23,32,500,18.8274385008062,22.9418672241171
34-9W1R,24,37,500,21.5022204432763,26.0620419651681
36-9W4C,1,27,500,22.6873655545345,26.9152102606062
36-9W4C,2,31,500,25.2443309991341,28.7082092811647
36-9W4C,3,19,500,23.9791620383229,27.2076039936064
36-9W4C,4,1,500,23.0161817747153,27.764715144737
36-9W4C,5,29,500,22.6245508663078,27.0670603245544
36-9W4C,6,22,500,24.065653820558,30.3168651138728
36-9W4C,7,9,500,23.220558420512,29.405644623249
36-9W4C,8,39,500,22.9393858150757,28.7893927781042
36-9W4C,9,24,500,22.8872119166097,25.7278994024851
36-9W4C,10,6,500,20.8858019413652,30.3806388287135
36-9W4C,11,7,500,25.640352877671,29.3475114962973
36-9W4C,12,5,500,23.6276160259283,38.9829691512854
36-9W4C,13,4,500,23.1972573667199,27.5816377899133
36-9W4C,14,23,500,20.3179869926674,44.4494725419198
36-9W4C,15,36,500,23.0124748701351,27.6270057481542
36-9W4C,16,30,500,23.5528102895793,28.4132267971421
36-9W4C,17,25,500,22.2183318536561,42.9329014572118
36-9W4C,18,34,500,23.2279118699592,26.936351737639
36-9W4C,19,3,500,22.0137027234926,26.363899618502
36-9W4C,20,14,500,22.6144843248234,25.00530058597
36-9W4C,21,13,500,23.0520194809851,26.6708787897809
36-9W4C,22,8,500,23.1677911642423,26.5038763814287
36-9W4C,23,12,500,22.0911451159876,28.8920290850269
36-9W4C,24,21,500,20.9062370916735,26.7028748969271
36-9W4C,25,15,500,20.8830776463288,24.3828939062432
36-9W4C,26,2,500,21.5617047276263,24.5388156947917
36-9W4C,27,20,500,23.3817962596744,27.5093072924397
36-9W4C,28,38,500,21.9761770000774,26.443669542459
36-9W4C,29,17,500,19.0229510132113,22.043422291184
36-9W4C,30,10,500,21.4173344610326,25.5146074372536
36-9W4C,31,28,500,19.5148344523461,32.1361909089666
36-9W4C,32,18,500,22.9542568492547,27.7893074570381
36-9W4C,33,32,500,22.1503298856488,29.4288657202792
36-9W4C,34,37,500,21.0608689499355,26.957476634414
36-9W4C,35,40,500,22.1143235073419,25.5279903951303
36-9W4C,36,26,500,21.6315541447162,25.6880420595709
36-9W4C,37,33,500,19.6166645400167,24.916358106797
36-9W4C,38,11,500,20.9348073632499,32.1255609320809
37-9W4X,1,31,500,23.0631286908375,28.0218580172537
37-9W4X,2,34,500,22.5678678451011,26.6922137894247
37-9W4X,3,7,500,23.048314559683,27.3869463156989
37-9W4X,4,29,500,22.617001240194,27.4533792727729
37-9W4X,5,14,500,22.3052723748947,27.8138780254605
37-9W4X,6,28,500,21.164673939509,28.2504795424848
37-9W4X,7,5,500,23.0717661055255,26.2860532882789
37-9W4X,8,17,500,22.5085138274558,26.5510859792331
37-9W4X,9,6,500,24.2928379438126,28.3048326014395
37-9W4X,10,38,500,23.8601698284025,28.9903751692849
37-9W4X,11,4,500,21.9113237469921,31.3616246182336
37-9W4X,12,32,500,22.1670306406262,24.6960581129642
37-9W4X,13,8,500,21.6854344692163,27.659953888364
37-9W4X,14,25,500,22.6320965761629,31.5588524143662
37-9W4X,15,13,500,24.2588428612931,28.2827013716552
37-9W4X,16,39,500,22.4274377483343,25.2228997615648
37-9W4X,17,27,500,23.4158567203851,33.9770596583438
37-9W4X,18,33,500,23.2621965006724,27.1468609703868
37-9W4X,19,26,500,22.1708828734259,29.9313694722591
37-9W4X,20,23,500,22.6207761232742,30.9045135807981
37-9W4X,21,21,500,22.9629475383082,25.6791764710206
37-9W4X,22,2,500,22.9157987250199,26.5339285713159
37-9W4X,23,1,500,22.0537493472053,43.2512648966347
37-9W4X,24,20,500,21.9204147361756,28.0360745795832
37-9W4X,25,37,500,23.6444740983179,38.2979315532269
37-9W4X,26,18,500,22.8859704113605,28.0056016805602
37-9W4X,27,40,500,22.6232924787392,28.5391663659121
37-9W4X,28,10,500,22.5804765800295,28.5969521346
37-9W4X,29,12,500,21.4518601258314,25.3848750956622
37-9W4X,30,36,500,22.6333551029385,45.830355990359
37-9W4X,31,9,500,22.6182597679026,35.0572736430445
37-9W4X,32,11,500,23.1112095292808,28.4032076752829
37-9W4X,33,15,500,22.3562524423559,29.3242259770297
37-9W4X,34,19,500,22.9306971227024,28.3651027369729
37-9W4X,35,24,500,21.3361150340104,25.5725496721817
37-9W4X,36,30,500,23.8506248055391,29.0766445678493
37-9W4X,37,22,500,23.0791670965957,38.8381348470094
37-9W4X,38,3,500,20.7147582220522,24.9369114509234
38-9W6A,1,33,500,23.5588515788997,26.9933510174074
38-9W6A,2,23,500,23.7285892045428,30.7586540234207
38-9W6A,3,9,500,21.5366066091794,35.2386670117984
38-9W6A,4,39,500,22.0627814996164,38.4906752545453
38-9W6A,5,5,500,22.5716508741013,28.968767677252
38-9W6A,6,11,500,23.3037601839537,30.188913523292
38-9W6A,7,1,500,22.9716226905997,26.5382189632222
38-9W6A,8,31,500,23.3208531107417,27.1279820322202
38-9W6A,9,37,500,23.4607865943866,26.696478743321
38-9W6A,10,24,500,21.4120193259613,35.6338433399093
38-9W6A,11,8,500,22.7136834436799,26.3682176759576
38-9W6A,12,4,500,21.3080833360877,26.7603714842694
38-9W6A,13,28,500,23.8470444668632,27.8670399374286
38-9W6A,14,12,500,21.6788702858592,26.879231587206
38-9W6A,15,13,500,22.4172831237934,26.696478743321
38-9W6A,16,30,500,20.9592658634171,25.9591809203733
38-9W6A,17,25,500,22.8187127179693,26.0073792891798
38-9W6A,18,40,500,24.4260430449857,29.6427985337284
38-9W6A,19,10,500,22.3193042779976,36.966788119509
38-9W6A,20,21,500,23.3647489317832,37.5610321290855
38-9W6A,21,22,500,21.4425710612478,25.9064986115428
38-9W6A,22,14,500,23.2475093523484,30.0566296977656
38-9W6A,23,34,500,19.9418802315209,24.3548622120863
38-9W6A,24,32,500,21.3920709783347,26.6687443510763
38-9W6A,25,18,500,20.9252885386578,25.5391375029473
38-9W6A,26,6,500,23.6973813334684,26.8007581038731
38-9W6A,27,2,500,23.0532541901199,25.9108928951147
38-9W6A,28,38,500,21.3827551984933,25.3646847450804
38-9W6A,29,29,500,21.6880590301875,25.6547803052868
38-9W6A,30,27,500,19.4110038977568,22.511042731888
38-9W6A,31,3,500,21.649967339938,26.6666097415279
38-9W6A,32,15,500,21.9541398770901,25.5212997934178
38-9W6A,33,36,500,18.8787673564584,23.5516020814329
38-9W6A,34,17,500,19.3948682854681,21.9658134751245
38-9W6A,35,19,500,23.0297839925545,28.7893927781041
38-9W6A,36,26,500,22.4515381344127,27.9343689749044
38-9W6A,37,20,500,22.8411542272105,26.4350573717234
38-9W6A,38,7,500,19.5818108802856,23.3525640519528
39-9W6G,1,9,500,20.1957466389096,25.565870731658
39-9W6G,2,24,500,23.4437964460849,29.4462695258207
39-9W6G,3,36,500,18.4964783042594,23.1198287833072
39-9W6G,4,12,500,23.3403715370045,31.0056562299877
39-9W6G,5,6,500,21.2143740687914,35.0394075801235
39-9W6G,6,25,500,18.4764626419486,22.7199605597061
39-9W6G,7,19,500,21.7980188285416,39.0267522160579
39-9W6G,8,21,500,19.0498653641086,22.1053131634518
39-9W6G,9,2,500,21.0108062317623,25.2319256698019
39-9W6G,10,8,500,22.9778175085961,31.7853155621034
39-9W6G,11,4,500,21.6893710725385,26.186246204694
39-9W6G,12,29,500,24.7800455484259,27.5940182668395
39-9W6G,13,37,500,22.5426292160825,28.8585150691447
39-9W6G,14,17,500,22.1901311087881,26.766752370141
39-9W6G,15,18,500,22.5337895338311,27.2807344207776
39-9W6G,16,33,500,22.39441741225,26.2795556850926
39-9W6G,17,27,500,22.893431200653,26.7773838009809
39-9W6G,18,7,500,22.0085318489767,27.6969736959929
39-9W6G,19,31,500,23.323294062528,29.8342172768604
39-9W6G,20,26,500,19.5774495669133,47.3899586364502
39-9W6G,21,23,500,23.9030738399297,27.3099317597581
39-9W6G,22,39,500,19.9261729504186,34.3403540613687
39-9W6G,23,14,500,20.2941601892353,24.3010444174529
39-9W6G,24,13,500,21.4717526826945,25.6592176970531
39-9W6G,25,34,500,21.0608689499355,27.8670399374286
39-9W6G,26,32,500,19.313982761285,24.0940230356144
39-9W6G,27,15,500,20.9891151930583,34.157523327772
39-9W6G,28,10,500,20.8325897362307,34.7948639909464
39-9W6G,29,28,500,20.2843401749058,36.4113315876085
39-9W6G,30,40,500,18.391535398669,24.91178839413
39-9W6G,31,38,500,18.6573532791326,31.6525097556234
39-9W6G,32,1,500,23.2377125479703,27.5134455861513
39-9W6G,33,20,500,22.4045816792007,27.010216592947
39-9W6G,34,11,500,20.6927621859647,29.1294561147338
39-9W6G,35,22,500,20.3962855113914,24.3501871257179
39-9W6G,36,5,500,20.7243711887817,35.1173018761355
39-9W6G,37,30,500,19.5759961557492,32.1945930443205
39-9W6G,38,3,500,18.7197964873608,22.3995008428254
40-9W74,1,6,500,21.6460230936456,25.3107650708253
40-9W74,2,36,500,19.3787173471612,29.5562556472559
40-9W74,3,24,500,28.0502836429689,39.3680349423372
40-9W74,4,5,500,21.4425677744207,25.487820440433
40-9W74,5,21,500,19.9960431130419,24.7467167469442
40-9W74,6,18,500,21.9048278072857,26.3336533908383
40-9W74,7,11,500,26.4630365916032,34.9222403680748
40-9W74,8,8,500,23.4898867633066,38.2979315532269
40-9W74,9,3,500,20.5768979829133,26.0139448750013
40-9W74,10,25,500,19.7756235366167,23.9969600082994
40-9W74,11,29,500,20.1407074914612,22.719960559706
40-9W74,12,40,500,23.8243562744971,37.7816523910123
40-9W74,13,4,500,20.7394764224261,26.9975683990467
40-9W74,14,37,500,20.9334437211047,62.8701019568994
40-9W74,15,27,500,23.7273895791946,39.48354325172
40-9W74,16,14,500,22.9182619601699,36.5190461095967
40-9W74,17,12,500,20.982338388823,52.8528847886978
40-9W74,18,31,500,20.925288361825,25.2251565413986
40-9W74,19,38,500,20.2955624944094,34.1058212780115
40-9W74,20,2,500,24.0632874826186,30.7142050781993
40-9W74,21,33,500,31.544418859859,89.7744537801501
40-9W74,22,13,500,18.5057091082729,23.3086452843242
40-9W74,23,32,500,19.1035770329732,26.445822146927
40-9W74,24,23,500,21.6131254229499,24.6406753676132
40-9W74,25,39,500,19.2874410675622,35.3724923595458
40-9W74,26,34,500,23.6010978036428,29.9560833640581
40-9W74,27,30,500,23.5624650566189,26.9954597905848
40-9W74,28,9,500,19.3316412881902,24.820217459749
40-9W74,29,15,500,24.5874830680416,68.1949497915227
40-9W74,30,19,500,18.626817989977,25.4274465212022
40-9W74,31,7,500,22.2733476257134,25.3017672870106
40-9W74,32,26,500,26.3282484225633,39.0398775604975
40-9W74,33,10,500,20.1901081247983,24.0254092891947
40-9W74,34,22,500,19.3860608871402,23.4644274377608
40-9W74,35,20,500,19.4929447213229,26.8982851149233
40-9W74,36,28,500,24.0242245458964,30.9247685744457
40-9W74,37,17,500,25.1743300357156,43.0533900145077
40-9W74,38,1,500,19.9276025787396,23.6601187154127
41-9W7K,1,5,500,19.5031622438596,23.2597493939232
41-9W7K,2,28,500,19.9290307735853,22.6270668019137
41-9W7K,3,26,500,25.5090285225168,46.5146038019026
41-9W7K,4,18,500,23.1419776234397,35.740715600461
41-9W7K,5,3,500,23.7273895791946,38.3142781867666
41-9W7K,6,10,500,24.3583676857777,30.878715282215
41-9W7K,7,15,500,22.5943377869046,27.2368797269171
41-9W7K,8,29,500,25.3276252804915,40.4436050931828
41-9W7K,9,1,500,24.9813856592736,32.0083981932419
41-9W7K,10,17,500,20.7518221690022,35.2645041829073
41-9W7K,11,30,500,24.6071545281145,29.3824051744477
41-9W7K,12,34,500,23.3159708238538,35.7741471584089
41-9W7K,13,39,500,23.53225784648,30.6418380241317
41-9W7K,14,12,500,27.4170686741846,31.163148616246
41-9W7K,15,38,500,26.0915121698945,30.9413309795825
41-9W7K,16,24,500,28.5820178893396,35.2935483916875
41-9W7K,17,23,500,26.6548663119526,29.6946031986685
41-9W7K,18,8,500,28.098947180839,34.0707527326474
41-9W7K,19,9,500,22.2477763401662,32.3656497916041
