participantID,seq,exp,clipDurationSec,front_clip_motion_median,front_clip_motion_n,front_clip_motion_frac,e4_eda_mean,e4_eda_std,e4_eda_n,e4_hr_mean,e4_hr_std,e4_hr_n,e4_skt_mean,e4_skt_std,e4_skt_n,e4_bvp_std,e4_bvp_n,e4_ibi_mean,e4_ibi_sdnn,e4_ibi_rmssd,e4_ibi_n,bh3_rr_mean,bh3_rr_sdnn,bh3_rr_rmssd,bh3_rr_n,bh3_hr_mean,bh3_hr_std,bh3_hr_n,bh3_br_mean,bh3_br_std,bh3_br_n,bh3_bb_mean,bh3_bb_std,bh3_bb_n,bh3_rsp_std,bh3_rsp_n,bh3_hr_conf_mean,bh3_hr_conf_std,bh3_hr_conf_n,valence
11-9UIZ,10,8,64.7400000095367,9.37597238259609,6962,1,2.54024457915058,0.303343018511364,259,87.5758461538462,2.52660833202567,65,34.3939382239382,0.0616436059411075,259,34.8293261328665,4147,0.698759191176471,0.0415461009684341,0.0485925989389515,68,695.215053763441,27.5510788324892,20.9087042411403,93,86.4615384615385,2.75043702821094,65,21.8923076923077,2.21587367732147,65,2292.41379310345,622.263467238836,29,1781.0451399522,1619,100,0,65,8.2
11-9UIZ,11,21,67.2469999790192,8.86809523850766,7183,1,3.12888330111524,0.232922325082116,269,87.1277611940298,0.879488179146916,67,34.353345724907,0.0529921441510907,269,70.33366826153,4308,0.689293032786885,0.0524542801183301,0.045285552331842,61,686.071428571429,34.4372281174367,21.4869895902028,98,87.7647058823529,3.71410239877976,68,21.5294117647059,1.59729798185705,68,3670,1842.05263082705,20,1907.81813013884,1681,100,0,68,3
11-9UIZ,12,33,60.5460000038147,9.15036254279679,6527,1,3.26642474897119,0.405115093646685,243,92.3426229508197,1.84563169099304,61,34.4853909465021,0.0345477188302376,243,65.5032640031566,3879,0.702022058823529,0.0476613260429782,0.0324813218992305,85,706.372093023256,42.5020543480313,27.3579755012942,86,85.3333333333333,4.56094945016996,60,20.2666666666667,0.820637756676852,60,2491.66666666667,873.053943582982,24,2606.39959836573,1513,100,0,60,6.1
11-9UIZ,13,4,65.5599999427795,9.2455826626082,7013,1,3.05662540839695,0.151738255895133,262,86.6336363636364,1.37565272492022,66,34.4014503816794,0.041727489168942,262,53.2308420181821,4200,0.686184210526316,0.035283506229825,0.0265302134818704,95,691.284210526316,30.12727016533,17.9209256029951,95,87.2,3.65803909219133,65,24.4,1.93487725708893,65,2983.63636363636,1238.65728168524,22,2310.28143165471,1639,100,0,65,9
11-9UIZ,14,29,65.5739998817444,9.23196266589214,7042,1,3.57622662737643,0.581597729986768,263,83.8071212121212,1.27742621662769,66,34.3873384030418,0.0502108866472005,263,59.1081277394895,4201,0.72672193877551,0.0474275644603643,0.0432636659526983,49,724.43956043956,44.5990056668454,28.8784810311531,91,83.1846153846154,4.60940718698019,65,20.9846153846154,1.39745648067645,65,3408.42105263158,1492.83199604679,19,3033.91843081866,1639,100,0,65,3.9
11-9UIZ,15,22,66.0839998722076,9.54153879736428,7091,1,3.42955601132075,0.229089529401361,265,85.8443939393939,2.42497145346426,66,34.4567924528302,0.023594874965608,265,32.0450605401204,4233,0.707191780821918,0.0331484330257466,0.0341036480565333,73,710.978494623656,32.6413243332888,24.6053635015514,93,84.9393939393939,3.53391823456317,66,21.6969696969697,2.35972421445778,66,3767.5,1657.83593880697,16,2157.97668527716,1652,100,0,66,3.8
11-9UIZ,16,9,64.5199999809265,9.4834050761421,6881,1,2.8755081627907,0.202795259187264,258,86.2570769230769,1.1502251451848,65,34.404496124031,0.0487263659611739,258,56.9483542973718,4133,0.715208333333333,0.0521126043873844,0.0459150006953213,75,719.822222222222,46.427562952925,25.8230799997629,90,83.8,5.56551884373775,65,23.1846153846154,1.02914266036571,65,2923.63636363636,525.88741737902,22,2275.68108247461,1613,100,0,65,8.1
11-9UIZ,17,26,62.585000038147,9.08313427254082,6733,1,3.09760408,0.227538245520678,250,82.6961290322581,2.22711925585476,62,34.39032,0.025536366697249,250,60.6831549658792,4009,0.696507352941176,0.0569206297629607,0.0432300631002866,85,699.966292134831,49.1508460664723,22.7401327252863,89,85.8709677419355,5.52337468406605,62,19.2903225806452,2.87662767480982,62,2440,275.922694487665,25,2856.80215988729,1565,100,0,62,3.7
11-9UIZ,18,32,64.1600000858307,9.18893398687888,6864,1,3.12924974319066,0.422761634770129,257,91.33421875,1.68591061982999,64,34.3356809338521,0.0503311625548667,257,89.9544100739191,4110,0.690625,0.0549132646863535,0.032845663742558,75,698.70652173913,43.5401893526849,26.5095877327099,92,86.265625,5.03713885624993,64,23.578125,2.41558884010596,64,2499.2,338.648293464867,25,4134.96967016223,1604,100,0,64,5
11-9UIZ,19,28,64.5260000228882,9.47274906818241,6906,1,3.44352877906977,0.161203087105622,258,81.2367692307692,0.618943423535999,65,34.3613178294573,0.0240421110761513,258,64.5619377847872,4134,0.729758522727273,0.0384312567140364,0.0346157971503809,88,731.157303370787,35.7166560573395,29.2108323618607,89,82.2615384615385,3.36004521489724,65,20.2461538461538,2.50643402834815,65,2202.66666666667,134.496079505311,30,2338.78417760389,1614,100,0,65,3.5
11-9UIZ,20,30,64.7089998722076,7.84349930264149,6986,1,2.85071374903475,0.525570436425161,259,80.2656923076923,1.92406711911153,65,33.9428957528958,0.0300985580874985,259,36.5620087848109,4145,0.707217261904762,0.0485669645476095,0.0394228802962652,42,710.956043956044,41.840679856361,23.3345237791561,91,84.78125,4.39866051039567,64,19.03125,0.853912563829966,64,2652.8,861.527325935361,25,2138.46328765563,1618,100,0,64,2.2
11-9UIZ,21,2,64.1210000514984,8.29141531008682,6945,1,2.51715482490272,0.248584056548103,257,87.07015625,1.803063963851,64,34.1896498054475,0.0379076016087491,257,34.2779072079923,4107,0.756155303030303,0.0549447102365977,0.0376299830587259,66,745.802325581395,52.7682658127116,31.0724012211329,86,81,5.55206239386742,64,23.5,0.854493259282208,64,2500.8,776.326391839584,25,2022.79981357014,1603,100,0,64,6.4
11-9UIZ,22,40,67.3539998531342,8.34260620518963,7296,1,2.05557419702602,0.150367041038499,269,83.0120588235294,0.958788973129964,68,34.2790334572491,0.0607462516159712,269,44.4778728954492,4315,0.730646306818182,0.0294939735564091,0.0388192859440626,88,726.217391304348,21.2068960829154,23.2976440821861,92,82.5970149253731,1.67928286906028,67,22.8208955223881,1.66901688658531,67,2542.22222222222,1164.94084806362,27,1936.99428686423,1684,100,0,67,5.9
11-9UIZ,23,3,68.7820000648499,8.91965043320008,7409,1,1.64922651272727,0.155458815429371,275,88.5536231884058,2.03160684812213,69,34.1669818181819,0.0305422352713133,275,41.2144905309182,4406,0.719990079365079,0.0458817472272213,0.0512107688161576,63,718.885416666667,37.7509483440773,20.7092656608226,96,84.0579710144928,4.49144303409931,69,26.1594202898551,1.17101248807574,69,2373.79310344828,602.592101988825,29,1989.66448764479,1719,100,0,69,6.9
11-9UIZ,24,39,64.7079999446869,8.45603975134748,7008,1,1.72644825096525,0.144309290814844,259,79.891875,1.36138686872954,64,34.218416988417,0.0356583141664025,259,48.6687924849062,4145,0.743933823529412,0.0470046642673379,0.0370775435220694,85,745.241379310345,44.1169074579891,32.1856894388044,87,81.328125,3.65172143576758,64,22.0625,2.00693242979872,64,3230,1481.55679145816,20,2014.40572764446,1618,100,0,64,5
11-9UIZ,25,24,56.345999956131,9.92057552193697,6050,1,3.46656688444444,0.533693740108723,225,83.6903571428571,3.35670453341895,56,34.1813333333334,0.0263899331455879,225,45.6746033844259,3609,0.666341145833333,0.0599105868547134,0.0308316411026904,48,681.40243902439,60.900011100183,23.3362432048001,82,88.7678571428571,7.07104485381583,56,22.8571428571429,0.79609436235049,56,3909.33333333333,997.536012000617,15,2583.63222337404,1408,100,0,56,3.3
11-9UIZ,26,37,63.7020001411438,9.78420516766328,6875,1,3.7462077890625,0.350366560636146,256,78.67640625,0.787744151494815,64,34.110703125,0.0366260079831847,256,103.126205163397,4081,0.713541666666667,0.0404620601159102,0.0377062343690552,18,718.318181818182,56.3940457961115,26.4436073147385,88,83.796875,6.15714757577251,64,23.625,1.22798066268835,64,2663.33333333333,893.331170233159,24,3930.1023985308,1593,100,0,64,3.1
11-9UIZ,27,31,63.7549998760223,9.17061079550948,6854,1,3.9362209296875,0.283118097508171,256,77.6590625,0.897298801341499,64,34.002734375,0.0352740496460404,256,55.5756952399546,4084,0.755345394736842,0.0459670845479905,0.0327255793175104,76,754.892857142857,47.1662064692746,30.6767051842902,84,79.6984126984127,4.60936956236065,63,23.2222222222222,1.4858954554946,63,2483.07692307692,759.108789203599,26,2034.42485547367,1594,100,0,63,5
11-9UIZ,28,20,64.257000207901,8.92903122216001,6958,1,3.57950990272374,0.42722061308219,257,77.29015625,1.86865412240111,64,33.930233463035,0.0302325616199027,257,59.6151753573112,4116,0.744298986486487,0.0606850300083093,0.0350818514529929,74,750.139534883721,56.6820155710159,31.5257131281006,86,80.28125,5.62440473040735,64,23.28125,1.31497781983829,64,2680,979.085642654499,24,2035.48043621152,1607,100,0,64,6.5
11-9UIZ,29,23,64.9279999732971,9.19724685535742,7029,1,4.3349277,0.305308231798662,260,84.4212307692308,2.26600316339992,65,33.9730769230769,0.0378545510205454,260,35.5077170842651,4159,0.708079268292683,0.0335638413714244,0.0276145377093522,82,711.076923076923,33.8953391647586,22.4511816071127,91,84.6153846153846,3.45819817468355,65,25.2615384615385,0.940028641134857,65,2726.66666666667,818.70877482229,24,2270.40807509472,1624,100,0,65,5
11-9UIZ,30,15,64.75,9.82168202437945,7011,1,5.5973826988417,0.514335664869714,259,80.6821538461539,1.41742448245455,65,34.0369498069498,0.0498015576594896,259,46.0469617922729,4148,0.75390625,0.0466407072085132,0.0498520447141287,40,729.505617977528,42.0524898180578,27.8655456857323,89,82.5,4.30208513490104,64,24.9375,2.15196477223778,64,2310,979.470756563443,28,2269.55755582572,1619,100,0,64,9
11-9UIZ,31,25,65.555999994278,10.2569147710745,7096,1,5.97545024427481,0.264093164822687,262,87.2524615384615,2.28379757118573,65,33.9753435114504,0.0682153195670724,262,47.3012957543142,4199,0.754464285714286,0.0482022592023215,0.0534664827039078,56,739.561797752809,56.5333680742822,32.9724402824816,89,81.8787878787879,7.44108170696284,66,25.9545454545455,0.642873792658181,66,3148.57142857143,1603.00432224709,21,1977.63519831087,1639,100,0,66,6.9
11-9UIZ,32,7,63.6879999637604,10.020537027245,6803,1,6.85603393333333,0.746864456190674,255,79.01796875,1.71352248324766,64,33.8792549019608,0.0359657772248552,255,43.756737822423,4079,0.74364406779661,0.0695219351608725,0.0443368127334619,59,748.03488372093,58.0155045553329,35.108068454249,86,80.78125,5.76103151588187,64,20.5,3.72038571135707,64,3049.41176470588,2357.6483797108,17,9080.71572956243,1592,100,0,64,7
11-9UIZ,33,34,66.6289999485016,9.64134083713047,7202,1,9.71638114981273,0.426760083188585,267,78.865223880597,0.809192186425816,67,33.6797378277154,0.0902353157599674,267,96.5981585518487,4268,0.790625,0.0889390591922357,0.0577128726511067,15,772.5,53.498048342632,44.6793806897939,86,77.9393939393939,4.51281521508483,66,16.6818181818182,1.19175489102404,66,NaN,NaN,0,2746.66142332651,1665,100,0,66,4.4
11-9UIZ,34,17,61.7990000247955,8.69075289208196,6640,1,8.03539003629032,0.391244988860359,248,82.3551612903226,3.40526965877429,62,33.6858064516129,0.0369066394999568,248,74.9398149640548,3959,0.729166666666667,0.0455721726129737,0.0317152861409132,51,719.872093023256,53.1222334115061,26.3574969801539,86,83.9354838709677,6.11333122074125,62,21.8064516129032,0.648799892801313,62,NaN,NaN,0,3013.90902365694,1545,100,0,62,3
11-9UIZ,35,10,64.3139998912811,8.60922711993722,6967,1,5.14121109727626,0.330156617379177,257,77.013125,0.501527428865822,64,33.6439299610895,0.0152493262273798,257,56.4891022239912,4120,0.783380681818182,0.0541885365740388,0.0445779220435512,44,756.682352941176,52.0254543388106,34.8549716341736,85,79.703125,4.86868740663149,64,24.015625,0.281277555969301,64,NaN,NaN,0,1596.24197300363,1607,100,0,64,5
11-9UIZ,36,36,64.6400001049042,8.88398802428086,6895,0.991515674431982,4.19251217374517,0.194366401033267,259,80.6598461538461,3.18971319846496,65,33.8523938223938,0.0404679905142671,259,55.8878674279797,4141,0.709465579710145,0.0388615087005449,0.0317627963154917,69,708.989130434783,37.9743969749247,25.0910430145986,92,85.0153846153846,4.19259879017592,65,22.7846153846154,0.800240348510755,65,NaN,NaN,0,2080.05297470085,1616,100,0,65,3.4
11-9UIZ,37,27,63.8999998569489,9.4380237805774,6911,1,3.95897040234375,0.286852425131273,256,81.7665625,2.01872914505912,64,33.703359375,0.0326905237513455,256,47.0211442847511,4093,0.71875,0.0394983308538969,0.0290785180745965,42,727.875,49.1569881375845,28.4988404684467,88,82.703125,5.48209115326427,64,23.265625,1.82784622586169,64,NaN,NaN,0,1677.16154824191,1598,100,0,64,7.2
11-9UIZ,38,18,64.489000082016,9.87409215333413,6973,1,3.84873012015504,0.178817684099404,258,79.4681538461539,1.04928679990817,65,33.8687596899224,0.0520102915876449,258,86.063249879893,4131,NaN,NaN,NaN,0,729.238636363636,41.7441562620107,23.8407070017822,88,82.4923076923077,4.58299532553178,65,26.8,1.09258866917061,65,NaN,NaN,0,2239.95210047966,1612,100,0,65,9
12-9UN3,1,8,64.5420000553131,7.24411585645416,7119,1,0.613851406976744,0.0375220838444798,258,83.7609375,0.479459744739219,64,34.4267441860465,0.0584116985071197,258,10.0620905445604,4137,0.724166666666667,0.0408980343257682,0.0554513498117579,75,724.022471910112,25.3995246591572,30.38783398904,89,83,1.66189793967763,64,18.78125,0.416666666666667,64,2889.09090909091,393.06983616642,22,3553.87054910779,1613,100,0,64,2
12-9UN3,2,36,64.8759999275208,7.91978473642923,7145,0.989475141947099,0.536857380769231,0.0175895126855376,260,87.1569230769231,2.87304603332689,65,34.3325384615385,0.0805129456816382,260,9.44532229863918,4159,0.761875,0.032779302704768,0.0460942868154723,75,748.885057471264,41.0709610782607,18.6541347745224,87,80.5692307692308,5.0092702523959,65,20.9230769230769,0.906705787240483,65,2848.69565217391,483.014251133876,23,3882.69314959779,1622,100,0,65,6.1
12-9UN3,3,19,64.8420000076294,7.24819662322546,7048,0.98752977441502,0.452188054054054,0.00951484823336891,259,76.6573846153846,1.5703256797189,65,34.1011969111969,0.0830505813356514,259,19.4376384640799,4157,0.747532894736842,0.0482308988278129,0.0645249532123315,57,750.540229885057,28.060484753434,16.026504210504,87,80.3384615384615,3.75115366869365,65,20.3846153846154,1.05611770905738,65,2932.72727272727,368.137937634172,22,4200.40215350863,1621,100,0,65,7.6
12-9UN3,4,29,65.7250001430511,7.73650816762654,7221,1,0.390377547528517,0.0103573772276067,263,88.4477272727273,3.23846915186056,66,33.9839163498099,0.027201970046515,263,7.31722148511436,4213,0.742995689655172,0.0479976170082676,0.0605153647844909,87,742.76404494382,47.4868456598796,63.6656750676389,89,81.1818181818182,3.78218126282905,66,21.7575757575758,0.99321708930132,66,3093.33333333333,447.273220004656,21,3660.85011631612,1643,100,0,66,5.9
12-9UN3,5,14,64.1240000724792,7.95725909784459,6943,0.987905520774047,0.34152928515625,0.00686220856524172,256,86.41015625,1.58621391318227,64,34.051015625,0.0616357401252255,256,8.02835254440418,4110,0.735655737704918,0.0443132531420348,0.035687536485679,61,734.712643678161,46.2394948587262,34.6317840302269,87,82.6615384615385,4.92847885722906,65,18.2,0.774596669241483,65,3064.7619047619,266.976011050039,21,3606.53261816566,1603,100,0,65,4
12-9UN3,6,7,63.7170000076294,7.91685867647836,6790,0.975434563999425,0.309945674509804,0.00320132681276732,255,78.88140625,0.575380804716762,64,33.877294117647,0.0583241330224525,255,11.7959703214794,4085,0.746354166666667,0.0607791882810831,0.0790988038007647,60,758.105882352941,54.6216474463001,65.6120452065814,85,80.1875,4.17427876100808,64,21.125,1.20185042515466,64,3174,399.847339289437,20,3430.4973306468,1593,100,0,64,9
12-9UN3,7,34,66.8790001869202,7.80592157751711,7313,0.994560043519652,0.320181776119403,0.00607566240791966,268,80.8046268656716,1.69085089602857,67,33.724776119403,0.0523702808753884,268,17.7486372020449,4287,0.758802816901408,0.0681964522471262,0.0792332113807984,71,756.887640449438,49.8501021705544,63.9149825940679,89,80.3181818181818,4.16638227467683,66,19.6363636363636,0.736652796544846,66,2838.33333333333,787.509374225319,24,4074.15886919176,1672,100,0,66,5.3
12-9UN3,8,6,64.8540000915527,7.62413904383664,7021,0.98250769661349,0.311283215384615,0.00407315368407888,260,82.9264615384615,1.11240649996026,65,33.7563846153846,0.0394851782201793,260,9.1865116325717,4157,0.755271084337349,0.0509693752925452,0.0399480417115203,83,757.255813953488,47.5830385120115,34.6369404979543,86,79.9230769230769,5.28945794809028,65,21.5076923076923,0.903518762309978,65,3270,419.498447396914,20,3567.32760015919,1621,100,0,65,6.8
12-9UN3,9,24,56.2769999504089,7.33792273483414,5978,0.981609195402299,0.342216517699115,0.00296729385312551,226,82.7352631578947,1.47460903446008,57,33.9088495575221,0.0391635252615813,226,11.5233565169651,3607,0.748660714285714,0.0340401653132717,0.0307937711328072,70,745.12,36.0149968763014,22.0775659645469,75,81.1754385964912,4.01836323741016,57,21.0175438596491,1.67429332715728,57,2800,388.29945993812,18,3589.08230412237,1407,100,0,57,1
12-9UN3,10,18,64.3830001354218,7.39722204676976,6707,0.950808052168982,0.35985042248062,0.00266851176622785,258,81.42046875,1.91437621295351,64,33.845503875969,0.0522037498885671,258,50.7563256684527,4127,0.757680084745763,0.0351035742051355,0.0432312222541326,59,754.376470588235,32.4308702402173,31.739077611346,85,79.796875,2.93408912070748,64,20.3125,1.03701341620869,64,3256,1432.57736082099,20,4477.88881496293,1609,100,0,64,6.3
12-9UN3,11,37,63.8719999790192,10.4639434069161,6875,0.976840011366866,0.35461760546875,0.00563867478769452,256,77.7496875,0.398421364052347,64,33.8784375,0.0461614812689233,256,14.7102378380333,4094,0.79296875,0.0459950060906119,0.0521406817040142,60,768.654761904762,71.4545089166593,42.5930589967285,84,79.796875,6.92173867390566,64,19.125,1.30323163651467,64,2943.63636363636,306.540534949458,22,5035.42831085216,1597,100,0,64,7.1
12-9UN3,12,13,64.4140000343323,7.22890311665429,7042,0.991133004926108,0.384474554263566,0.00592086200335751,258,78.5753846153846,1.50764207137656,65,33.7233333333334,0.0447271596096218,258,12.2934616010004,4129,0.784991197183099,0.0413790585188138,0.0525241759811613,71,780.66265060241,31.6244259982359,33.3413608220093,83,77.328125,2.53893295609702,64,20.625,0.845154254728517,64,2894.54545454545,214.359006225033,22,3929.02725621297,1610,100,0,64,6
12-9UN3,13,5,64.8970000743866,10.7938367804223,7015,0.983732996774646,0.343237346153846,0.00266006320565757,260,103.426153846154,8.76831559727759,65,33.7691153846154,0.0399370420783431,260,13.7197076075845,4159,0.677801724137931,0.125516079812764,0.0840395115938246,29,763.070588235294,32.9555213364107,28.17525932614,85,79.4769230769231,4.03929020802113,65,21.4,0.580947501931113,65,3226.66666666667,286.589136802729,21,4011.68295728335,1623,100,0,65,5.8
12-9UN3,14,30,64.6959998607635,7.54472922108218,7084,1,0.336820231660232,0.00416648778907525,259,85.9063076923077,2.67573270878206,65,33.8089189189189,0.0491358383431015,259,8.83053569709675,4147,0.78125,0.0388343813806167,0.0381519670138424,80,779.89156626506,37.8014750158053,36.6228304110574,83,77.5538461538462,3.69133600996462,65,21.5076923076923,1.61170597623951,65,3068.57142857143,509.924364139288,21,4453.74933325421,1617,100,0,65,7
12-9UN3,15,3,68.856999874115,7.53965451257356,7537,0.998542660307366,0.357418057971015,0.00352663671509605,276,78.7033333333333,1.08719778311393,69,33.6563043478261,0.0565245058611381,276,13.106836659683,4414,0.745916193181818,0.0438431836927769,0.0458153700430751,88,747.95652173913,36.8188058265614,37.4180423072866,92,80.9855072463768,3.58301858289737,69,19.463768115942,0.530807103129906,69,3324,486.776723917001,20,3691.44415663732,1721,100,0,69,6.3
12-9UN3,16,32,63.9969999790192,7.70178293043342,6946,1,0.36875130078125,0.00654530681251538,256,79.77328125,0.752127257654149,64,33.6403125,0.0430947428666767,256,18.6480782447141,4102,0.765625,0.0345481748995354,0.0283910476612186,64,767.988095238095,33.1704230452804,20.9183726243944,84,78.40625,3.18088911399872,64,18.4375,0.940702203101829,64,2931.42857142857,219.141180846634,21,4507.80425390344,1600,100,0,64,5.9
12-9UN3,17,33,61.0169999599457,8.67404861086422,6687,0.991842183328389,0.378141318367347,0.00815347368071801,245,74.7303278688525,2.39481729798128,61,33.5188163265306,0.0505119988461546,245,9.46090368402111,3911,0.782962328767123,0.052444169573741,0.0539383207739791,73,769.2,71.0853293629066,51.4396537185423,80,79.0983606557377,7.82667430017967,61,18.655737704918,1.36485952759053,61,3231.57894736842,792.809793343304,19,3865.80428645822,1525,100,0,61,4.5
12-9UN3,18,40,66.9960000514984,8.5011068203882,7296,0.979066022544283,0.357649669144981,0.00760723723889187,269,77.3530882352941,0.598915082194814,68,33.5859107806691,0.0281190074037718,269,31.6534365027676,4295,0.758173076923077,0.0322245137023566,0.0405479286953646,65,749.066666666667,36.8381824387857,42.0169842598459,90,80.6268656716418,2.93792248229689,67,21.8507462686567,1.58834515887948,67,3169.09090909091,608.627723347947,22,4797.94817388741,1675,100,0,67,5.9
12-9UN3,19,26,62.3310000896454,8.09853551710193,6943,1,0.388068076,0.00802079913282589,250,85.9504838709677,2.30531917168581,62,33.48984,0.0618974926664533,250,19.8841262716808,3996,0.786931818181818,0.0577723586803341,0.0904683580569682,22,769.925925925926,30.2823289138145,34.4459721883416,81,77.7903225806452,2.04167318697988,62,20.2903225806452,1.58255962800871,62,3392.94117647059,1579.69840755238,17,3513.10978994014,1559,100,0,62,5
12-9UN3,20,21,67.2979998588562,6.84384377704878,7337,1,0.609627355555556,0.059061463930115,270,76.9820895522388,2.58670056443352,67,33.4815555555556,0.0564088456596064,270,7.0308769987801,4313,0.725933908045977,0.0449460547097094,0.050151931232958,87,730.728260869565,47.2717426597015,40.3309114400161,92,82.7352941176471,3.7000106779145,68,17.5294117647059,0.921883021609123,68,2994.54545454545,279.672040462486,22,3844.74416126014,1682,100,0,68,3.4
12-9UN3,21,27,63.6659998893738,7.4351953610059,6903,0.98586118251928,0.719158831372549,0.0368825576727971,255,83.56328125,2.51997546894554,64,33.3469411764706,0.0494224166378671,255,10.3980595938243,4081,0.784237132352941,0.0518754883977453,0.0752260663208205,68,773.987951807229,63.4819916803574,58.6764589019165,83,78.734375,6.18046638066576,64,20.078125,0.719450572995899,64,3092,324.209159258909,20,3963.08223388308,1592,100,0,64,6
12-9UN3,22,22,66.114000082016,7.73422447931847,7412,1,0.748519860377358,0.0299021214924522,265,77.2065671641791,0.818054884872065,67,33.2240377358491,0.0361488726636706,265,7.1300860748063,4237,0.774448529411765,0.0659592826639118,0.0489377489654921,85,776.588235294118,52.2742980909008,41.2662666339561,85,78.2727272727273,6.3984263799672,66,21.3030303030303,1.20217363355775,66,3110.90909090909,359.456058522677,22,4063.38732552416,1652,100,0,66,3.6
12-9UN3,23,1,64.4860000610352,7.02693960300868,7015,0.99545906059316,0.632650258687259,0.0379561520951075,259,77.7172307692308,0.439760260299247,65,33.2086872586873,0.0350610579242288,259,7.48264079633374,4134,0.767248376623377,0.0405224236042735,0.0388563639964719,77,765.380952380952,37.1762019881371,32.5283935284571,84,78.90625,3.98297468000831,64,21.25,1.12687233963802,64,3305.26315789474,394.678046303463,19,3819.17790736717,1612,100,0,64,2.2
12-9UN3,24,12,64.6269998550415,7.21635509441683,7102,1,0.607107945945946,0.0455957780334724,259,86.5481538461539,1.80102218572163,65,33.2382625482626,0.0271600301056848,259,8.81604526701474,4142,0.727221385542169,0.034793496451391,0.0310588667085506,83,727.795454545455,30.1514030442721,22.8779872115222,88,82.7384615384615,3.3132165407884,65,22.1076923076923,2.28530001396888,65,3402.10526315789,574.954867285428,19,4240.88155984065,1616,100,0,65,5.8
12-9UN3,25,25,65.3389999866486,7.74057740771783,7234,0.996418732782369,0.529092438931298,0.0227635018078003,262,84.0522727272727,3.651686984418,66,33.1961832061069,0.0372926300129534,262,11.4317700565524,4189,0.800223214285714,0.0626070673247948,0.060894227017493,70,791.55421686747,61.9321526904985,47.6404214517206,83,76.5846153846154,5.60382767538266,65,18.5538461538462,1.25038455623122,65,3072.72727272727,536.036439932086,22,4147.57984460552,1633,100,0,65,6.1
12-9UN3,26,10,64.3139998912811,7.00513672927593,7086,1,0.489199287937743,0.0340725841201941,257,81.6743076923077,2.18127540761046,65,33.2791050583658,0.0307392107230411,257,8.89998248499674,4122,0.733842329545455,0.0280759533665711,0.0359285189927374,88,732.727272727273,25.1637064283488,30.3911284695908,88,82,1.64268460101527,64,18.96875,1.41386277145554,64,2952.72727272727,831.717567780141,22,4413.42814473298,1608,100,0,64,6.7
12-9UN3,27,2,64.5979998111725,10.0212268310412,6613,0.944444444444444,0.426660714285714,0.0175904697879253,259,76.3666153846154,2.67750483013283,65,33.5060231660232,0.0187810581018697,259,58.5362516289211,4141,0.808035714285714,0.0611109376731916,0.0999549177225567,14,792.716049382716,42.3521648112293,35.5831772049658,81,76.6153846153846,4.32179182925145,65,20.7538461538462,1.07573767176833,65,3137.14285714286,355.431327504243,21,4353.36760021517,1615,100,0,65,9
12-9UN3,28,23,65.1749999523163,6.64154252004539,7073,1,0.47086353256705,0.0150816127908448,261,75.0381538461538,0.824264619804548,65,33.3696168582375,0.0365619435302155,261,18.4476185847486,4178,0.768813775510204,0.0290536066416212,0.0423727606647734,49,774.988095238095,35.4535141248093,44.6347965184223,84,78.3030303030303,2.89280112836993,66,20.7878787878788,1.20913384784509,66,3118.09523809524,382.30379343683,21,3588.86858532302,1629,100,0,66,4.5
12-9UN3,29,39,65.2650001049042,7.49353706858511,7109,1,0.418494427480916,0.012375981382213,262,80.8728787878788,2.42252936167108,66,33.3314885496183,0.0224819608954471,262,19.5517821116065,4183,0.799299568965517,0.0402161575856185,0.0511567803252473,58,799.292682926829,39.5747418527656,53.0447051150324,82,76.0307692307692,3.2353961830877,65,20.7692307692308,1.02727234049129,65,2949.09090909091,542.611929124034,22,4111.26563669167,1631,100,0,65,5.4
12-9UN3,30,38,60.010999917984,8.15844126353107,6683,1,0.456885216666667,0.00453247148016946,240,77.0565,2.36441258337177,60,33.2133333333334,0.0350810975180137,240,25.6815880780931,3846,0.802083333333333,0.0361225965908222,0.0316447524902549,60,783.948051948052,60.8107279541452,32.5277209711801,77,77.9333333333333,6.88862158523988,60,22.0666666666667,1.03933920771833,60,3018,328.947284210516,20,4401.54645774851,1501,100,0,60,5.5
12-9UN3,31,9,64.760999917984,7.14219915023839,7086,1,0.391722338461538,0.0137958782046351,260,75.5181538461539,0.61535277561862,65,33.2701538461538,0.0190096344353645,260,47.1222314255926,4151,0.792842741935484,0.0292570831367383,0.0405085816145941,62,799.049382716049,40.1739658344082,59.2034627365664,81,75.6615384615385,1.74353200319175,65,21.7538461538462,1.10440551359613,65,3066.66666666667,256.229064185415,21,4534.37441711957,1619,100,0,65,4
12-9UN3,32,11,64.5419998168945,6.83939073714397,6992,1,0.339346223938224,0.0103103056423187,259,79.9810769230769,1.42482249231804,65,33.3903861003861,0.031324841540298,259,7.47264551232741,4137,0.745821220930233,0.0366183443094084,0.0418233878596512,86,746.604651162791,32.9238976571077,36.2862800194103,86,80.859375,2.75374024146438,64,20.5,0.755928946018454,64,3590.58823529412,934.187284409792,17,4958.07427502094,1613,100,0,64,6.2
