participantID,seq,exp,clipDynamicMedian,preDynamicMedian,clipMinusPre,clipOverPre,logClipOverPre,clipSelectedFrac,preSelectedFrac,valence,dominance,arousal,liking,familiarity
25-9VNK,2,11,21.3267759796816,21.9294995753585,-0.60272359567692,0.972515396732802,-0.0278693714988708,1,1,8.6,4.8,6,8.8,2
25-9VNK,3,12,20.1915182454186,20.6362910197888,-0.444772774370229,0.97844705843973,-0.0217885984234901,1,1,7.4,7.4,2.7,7,3
25-9VNK,4,14,21.7627353392636,20.5270396934046,1.23569564585896,1.06019843408088,0.0584560925669661,1,1,8.2,3.7,6.4,8.2,5
25-9VNK,5,10,19.497324720965,19.7655455794414,-0.268220858476422,0.986429878325473,-0.0136630373175549,1,1,3.9,3.8,7.1,4,1
25-9VNK,6,30,19.6861863097544,19.0229510132113,0.663235296543053,1.03486500575449,0.0342709889879898,1,1,2.6,2.7,6.4,6.3,5
25-9VNK,7,2,19.9333149488093,20.1166687575545,-0.183353808745277,0.990885478557357,-0.00915631282600121,1,1,6,7.7,2.1,6.3,4
25-9VNK,8,20,19.8932939118384,19.1333524187839,0.759941493054491,1.03971815688235,0.0389496734275899,0.992010026633245,1,5.9,6.8,3.1,5,4
25-9VNK,9,6,21.8514886164492,20.6238733699419,1.22761524650729,1.05952399069209,0.0578197418791,1,1,6.6,6.3,4.2,7.1,2
25-9VNK,10,15,21.7862640407181,20.823023740642,0.963240300076066,1.04625842586906,0.0452203961884556,1,1,6.6,7.8,2.3,7.2,1
25-9VNK,11,7,19.166051406229,19.4710293944737,-0.304977988244723,0.984336832836826,-0.0157871307109922,1,1,7.3,4.4,6.6,7.4,5
25-9VNK,12,40,20.3962857023434,18.5977616074666,1.79852409487681,1.09670648182493,0.0923115810655737,1,1,6.1,3.6,7,5.9,2
25-9VNK,13,33,20.9687697045858,20.9075984407117,0.0611712638740904,1.00292579102509,0.00292151922875922,1,1,3.9,4.2,5.9,4.1,1
25-9VNK,14,3,19.6601444556571,18.7030639830391,0.957080472618053,1.05117238937353,0.0499061025865957,1,1,7.9,4.2,6.3,8.1,5
25-9VNK,15,31,21.6762449306832,21.0973230034601,0.578921927223142,1.02744053959491,0.0270707967063943,1,1,3.8,6.2,5.3,4.2,1
25-9VNK,16,34,21.9917135118009,22.0253366625037,-0.0336231507028195,0.998473433064019,-0.00152773332648557,1,1,2.8,3.2,7.3,4.5,1
25-9VNK,17,17,19.7121937598891,19.2179576872708,0.494236072618339,1.02571740872058,0.0253922787138409,1,1,5,8.1,2.9,6,2
25-9VNK,18,37,22.8399083914147,22.2874005800356,0.552507811379094,1.02479014138033,0.0244878515114998,1,1,2.7,3.1,5.8,4,1
25-9VNK,19,39,23.1641055467192,23.3854487144473,-0.221343167728087,0.990535004462354,-0.00951007327378217,1,1,3.5,6.2,5.1,4.8,1
25-9VNK,20,18,20.5020676124157,21.1808048722163,-0.678737259800609,0.967955077066456,-0.0325696007716427,1,1,8.4,6.7,3.8,8.7,5
25-9VNK,21,9,21.262619075286,19.2490318184914,2.01358725679458,1.10460719665185,0.0994897936292584,1,1,8.2,3.9,6.5,8.7,5
25-9VNK,22,26,20.1265708819059,19.3346014201486,0.791969461757251,1.04096125100008,0.0401445660774907,1,1,4.6,8.3,2.1,6.7,2
25-9VNK,23,28,22.5514666346727,20.5962540694186,1.95521256525414,1.09493049360647,0.0906908850952913,1,1,4.3,6.7,2.8,6.2,4
25-9VNK,24,24,24.6036842784618,24.0810146352589,0.522669643202864,1.02170463542004,0.0214724435727837,1,1,4,6,3.2,6.6,5
25-9VNK,25,38,23.3330548053962,23.0729998898339,0.260054915562293,1.01127096245846,0.0112079184300616,1,1,4.4,5.9,5.9,4.5,1
25-9VNK,26,32,20.7874545259255,19.3640255889864,1.42342893693911,1.07350893699235,0.0709326633997189,1,1,3.9,6.7,6,4.7,2
25-9VNK,27,25,20.018804897694,19.4666439171063,0.552160980587701,1.0283644670822,0.0279696441617629,1,1,4.5,7.7,3.4,6.2,2
25-9VNK,28,5,22.5413674551987,21.2719873001278,1.26938015507086,1.05967379244643,0.0579611177863205,1,1,6.3,5.7,5.3,6.7,5
25-9VNK,29,4,24.0254092891947,23.7033843186527,0.322024970542074,1.01358561149805,0.0134941544801185,1,1,7.1,5.5,6.7,7.4,5
25-9VNK,30,22,19.4797990322808,19.4183345593693,0.0614644729115845,1.00316528035521,0.00316028140129157,1,1,5.6,7,3.3,6.7,2
25-9VNK,31,21,19.950442245352,19.0379087549918,0.912533490360225,1.0479324437418,0.046819121742649,1,1,4.5,7.8,3.5,5.7,2
25-9VNK,32,36,19.4929447213229,20.6569692242728,-1.16402450294988,0.943649792459288,-0.0580001642320058,1,1,3.8,4.2,6.1,6,2
25-9VNK,33,29,18.9555029662981,19.5046223889511,-0.549119422653003,0.971846703222306,-0.0285571996939125,1,1,5.7,6.9,2.4,6.5,4
25-9VNK,34,1,19.6775095211261,19.0513594712053,0.626150049920842,1.03286642356768,0.032337872548544,1,1,7.9,3.6,6.5,8.2,5
25-9VNK,35,27,19.7410507417559,20.7202497577526,-0.979199015996702,0.952741929878025,-0.0484112096098553,1,1,5.4,8.2,3.8,6.7,4
25-9VNK,36,8,20.397681083461,20.088351757904,0.309329325556977,1.01539844230552,0.0152810894601704,1,1,7.5,3.9,6.8,8,5
25-9VNK,37,13,22.8374159039962,19.8460225997557,2.99139330424048,1.1507301167881,0.140396625085037,1,1,7.6,3.1,3.7,7.6,2
25-9VNK,38,19,20.2393888669856,20.5159456804859,-0.276556813500257,0.986519909059649,-0.0135717722130768,0.992272024729521,1,8.4,3.2,7,8.1,5
26-9VTJ,1,22,22.4781447821515,25.562528642774,-3.08438386062251,0.879339641874811,-0.128584060166563,1,1,5.6,7.7,1,4.2,1
26-9VTJ,2,27,25.1098021612296,20.9904758105729,4.11932635065674,1.19624740229003,0.179189492238289,0.995128084236995,1,7.7,3.7,6.5,8.1,1
26-9VTJ,3,17,30.1907990929838,24.8087473276795,5.38205176530433,1.21694169778977,0.196340906358063,0.990453074433657,0.998,5,9,1,1,1
26-9VTJ,4,24,23.3281749444612,24.1093744674658,-0.78119952300456,0.967597685951631,-0.0329388917831978,0.983105104036991,1,2,1.9,7.4,8,4
26-9VTJ,5,28,24.438860836584,21.4929521625472,2.94590867403685,1.13706393853006,0.128449447602482,0.956306166718314,1,4.6,8,2.9,6.4,1
26-9VTJ,6,23,25.1969320375034,19.8789811580523,5.31795087945103,1.26751626942897,0.237059292242222,0.969351609425535,1,4.7,9,1.8,3.8,1
26-9VTJ,7,40,24.4190538576812,25.6924736111082,-1.27341975342705,0.950436078179857,-0.0508343700464292,0.976417910447761,1,6.3,3.8,6.4,6.8,1
26-9VTJ,8,9,23.96610184428,25.363559583875,-1.39745773959501,0.944902933085013,-0.056673073076231,0.976523631840796,1,8.2,2.9,7.4,9,5
26-9VTJ,9,12,22.1156114697004,23.5116871270596,-1.39607565735924,0.94062205532871,-0.061213861597348,0.986400865399475,1,6.6,6.8,2.9,7.4,1
26-9VTJ,10,1,22.9592295781422,23.2707583517931,-0.311528773650959,0.986612865427871,-0.0134775501014252,0.989132122341251,1,6.8,8,3.6,7.7,5
26-9VTJ,11,38,27.8261551737192,24.870623091209,2.95553208251018,1.11883627007137,0.112289100546837,0.971409463300451,1,2.9,2.5,5.7,2.2,1
26-9VTJ,12,31,25.8735176960558,24.1070136962966,1.76650399975928,1.07327759555845,0.0707171399358917,0.989167974882261,1,2.9,1.7,7.5,6.9,1
26-9VTJ,13,30,24.060923586909,27.8455827525979,-3.78465916568884,0.864084038056781,-0.146085248638716,1,1,3.3,3.5,3.8,6.8,2
26-9VTJ,14,25,23.6997836226629,23.6697375070895,0.0300461155734055,1.00126938947102,0.00126858447737134,0.983004134129536,1,2.8,2.7,6.8,6.6,1
26-9VTJ,15,20,23.0112380392775,23.8434632917611,-0.832225252483596,0.96509629317268,-0.0355273969502391,1,1,6.8,3.8,5.8,8.2,4
26-9VTJ,16,29,23.8004506329215,28.1009723300696,-4.3005216971481,0.846961818735848,-0.166099663580082,0.957042037434796,1,4.5,9,4.1,6.7,3
26-9VTJ,17,39,22.4147437849385,21.465120684045,0.949623100893525,1.04424028706251,0.0432896229992521,0.993354968320198,1,5.1,7.7,3.9,2.6,1
26-9VTJ,18,34,22.3842475207686,25.2465768014919,-2.86232928072335,0.886625054032901,-0.120333098517662,0.9998499849985,1,6.1,3.6,6.5,7,1
26-9VTJ,19,10,22.2003902179807,23.4389388857044,-1.23854866772373,0.947158500913233,-0.0542888281926408,0.975909232203917,1,4.4,6,5.8,4.8,1
26-9VTJ,20,11,22.6069314770788,24.6510690831349,-2.04413760605608,0.91707712151703,-0.0865637082805513,0.988381099922541,1,8.3,3.7,7,8.6,1
26-9VTJ,21,7,23.5007895042633,23.0211298961441,0.479659608119245,1.02083562406724,0.0206215311844568,0.978182388949929,1,7.9,1.9,6.9,9,5
26-9VTJ,22,4,24.0147447291466,23.081633478353,0.933111250793548,1.04042656910173,0.0396307916574185,0.979115479115479,1,7.2,7,5.9,7.4,5
26-9VTJ,23,21,28.3430185682778,25.7135124324239,2.62950613585389,1.10226164716953,0.0973641119222701,0.948691255205235,1,5,8.7,1.7,5,1
26-9VTJ,24,15,26.0511186058026,26.4995803422482,-0.448461736445651,0.98307664760522,-0.0170681887259697,0.975085112968121,1,6.9,7.6,2.8,7,1
26-9VTJ,25,32,22.9033751391545,24.1471186635282,-1.24374352437366,0.948493087655538,-0.0528807772925179,0.991844416562108,1,5,7.6,2.9,5,1
26-9VTJ,26,2,26.2676392158325,24.8064517095622,1.46118750627025,1.05890352733144,0.0572339645767247,0.9596132855138,1,6.4,7.8,4,6.4,2
26-9VTJ,27,19,24.4970237558126,24.3150953260669,0.181928429745724,1.00748211871293,0.00745426650544369,0.955627705627706,1,7.3,3.3,5.4,7.9,4
26-9VTJ,28,14,24.0467241618974,23.3842307227787,0.662493439118723,1.02833077756427,0.0279368833353666,0.976153366583541,1,7.8,2.4,6.6,9,5
26-9VTJ,29,6,24.2071632690478,23.7057877024503,0.501375566597517,1.02114992224222,0.0209293670337664,0.972693613082382,1,9,2.8,3.2,9,1
26-9VTJ,30,13,25.7743217358449,25.1313163706929,0.643005365152028,1.02558582111926,0.0252639821269809,0.96477770820288,1,5.5,9,1.5,5,1
26-9VTJ,31,37,25.7190475531254,23.3793625573792,2.33968499574621,1.10007479844688,0.0953781760805969,0.942386185243328,1,4.4,7.8,3.1,4.1,1
26-9VTJ,32,26,23.7753238699504,24.8866398705116,-1.11131600056121,0.955344875549953,-0.0456828774614728,0.924452319587629,1,5,8.4,1.7,5,1
26-9VTJ,33,36,23.0236036901454,22.7136942284063,0.309909461739114,1.01364416807864,0.0135519245278917,0.998144138570987,1,4.3,6.5,4,2.8,1
26-9VTJ,34,8,25.177721685244,26.2871310486966,-1.10940936345265,0.957796483709178,-0.0431199622965107,0.9531855526275,1,7.7,2.5,2.8,9,5
26-9VTJ,35,33,26.0423766194472,28.6506468066847,-2.60827018723755,0.908962956234936,-0.0954509378518446,0.985141158989599,1,3.9,8.3,4.6,3.7,1
26-9VTJ,36,18,27.6414253919975,25.2916409289127,2.34978446308486,1.09290755272421,0.0888416243950808,0.901386508801994,1,8.4,3.4,5.4,8.6,5
26-9VTJ,37,5,24.8293896444809,19.8345417810822,4.99484786339871,1.25182572496647,0.224603065677934,0.976572133168927,0.9,5.7,8.8,2.1,6.5,3
26-9VTJ,38,3,29.3242259770297,20.9307286241621,8.39349735286763,1.40101314691827,0.337195651263927,0.975167981302951,1,6,3.6,6,7.4,5
27-9VUW,1,20,22.4502704021595,21.8645101828373,0.585760219322196,1.02679045697452,0.0264378760239745,1,1,8.5,6,4.3,7.7,1
27-9VUW,2,34,23.1714767817656,22.223455564688,0.948021217077585,1.04265858719937,0.0417737851352241,0.993098274568642,1,2.1,4.2,6,1.5,1
27-9VUW,3,7,22.639642286018,22.9393846070547,-0.299742321036771,0.986933288483049,-0.0131528320223887,1,1,3.4,5.7,4.4,2.9,3
27-9VUW,4,37,23.3110873866186,21.547179157971,1.76390822864758,1.08186260557429,0.0786841904522474,1,1,1.6,3,6.5,1,1
27-9VUW,5,32,22.8648183218101,21.5524622718927,1.31235604991749,1.06089123522694,0.0591093428097273,1,1,2.9,3.4,6.8,1.5,1
27-9VUW,6,30,23.1124410762058,22.5993761051269,0.513064971078915,1.02270261659845,0.0224487473466041,1,1,3.1,6.4,4,8,3
27-9VUW,7,31,22.7750150662777,22.889701143758,-0.114686077480318,0.994989621019513,-0.00502297301411697,1,1,5,5,6.1,6.2,1
27-9VUW,8,21,22.893431200653,22.5590380522555,0.334393148397531,1.01482302337639,0.0147142360855448,1,1,4.1,7,3,4.6,1
27-9VUW,9,36,23.0606608583239,23.5854161922673,-0.524755333943425,0.977750855458066,-0.0225003904217456,1,1,3.9,4.8,5.4,2.7,1
27-9VUW,10,28,21.8097673590742,22.6157425723922,-0.805975213318032,0.964362204303567,-0.0362883243352992,1,1,5,7.8,2,6.4,1
27-9VUW,11,23,22.8448925504246,22.1939785896614,0.650913960763276,1.02932840356377,0.0289065541990498,1,1,4.7,6.1,2.2,5.4,1
27-9VUW,12,39,22.3867904628411,21.2157146288516,1.17107583398955,1.05519850990063,0.0537289102712099,1,1,3,8.6,4.5,2.2,1
27-9VUW,13,18,22.5955974366709,23.3525635430515,-0.756966106380585,0.967585310067347,-0.0329516821852519,1,1,7,4.2,3.7,7.7,5
27-9VUW,14,1,23.6793584979905,22.3651557750095,1.31420272298106,1.05876117010772,0.0570995172073147,1,1,5.9,3.9,5.8,5.3,4
27-9VUW,15,25,22.2439380165608,22.8174660665711,-0.573528050010317,0.974864516141406,-0.0254567754435063,1,1,6,4.4,2.5,6.4,1
27-9VUW,16,27,23.0149483989221,23.000102969665,0.0148454292570506,1.00064545055631,0.0006452423426933,1,1,7.2,3.4,3.4,7.1,1
27-9VUW,17,26,21.9580375069269,22.1181851473182,-0.160147640391322,0.992759458367644,-0.00726688157456675,1,1,4.6,7.7,3.2,5.3,1
27-9VUW,18,33,22.9046178616291,20.4450678583328,2.45955000329631,1.12030040791935,0.113596870698652,0.98283545139462,1,4.6,6,6.1,4,1
27-9VUW,19,2,22.4071236100507,22.2042360693098,0.202887540740875,1.00913733488095,0.0090958420012802,1,1,4.2,7.4,5.1,4.4,2
27-9VUW,20,10,22.2541721730795,22.4274383228452,-0.173266149765659,0.992274367349874,-0.00775562994866623,1,1,5,8.4,5,4.4,1
27-9VUW,21,9,23.8756723816933,24.5990564811335,-0.723384099440231,0.970593014411141,-0.0298480392230528,0.996734059097978,1,7.2,2,5.8,8.1,5
27-9VUW,22,13,22.9654272043022,21.199610597117,1.76581660718512,1.08329476615128,0.0800071065640855,1,1,6.5,4,3.6,7.5,2
27-9VUW,23,24,22.5135713522533,19.8546216054479,2.65894974680543,1.13392094796084,0.125681492082743,0.986486486486487,1,4.3,7.3,2.4,6.3,1
27-9VUW,24,4,22.3384250622314,22.6471842246935,-0.308759162462085,0.986366554031674,-0.0137272348118148,1,1,5.8,3.6,6.1,6,3
27-9VUW,25,29,23.3037603119801,22.2477733974553,1.05598691452479,1.04746483594828,0.0463728027502416,1,1,4.6,3.7,5.2,8.4,5
27-9VUW,26,38,21.991713511801,18.7805150861466,3.21119842565437,1.17098564181677,0.157845823068822,1,1,2.3,7.5,5.8,2,1
27-9VUW,27,6,21.9580375069269,23.2573019009513,-1.29926439402433,0.944135205383768,-0.057485897050379,1,1,5.8,4.9,5,5.3,1
27-9VUW,28,22,23.2842101740489,22.5148355204505,0.769374653598398,1.03417189758724,0.0336010075178093,1,1,4.7,6.6,3.6,4.6,1
27-9VUW,29,8,25.0075770027971,19.9018766233523,5.10570037944487,1.25654366550811,0.22836482909534,1,1,7.1,3.8,5.8,6.7,5
27-9VUW,30,15,21.6420780486867,20.3851186415285,1.25695940715821,1.061660637314,0.0598343212008041,0.996134219885573,1,6.8,5,3.6,5,1
27-9VUW,31,5,22.7587627890965,22.4806771028695,0.278085686227008,1.0123699871207,0.0122941039715429,1,1,5,4.2,6.1,5.6,3
27-9VUW,32,17,23.4036984487285,20.7778676598399,2.62583078888852,1.12637633619949,0.119005697855343,0.995630360899822,1,7,7.1,3.1,5.9,1
27-9VUW,33,12,23.7789150072598,20.9456815298625,2.83323347739728,1.1352657574478,0.126866771056214,1,1,8.1,2.9,5.9,6.8,1
27-9VUW,34,11,21.3027397834754,20.16612185804,1.13661792543537,1.05636274209968,0.0548316320756775,1,1,8.6,2,6,7.9,1
27-9VUW,35,40,21.1902103747356,19.7583394497555,1.43187092498005,1.07246919350795,0.069963647405579,1,1,5,3.5,6.2,3.9,1
27-9VUW,36,19,25.202579649252,19.4564068905108,5.74617275874125,1.29533576220303,0.258769937377785,0.989483451902258,1,7.1,3.1,6.2,6.5,4
27-9VUW,37,3,24.777751422224,16.7574284178012,8.02032300442276,1.47861299505256,0.391104482856849,0.991525423728814,1,8,2.8,6.5,8.2,5
27-9VUW,38,14,25.7433828149529,20.8544382894155,4.88894452553742,1.2344318488798,0.210610822835561,0.997971602434077,1,8.2,1,6.6,9,5
28-9VXK,1,40,22.4426622899719,23.6047164942415,-1.16205420426955,0.950770253709548,-0.05048282952447,0.969453136641335,1,5,5.6,3.2,1,2
28-9VXK,2,29,25.8977078075533,24.7501669421678,1.14754086538548,1.04636497475217,0.0453222290200778,0.926578786020846,1,6.6,4.3,6.4,9,5
28-9VXK,3,38,22.5514666346728,22.2874005800355,0.264066054637262,1.0118482213163,0.0117785806808445,1,1,3.8,6.7,5,1,1
28-9VXK,4,18,24.2846414156396,24.2365401637005,0.0481012519390909,1.00198465835529,0.00198269152278865,0.974730931211979,1,7.6,4.5,5.9,8.9,5
28-9VXK,5,7,22.5880382736234,21.9502563328629,0.637781940760465,1.02905578554933,0.0286416687442571,0.94239522837859,1,6,6.8,3.5,5.5,5
28-9VXK,6,34,23.2890992471051,23.9874694166653,-0.698370169560192,0.970886042315285,-0.0295461787364778,0.957714799820063,1,5,6.4,5,1.7,1
28-9VXK,7,1,22.8498756222585,22.1246182188583,0.725257403400242,1.03278056128363,0.0322547389979117,0.974996117409536,1,5,7.1,3,5,1
28-9VXK,8,27,23.1050510069279,21.9424773035978,1.16257370333006,1.05298279165313,0.05162689080855,0.982560879811469,1,6,5.5,5,7.3,3
28-9VXK,9,19,23.3550015619069,22.4604099708918,0.894591591015143,1.03982970890445,0.0390569583081561,0.941603584118647,1,6.4,6.6,4,6.2,1
28-9VXK,10,28,22.9765788122308,20.739476422426,2.23710238980478,1.10786686916482,0.102436426922628,0.981722428748451,1,3.3,5.4,5,7.2,5
28-9VXK,11,2,23.5346767453758,21.3774303098793,2.15724643549657,1.10091233624556,0.096139232631911,0.961808261886204,1,7.6,4.5,5.4,7,5
28-9VXK,12,13,20.3011715214575,21.19423952767,-0.893068006212523,0.957862701086935,-0.0430508295631837,0.993899577663069,1,6.3,4,3.9,8.1,1
28-9VXK,13,6,23.96610184428,23.6059219851657,0.360179859114236,1.01525802971562,0.0151427966548093,0.988744989207524,1,4,4.5,5.6,5,2
28-9VXK,14,36,24.0088179721639,23.5479762168007,0.460841755363226,1.01957033382064,0.0193812971968018,1,1,1.2,2.5,6.9,2.5,1
28-9VXK,15,33,22.9381449763305,25.6125863549059,-2.67444137857541,0.895580971733331,-0.110282640873005,0.986129458388375,1,4.4,5.6,4.4,3.3,1
28-9VXK,16,22,22.6610045582334,22.5173608766301,0.14364368160329,1.0063792414391,0.00635898020033168,1,1,5,5.2,5.9,6.2,1
28-9VXK,17,20,23.5346767453759,23.6227933265461,-0.0881165811702296,0.996269849210796,-0.00373712515067481,0.976485342530177,1,6.9,5.6,4.3,6.9,2
28-9VXK,18,10,24.193049675426,23.0544887670093,1.13856090841674,1.04938564979354,0.0482048974995832,0.994256442098727,1,4.3,5.5,5.8,5,1
28-9VXK,19,26,24.4481762022117,22.1181846981075,2.32999150410423,1.10534279986836,0.100155512984757,0.987602640476574,1,6.2,6.3,4.1,7.1,1
28-9VXK,20,25,26.0445622994138,22.7575116203165,3.28705067909734,1.14443805341894,0.134913733492557,0.88528602018966,1,2.5,3.7,6.1,9,1
28-9VXK,21,12,24.1223578431737,24.2318422492781,-0.109484406104443,0.995481796019545,-0.00452844191374579,0.968943139678616,1,7.7,5,5,9,1
28-9VXK,22,30,24.1765734028794,23.7813080948122,0.395265308067156,1.01662083963133,0.0164842251628065,0.987637150363159,1,1.8,3.7,6.1,6.5,3
28-9VXK,23,23,23.5056335297717,24.4761010270793,-0.970467497307666,0.960350404820033,-0.0404570560975146,0.969995383905216,0.898,3,4.3,5.7,5,3
28-9VXK,24,15,25.9021035824822,24.3104097729157,1.59169380956651,1.06547375484143,0.0634195404759989,0.694865450046397,1,5,7,3,3.6,1
28-9VXK,25,8,24.4202194449801,22.0460045464839,2.37421489849623,1.10769365911588,0.102280069154846,0.958010536101642,1,7.3,5.7,4.6,8.3,4
28-9VXK,26,37,22.0795463833184,21.5867709959835,0.492775387334863,1.02282765622642,0.0225710037901183,0.992163009404389,1,2.1,3.2,6.3,1,1
28-9VXK,27,21,22.4350515977426,22.5085125487242,-0.0734609509815591,0.996736303617463,-0.00326903385600159,0.975174669243348,1,6,5.7,3.9,6.7,3
28-9VXK,28,3,22.2285779470459,22.3893331160906,-0.160755169044656,0.992820010841273,-0.00720588933065283,1,1,5,7.5,2.2,5,1
28-9VXK,29,11,23.0951939028074,22.0472952205495,1.04789868225788,1.04752958001312,0.0464346110914568,1,1,5.8,6.6,3.4,5.9,1
28-9VXK,30,32,22.5993761051269,22.6358675455006,-0.0364914403736734,0.998387893006516,-0.00161340783621611,0.979974968710889,1,4.2,4.6,5,2.3,1
28-9VXK,31,4,23.5443498558317,24.9494632578912,-1.40511340205946,0.943681618015769,-0.0579664387757268,0.939301042305334,1,6.4,5.7,5,6.6,1
28-9VXK,32,24,24.5248929613617,24.3314777974651,0.193415163896578,1.00794917454281,0.00791774629739625,0.997337593184239,1,5,6.3,4.2,7.1,5
28-9VXK,33,31,23.3452499950677,22.1001620606596,1.24508793440802,1.05633840742844,0.054808595527188,1,1,4.1,7.3,4.2,1,1
28-9VXK,34,5,26.7497332920445,23.4182872640302,3.33144602801426,1.14225831250824,0.13300727874555,0.91911425495925,1,6.9,5.9,5,8,5
28-9VXK,35,39,24.0798431287253,24.7098834374177,-0.630040308692408,0.974502497743945,-0.0258281969347327,1,1,5,6.9,3.1,1,1
28-9VXK,36,17,23.1321363853411,23.8100157697502,-0.677879384409025,0.971529654118489,-0.0288834865764631,0.937994509930567,1,5,7.9,1.9,5,1
28-9VXK,37,9,26.1383776630891,21.6381322045371,4.500245458552,1.20797753780284,0.188947504805671,0.918516219152569,1,9,4.6,5,9,5
28-9VXK,38,14,26.8028820297079,21.1148574251878,5.68802460452009,1.269384940186,0.238532484093687,0.986614785992218,1,7.4,6.3,3.8,8.9,1
29-9VXR,1,39,17.8910511539182,17.9925761440678,-0.101524990149638,0.994357395553771,-0.00565858407821005,1,1,3.1,8.7,3.2,1,3
29-9VXR,2,4,19.5556302480154,20.9239271908628,-1.36829694284741,0.934606112401073,-0.0676301086119321,1,1,5,6.8,5,5,1
29-9VXR,3,8,19.7222984535549,18.8742453753833,0.848053078171617,1.04493176078328,0.0439515825987335,1,1,7.1,2.9,7.1,9,1
29-9VXR,4,18,18.5732596233023,20.0116946338564,-1.43843501055405,0.928120279822756,-0.0745939427168602,1,1,5,9,3.2,5.2,1
29-9VXR,5,19,18.75169871941,18.8062619720792,-0.0545632526691762,0.997098665713038,-0.00290555131593294,0.991804546157415,1,5,8.8,4.9,4.9,1
29-9VXR,6,36,20.6142112582656,22.2003902179806,-1.58617895971501,0.928551753183584,-0.0741291612574261,1,1,3.1,8.8,3.9,1,1
29-9VXR,7,12,22.105313163452,20.6321482985408,1.47316486491116,1.07140142866341,0.0689675379185755,1,1,7.1,4.7,7,9,1
29-9VXR,8,26,19.6021498028907,19.7396088419059,-0.13745903901523,0.99303638485868,-0.00698797426012537,1,1,7.1,6.9,5,9,1
29-9VXR,9,20,18.6802229242234,17.9037736809919,0.776449243231525,1.04336790986449,0.0424538557800199,1,1,9,1,9,9,5
29-9VXR,10,38,18.6161186937619,19.5206669585878,-0.904548264825912,0.95366202052702,-0.0474459464816087,1,1,5,9,5,5,1
29-9VXR,11,23,18.6344566906828,18.9930039605407,-0.358547269857894,0.981122139994137,-0.0190583215664058,1,1,5,8.9,5,5,1
29-9VXR,12,29,19.6340680607014,19.5832619185965,0.0508061421048325,1.00259436565349,0.0025910060962731,1,1,7.1,2.8,7,9,1
29-9VXR,13,11,19.2209197646666,21.2291221081933,-2.00820234352667,0.905403420203061,-0.0993746664271518,1,1,5,8.9,5,5,1
29-9VXR,14,28,19.7352827209632,19.9532945496406,-0.218011828677422,0.989073893129025,-0.0109862351564928,1,1,7.2,2.9,7,9,1
29-9VXR,15,33,18.5763242647922,18.8998640881156,-0.323539823323415,0.982881367727567,-0.0172668500165694,0.992404227212682,0.98,3.1,9,5.2,1,1
29-9VXR,16,14,18.5793884007743,18.3497093794464,0.229679021327868,1.01251676615572,0.0124390790275944,1,1,5,9,5,5,1
29-9VXR,17,31,18.4286466051387,18.3341884970036,0.0944581081351075,1.00515202012625,0.00513879387904133,1,1,3.2,9,5,5,1
29-9VXR,18,3,19.0229524254068,18.5717270496782,0.451225375728654,1.02429636051196,0.0240058993074588,1,1,5,8.9,5,5,1
29-9VXR,19,15,19.283013506146,20.3753389228378,-1.09232541669181,0.946389828369065,-0.0551007140838058,0.992414860681115,1,7,3.1,7,9,1
29-9VXR,20,10,29.9437289527562,29.3397514533318,0.603977499424371,1.02058563789762,0.0203766173339605,0.878980891719745,0.98,7,2.7,6.9,9,1
29-9VXR,21,2,20.6624801376517,19.7266275274817,0.935852610170002,1.04744108484161,0.0463501276444594,0.979728676126618,0.974,7,2.8,6.9,9,1
29-9VXR,22,9,18.542585350307,19.8273694883928,-1.28478413808575,0.935201483038994,-0.0669932830267824,0.993780127507386,0.956,7.1,2.7,7.1,9,1
29-9VXR,23,30,18.5057091082729,18.0652005255163,0.44050858275665,1.02438437271341,0.0240918201638203,1,0.964,7,2.9,7.2,9,1
29-9VXR,24,37,19.7295130138611,19.9704055261266,-0.240892512265507,0.987937525257043,-0.012135816779097,0.980844716596012,0.974,1,2.8,9,1,2
29-9VXR,25,40,19.2623378328122,19.1288891930536,0.133448639758566,1.00697628798054,0.00695206627004885,0.992537313432836,0.974,5.1,9,5,1,1
29-9VXR,26,32,19.2534700331405,19.8072622535088,-0.553792220368347,0.972040950774495,-0.0283573449827246,1,0.978,5.1,9,5,1,1
29-9VXR,27,7,18.6375112692937,18.6100020125737,0.0275092567200517,1.00147819740704,0.00147710594871745,1,0.894,5,9,5.7,1,1
29-9VXR,28,34,19.206105951472,17.6942908680123,1.51181508345972,1.08544084047995,0.0819862090628824,1,0.998,5,8.7,5,1,1
29-9VXR,29,17,19.6717228691789,18.6802229242235,0.991499944955308,1.05307752209261,0.0517168506629027,1,0.974,5,9,5,5,1
29-9VXR,30,25,18.3202145247537,18.3062260658447,0.0139884589089831,1.00076413668545,0.000763844881651787,1,0.996,7.1,2.9,7.2,9,1
29-9VXR,31,22,27.4492319233614,25.2420739187964,2.20715800456503,1.08743964587321,0.0838259843930086,0.977293369663942,0.984,5,9,5.1,5,1
29-9VXR,32,6,18.9795124793624,19.216476306057,-0.236963826694581,0.987668716005968,-0.0124079451487285,1,1,7.1,3.7,7,9,1
29-9VXR,33,13,18.5180093483205,19.8015135196035,-1.28350417128298,0.935181511756043,-0.0670146383139165,1,0.974,6.9,2.6,7,9,1
