participantID,seq,exp,baselineDynamicMedian,clipDynamicMedian,preDynamicMedian,walkDynamicMedian,walkRawMedian,clipMinusBaseline,clipOverBaseline,logClipOverBaseline,clipMinusPre,clipOverPre,logClipOverPre,baselineSelectedFrac,clipSelectedFrac,preSelectedFrac,walkSelectedFrac,valence,dominance,arousal,liking,familiarity
15-9UR2,10,3,7.70190982037075,7.23393040496953,5.73943518400886,270.366710632293,1010.6760113904,-0.467979415401224,0.939238523130527,-0.0626858137876729,1.49449522096067,1.26039064351221,0.23142170744611,1,1,1,0.854365079365079,9,4.2,6.6,9,5
15-9UR2,11,40,12.5628374499007,7.2948648900059,5.95694133885639,248.788063958159,1017.59766116083,-5.26797255989476,0.580670164610272,-0.543572386242846,1.33792355114952,1.22459908114629,0.202613509731772,1,0.964854924397221,1,0.869785575048733,6.3,5.6,4.2,5.4,3
15-9UR2,12,25,13.208943579113,6.40212458335103,5.84971367039462,275.122155990472,999.74296696701,-6.80681899576196,0.484681045460332,-0.724264242609645,0.552410912956415,1.09443383797606,0.0902371866114356,0.585321100917431,0.999024254251464,1,0.8672670321065,4.3,5.7,4.1,4,1
15-9UR2,13,5,8.78808367885421,7.9853616673436,5.9083285397947,266.113991413475,1006.21767028809,-0.802722011510608,0.908657900761447,-0.0957866024379751,2.07703312754891,1.35154326871963,0.301247101552725,1,1,1,0.868897637795276,7.5,4.4,5.4,8.3,5
15-9UR2,14,2,16.0397957142463,6.6555205873449,5.79560986349158,251.521056668804,998.371173429898,-9.3842751269014,0.41493798960504,-0.87962619255457,0.859910723853321,1.14837277596447,0.138345962927067,0.708256880733945,1,1,0.877443609022556,4.2,3.9,6.6,3,2
15-9UR2,15,6,7.8188331984872,6.34423832772992,5.36081627855069,262.414180693995,1009.46990953087,-1.47459487075728,0.811404741177676,-0.208988285020458,0.983422049179235,1.18344632572357,0.168430796787628,0.827272727272727,1,1,0.839968774395004,5.3,4.3,6.5,3.3,2
15-9UR2,16,26,8.49520210362073,6.29847306275248,5.80119520852507,253.852174044819,1003.16399456918,-2.19672904086825,0.741415329020602,-0.299194312702874,0.497277854227406,1.08571989673725,0.082243266271086,1,0.990898414562537,1,0.881552621048419,5.8,6.2,4,5.8,1
15-9UR2,17,14,9.04930307386959,6.74677293628151,6.15660113944474,248.150630693787,1008.12272460795,-2.30253013758809,0.745557186139916,-0.293623439282108,0.590171796836772,1.09586000188572,0.0915394448612156,0.644688644688645,1,1,0.876066639577408,6.5,5.7,4.5,6.8,4
15-9UR2,18,34,8.22494793862685,6.71644244212224,5.47837057967975,251.614841625909,1009.35400065489,-1.50850549650461,0.816593915516448,-0.202613351120688,1.23807186244249,1.2259927188998,0.203750898589205,1,1,1,0.86156287187624,3.5,3.6,7.1,2.4,1
15-9UR2,19,17,9.1858826657095,6.5782539856129,6.46828491003754,252.347787358423,1003.92878112389,-2.6076286800966,0.716126498128398,-0.333898454262708,0.109969075575359,1.0170012726874,0.016858368479015,1,0.988184906217693,1,0.766887934400625,5.5,5.4,5.4,5.7,1
15-9UR2,20,7,16.160176280463,6.57969381307943,5.84055949174831,230.84143026598,1010.88451368069,-9.58048246738353,0.407154829185498,-0.898561750190061,0.739134321331118,1.12655197201148,0.119161615655037,0.717948717948718,0.996996137891575,1,0.875929549902153,4,3.6,6.4,1,5
15-9UR2,21,37,15.7230789583851,6.3997447777958,6.2185404392207,284.780339939013,1013.39281580423,-9.32333418058933,0.407028724764039,-0.898871519214147,0.181204338575107,1.02913936804724,0.0287228879598524,1,0.988744588744589,1,0.864309210526316,1,2.5,7.8,1,1
15-9UR2,22,13,15.1604323710579,6.64524207170064,5.94870547045268,262.506070134433,1012.76897349895,-8.51519029935722,0.438328004706963,-0.824787779674336,0.696536601247967,1.11709045013368,0.110727492756474,0.712204007285975,1,1,0.886792452830189,8.1,6.1,6,8.2,1
15-9UR2,23,32,19.6197323331646,6.83785583362458,6.11047780114166,261.602301253031,1009.32031581894,-12.78187649954,0.348519323174765,-1.0540616036192,0.727378032482923,1.11903783241746,0.112469237889159,0.882783882783883,1,1,0.896302250803859,4.6,4.3,6.2,3.9,2
15-9UR2,24,8,10.2902549515703,6.65986596281483,5.98508958458759,277.427003818151,1008.59010504764,-3.6303889887555,0.647201259265059,-0.435097967527358,0.674776378227244,1.11274290362585,0.106828051563319,0.796330275229358,1,1,0.867552334943639,7.9,3.2,6.9,7.8,5
15-9UR2,25,24,9.49697448251582,6.48413716836931,6.10024623692206,263.875682532615,1006.26487566644,-3.01283731414651,0.682758196339979,-0.381614513808431,0.383890931447248,1.06293039928843,0.0610296214762281,1,0.996437246963563,1,0.924646128226478,2,2.8,6.1,8.5,5
15-9UR2,26,29,8.45426841174801,6.74580524302741,6.15581101209173,278.507269758043,1005.4538732861,-1.70846316872059,0.797917089272146,-0.225750585085322,0.589994230935683,1.09584346071976,0.0915243505145232,0.901486988847584,0.983898067768132,1,0.875158696572154,1.5,3.3,6.8,9,5
15-9UR2,27,11,10.6977392175193,6.53256053613115,5.78276302318223,260.460572816898,1014.14397115756,-4.16517868138818,0.610648699066527,-0.493233445775026,0.749797512948922,1.12966077114748,0.121917385130094,1,0.983660130718954,1,0.939344262295082,8.5,3.8,6.2,8.3,1
15-9UR2,28,36,7.47929265149919,6.42643191341329,5.78466642006242,275.548900793581,1002.29262105589,-1.0528607380859,0.859229904866089,-0.151718750355941,0.64176549335087,1.11094252403649,0.105208775778757,1,1,1,0.866613418530351,4,3.7,6.6,5.7,2
15-9UR2,29,30,15.6553542843187,6.58548886480151,6.03492990052493,265.773841230665,1002.74074396236,-9.06986541951723,0.420654093494256,-0.865944413678199,0.550558964276581,1.09122872566071,0.0873043325962592,1,1,1,0.95824720959074,1.5,2.5,7.2,5.6,4
15-9UR2,30,20,24.4166420839339,6.56493033412074,6.11933300553878,274.390691183375,1007.32566729931,-17.8517117498131,0.268871137626269,-1.31352305643924,0.44559732858196,1.07281795714968,0.0702887914262297,0.777981651376147,0.9915059026778,1,0.854630715123095,7.2,4.3,6.2,5,5
15-9UR2,31,27,12.860550268173,6.52448223279352,6.26489009690252,282.460463075158,1023.77145690282,-6.33606803537948,0.507325277437013,-0.678602908256763,0.259592135891006,1.04143602391674,0.0406005529639546,0.957720588235294,1,1,0.946332737030411,7.2,3.7,6.7,7.4,3
15-9UR2,32,28,15.2120360894486,6.44479093636101,5.94547640487087,252.457597356066,1013.03824582414,-8.7672451530876,0.423663926279484,-0.858814764744141,0.499314531490145,1.08398225768436,0.0806415354336536,0.767955801104972,1,1,0.912720156555773,2.9,3.9,6.1,6.4,1
15-9UR2,33,10,10.7907286935614,6.31513675486338,5.74937383887763,270.557000087903,1004.27386693355,-4.47559193869804,0.585237284172614,-0.53573790001911,0.565762915985753,1.09840426659335,0.0938584598353029,1,0.982360533486304,1,0.965928449744463,3.4,3.4,7.1,2.7,1
15-9UR2,34,33,9.42856551804417,6.50849222709442,6.1404870433363,273.798353332815,1007.4537209623,-2.92007329094975,0.690295062874476,-0.370636145443038,0.36800518375812,1.05993094377709,0.0582037586216866,1,1,1,0.904663640115559,3.6,3.3,6.7,3.3,1
15-9UR2,35,22,15.1379727218,6.62191198813555,5.91123103335922,268.771823157584,1012.55937794989,-8.51606073366443,0.437437172719926,-0.826822188708281,0.710680954776327,1.12022554198367,0.113530041804561,0.96697247706422,1,1,0.864949258391881,4.8,6.3,4.5,6.8,1
15-9UR2,36,15,7.51375248857851,6.35315033674073,6.1300131265683,275.809942576338,1004.03436196178,-1.16060215183778,0.845536281158851,-0.167784200672544,0.223137210172432,1.03640077199922,0.0357539145909312,0.972477064220184,0.993020937188435,1,0.915720524017467,7.2,6,4.2,6.3,1
15-9UR2,37,38,15.7347191380955,6.28056275424302,6.47761911593776,279.079161148596,1010.71163048616,-9.45415638385251,0.399153152917555,-0.918410093842096,-0.197056361694744,0.969578890304016,-0.0308934354552291,0.823315118397086,0.986324523663184,1,0.93523102310231,2.4,3.5,7,1,1
15-9UR2,38,9,7.63928126483036,6.75003555771096,6.24831774595193,275.539346626331,1004.25395010946,-0.889245707119393,0.883595632063805,-0.123755750789492,0.501717811759029,1.08029646252931,0.0772355058092041,1,1,1,0.914425427872861,7.2,5.7,5.9,7.7,5
16-9USC,1,1,6.32244935098275,9.19702416307694,7.28313358508743,274.554378770935,1019.61095450944,2.8745748120942,1.45466158011173,0.374773282581475,1.91389057798952,1.26278394534851,0.233318764086285,1,0.957140802531281,1,0.890401146131805,8.6,7.6,6.2,6.8,3
16-9USC,2,25,19.016419232962,8.778610601699,7.01744104373209,255.752129144021,1014.88767851423,-10.2378086312629,0.461633207290817,-0.772984626837607,1.76116955796691,1.25097033904403,0.223919521406751,1,0.964904921700224,1,0.894121691302853,5.9,6.9,2.4,3.1,1
16-9USC,3,36,10.5324456644384,8.10719276271343,7.06847785231748,288.90860807488,1019.27425161239,-2.42525290172497,0.769735066385051,-0.261708892969748,1.03871491039595,1.14695029567864,0.137106503013543,1,0.994860079954312,1,0.874141048824593,2,1.3,6.6,1,1
16-9USC,4,12,22.0327224875877,13.2369205523365,7.67294206537206,296.995669666099,1026.20537863046,-8.79580193525117,0.600784608429288,-0.509518797320278,5.56397848696449,1.72514277307979,0.545309814061102,0.518450184501845,0.955529887380884,1,0.850805008944544,7.2,4.6,2.1,7.1,1
16-9USC,5,23,19.0176345864159,8.64620057612823,8.30569918749432,274.147975821835,1020.37101095631,-10.3714340102877,0.454641219276771,-0.788246700145795,0.340501388633909,1.0409961137464,0.0401780564331653,0.392523364485981,0.968945868945869,1,0.909186168354873,3.5,2.1,3.1,1,1
16-9USC,6,2,12.3011994719434,12.5172691770118,6.74622270143279,279.651643075192,1014.54423264834,0.216069705068387,1.01756492979089,0.0174124493609433,5.771046475579,1.85544855706488,0.618126476566614,0.666058394160584,1,1,0.852077001013171,7.1,5,5,9,5
16-9USC,7,21,17.5235777164131,11.1286062980142,6.85696150980545,246.262680329164,1015.12856178751,-6.39497141839895,0.635064738383348,-0.454028335076017,4.27164478820872,1.62296467350739,0.484254522126372,1,0.988065843621399,1,0.886029411764706,5,5,5,3.3,1
16-9USC,8,14,15.0835189794314,15.8534952846794,6.53350104803699,224.633589117832,1009.17292868963,0.769976305248047,1.05104752453973,0.0497873092737609,9.31999423664245,2.42649311113873,0.88644705084766,1,0.92579198611312,1,0.913340156943023,7.3,6.7,7,7.1,3
16-9USC,9,5,8.26997174400311,11.0572915705701,8.21510591917234,234.823065289182,1015.43192780215,2.78731982656698,1.337041033857,0.290458988641367,2.84218565139775,1.34597066420832,0.297115436191801,1,0.979908805927615,1,0.919847328244275,6,6.2,6.2,6.7,3
16-9USC,10,31,11.1277320641242,8.13469870938256,6.77866126846444,259.591252810233,1011.51272854077,-2.9930333547416,0.731029347445276,-0.313301673054265,1.35603744091812,1.20004502175476,0.182359074219134,0.741379310344828,0.93899049012436,1,0.85698282300224,4.4,3.7,5.8,1,1
16-9USC,11,30,13.5879855415895,7.72958884927276,8.62016355193209,232.777882544444,1020.83372222981,-5.85839669231674,0.56885465660928,-0.564130314024326,-0.890574702659326,0.896687029510047,-0.10904838582146,0.942271880819367,0.99756725815684,1,0.93921080696765,5,5,5,4.2,4
16-9USC,12,19,10.7051676511545,9.20641417966437,7.40211769161401,245.115005084706,1014.56098824908,-1.4987534714901,0.859997197584433,-0.150826148362645,1.80429648805036,1.24375409352036,0.218134300757897,0.85,0.969705712637046,1,0.893127024109392,7.3,5.8,5,7.1,3
16-9USC,13,26,22.0784687277448,8.34674803480431,9.93037719288831,240.789997852864,1011.27517969389,-13.7317206929405,0.37804922695184,-0.972730861810421,-1.583629158084,0.840526786916199,-0.173726456425727,0.483208955223881,0.989558472553699,1,0.926174496644295,5.9,5,5,6.8,1
16-9USC,14,37,13.5743502556007,9.04599374697818,7.17786605520687,235.781603755973,1023.89599081157,-4.52835650862249,0.666403443011637,-0.405860021558762,1.8681276917713,1.2602622670029,0.231319847718511,1,0.979240806642942,1,0.890570021111893,1,4.5,7.1,1,1
16-9USC,15,4,11.023474324241,13.9057982064433,6.75426284003716,251.27113857435,1013.33286627424,2.88232388220229,1.26147145604213,0.232278861845064,7.1515353664061,2.05881804362336,0.72213205290385,0.376163873370577,0.874008937581087,1,0.931889626266154,6.9,5,5,6.3,3
16-9USC,16,15,20.201164460766,8.06736867113346,7.23026645565907,239.525058096687,1010.84667482265,-12.1337957896326,0.39935166543501,-0.917912883263067,0.837102215474394,1.11577750565737,0.109551476392215,0.957407407407407,0.984990619136961,1,0.914647377938517,6.3,5,3.6,5.9,1
16-9USC,17,17,11.5946427235751,7.84446212546557,10.2624667244014,245.029704974969,1009.77695008773,-3.75018059810951,0.676559193110421,-0.390735336144537,-2.41800459893578,0.76438368436446,-0.268685411212652,0.567970204841713,0.990858684249962,1,0.927751519243754,5,5,1.2,1,1
16-9USC,18,22,12.0282160073505,10.3644420159227,8.60851339176401,238.356522992872,1017.11454615495,-1.66377399142782,0.861677409982405,-0.148874312720757,1.75592862415866,1.20397582535431,0.185629268075671,0.404494382022472,0.899226985242445,1,0.916842105263158,5,2.4,1.9,1.1,1
16-9USC,19,39,14.9156458706446,7.33396171026543,7.36567716756961,241.978270427191,1013.35137045351,-7.58168416037916,0.491695885908593,-0.709894871675529,-0.0317154573041805,0.995694155936698,-0.00431514090662069,0.838589981447124,0.977850814518434,1,0.895317725752508,2.2,2.8,3.4,1,1
16-9USC,20,24,12.0546842425001,8.34591983427736,7.65011874579637,230.396118074412,1014.18440137876,-3.70876440822272,0.692338319808737,-0.367680541380134,0.695801088480993,1.09095297884929,0.0870516067922518,0.959334565619224,0.987339690891154,1,0.888446215139442,3.3,2.6,2.5,7.9,5
16-9USC,21,6,16.1916414384924,9.08085092701272,8.0728886390178,239.634628606683,1007.61525346092,-7.11079051147969,0.560835722647909,-0.57832724584699,1.00796228799493,1.12485769754376,0.117656536583498,0.361266294227188,0.966123499142367,1,0.855507868383405,7,5,6.2,6.4,1
16-9USC,22,32,13.1755059869939,7.98045487489533,6.94997117507385,232.39753005389,1012.23416259751,-5.1950511120986,0.605703863120943,-0.501364087071142,1.03048369982148,1.14827165089797,0.138257899607044,1,1,1,0.894028305143252,4.2,3.3,4.1,1,1
16-9USC,23,27,19.1815573044647,7.79866989191,7.47735958062758,218.826805080815,1016.56234245523,-11.3828874125547,0.406571258429303,-0.899996067868021,0.321310311282424,1.04297109264544,0.0420734600501231,0.571428571428571,0.990823015294975,1,0.907356948228883,5,5,5,5.6,3
16-9USC,24,33,13.7713384360001,8.01480325226733,7.31501692453591,243.102685124194,1015.05369316111,-5.75653518373281,0.581991597223081,-0.541299269115954,0.699786327731417,1.09566434841514,0.0913608901752289,0.567049808429119,0.920333487725799,1,0.895969686531175,5,5.7,4.4,1,1
16-9USC,25,29,8.80102316446834,7.79413830451335,7.29546148783835,243.113730513575,1010.001966984,-1.00688485995499,0.885594567683902,-0.121496031658124,0.498676816674998,1.06835438957581,0.0661195109416278,0.672794117647059,0.99544743206715,1,0.881343817012152,6.1,3.7,3.3,6.2,4
16-9USC,26,11,22.688181522539,8.011416584777,7.3052807951618,236.718212184245,1011.1525561292,-14.676764937762,0.353109682978262,-1.04097655365896,0.706135789615201,1.09666100584154,0.0922701142492256,0.718518518518519,0.966666666666667,1,0.943903258313739,7.2,5.7,4,7.8,1
16-9USC,27,28,9.91543868011648,7.88320397123254,8.12907899107984,251.774080592207,1018.75462855459,-2.03223470888394,0.795043388956739,-0.229358588513017,-0.245875019847293,0.969753643664049,-0.0307132153460473,0.819702602230483,0.927391799544419,1,0.904079382579934,4.5,4.5,4.2,7.7,1
16-9USC,28,20,18.0535557599061,9.81839710232715,7.41029276855698,239.453482534108,1010.0997458177,-8.2351586575789,0.543848382717613,-0.609084779212236,2.40810433377018,1.32496750249709,0.281387932720114,0.648698884758364,0.936022458628842,1,0.944016794961512,8,7.3,6.4,9,5
16-9USC,29,7,12.6534040795466,7.75188066525766,6.98352235003805,234.522863222962,1013.9965483176,-4.90152341428893,0.612632032971118,-0.489990795759365,0.768358315219611,1.11002446569322,0.104382056246405,0.821561338289963,0.953792502179599,1,0.895765472312704,7.7,7.2,7.1,7.4,5
16-9USC,30,40,33.0012368108513,8.08206436552459,7.97750039915765,233.309767297987,1019.32232389956,-24.9191724453267,0.24490186267404,-1.40689770919732,0.104563966366939,1.01310735959073,0.0130222014778471,0.299625468164794,0.898494143892917,1,0.915843395536041,4.6,5.8,4.6,1.1,1
16-9USC,31,13,16.4052150363579,8.69035519513951,8.51091883207401,248.227407544589,1021.6077998395,-7.71485984121843,0.529731257766483,-0.635385461852737,0.179436363065498,1.02108307770358,0.0208639048277712,0.897769516728624,0.95360974195419,1,0.897069872276484,6.2,5.8,4.1,6.5,1
16-9USC,32,38,13.8395642325342,7.93522160594673,9.16355771266939,236.963137255183,1022.11349663332,-5.90434262658751,0.573372215527748,-0.556220182361315,-1.22833610672266,0.865954234671935,-0.143923218615294,0.722735674676525,0.9453161410595,1,0.885476878612717,3.1,3.8,5.6,1,1
16-9USC,33,8,9.9632710026989,9.8141980918635,6.66271003940022,266.733221774004,1019.44690870623,-0.1490729108354,0.985037754087486,-0.0150753095217579,3.15148805246327,1.4730039329082,0.387303807475709,1,0.975064488392089,1,0.819033886085076,6.8,5.4,4.4,6.5,4
16-9USC,34,3,18.2059391737465,20.8040254681262,7.75871411055063,267.066243453067,1030.37614470863,2.59808629437971,1.14270542538812,0.133398631026696,13.0453113575756,2.68137544078805,0.986329887042929,0.824299065420561,0.798166392993979,1,0.897002305918524,8.1,7.3,6.1,8.5,5
16-9USC,35,34,11.1181659704028,10.3817802908349,8.69387447762135,249.377759170847,1017.49791154577,-0.736385679567929,0.93376734242606,-0.0685279698282697,1.68790581321357,1.1941488593559,0.177433680026788,0.933579335793358,0.908222591362126,1,0.905791788856305,4.6,5,5,3,1
16-9USC,36,9,12.2650995793239,8.07193718972588,8.5157304519676,256.049467386878,1010.51768910791,-4.19316238959806,0.658122434108343,-0.41836429489224,-0.443793262241726,0.947885473272679,-0.053521592809178,0.962756052141527,0.950427598202638,1,0.907680665909951,7.9,6.8,5.9,9,5
16-9USC,37,10,31.1194762579593,8.4866842350339,7.03465927615492,266.102192505283,1018.50135002365,-22.6327920229254,0.272712952001026,-1.2993354948385,1.45202495887898,1.20641013329542,0.18764911785118,0.235294117647059,0.941520467836257,1,0.911643579183826,4.3,5.7,5,4,1
16-9USC,38,18,10.8190037448334,7.73101294707983,8.3796867498494,260.894779598031,1018.52196834433,-3.08799079775354,0.714577157880345,-0.336064298806676,-0.648673802769567,0.922589731318868,-0.0805706380754977,1,0.996096009253904,1,0.867722772277228,3.6,1.8,2.2,8.9,4
17-9UTL,1,30,6.16518137864205,6.35200175197773,6.08934528508161,219.9737229775,999.672445201172,0.18682037333568,1.0303024942596,0.0298524428720966,0.26265646689612,1.04313377786929,0.0422294303721124,1,1,1,0.850049003593597,3,4.7,1.4,5,1
17-9UTL,2,7,9.42684121970156,6.22504233509562,6.69659079574921,267.895006023523,1021.48201153976,-3.20179888460594,0.660352942201427,-0.414980825984074,-0.471548460653587,0.92958380240989,-0.0730183172941578,0.916211293260474,1,1,0.668537574056751,4.9,9,1,1,1
17-9UTL,3,10,12.114997708743,6.6825846828929,6.41341138240842,236.82517895398,1000.38842456318,-5.43241302585005,0.551596033573356,-0.59493932385506,0.269173300484487,1.04197037807723,0.0411135149781772,0.813405797101449,0.974428571428571,1,0.93062015503876,5,9,2.9,1,1
17-9UTL,4,21,12.0853552522026,6.25237282146687,6.26668784009898,251.398103923689,1014.14594610441,-5.83298243073572,0.51735118173935,-0.659033366717395,-0.0143150186321099,0.997715696234219,-0.0022869167676463,1,1,1,0.947087776866284,3,6.7,1,1,1
17-9UTL,5,31,12.2497896990214,6.34468220779262,6.68863507912565,253.606321708766,1013.99063112043,-5.90510749122878,0.517942133186129,-0.657891754958793,-0.343952871333029,0.948576523122563,-0.0527928148196547,0.966850828729282,1,1,0.957800511508951,1,2.6,5,1,1
17-9UTL,6,32,9.8703318637658,6.18406852243557,6.52934609827585,252.481305254975,1008.52639371884,-3.68626334133022,0.626530962463119,-0.467557084537409,-0.34527757584028,0.94711911872286,-0.0543304083601626,0.931034482758621,1,1,0.73178391959799,1,4.8,2.9,1,1
17-9UTL,7,13,9.05522962247849,6.47884422000061,6.45735151796655,239.250727050651,1001.38004773413,-2.57638540247788,0.715480941965037,-0.334800316308179,0.0214927020340658,1.00332840824512,0.00332288135483717,0.927007299270073,0.995808037004915,1,0.941635840526099,6.1,9,4.1,5,1
17-9UTL,8,14,23.50407593302,6.61394282013121,6.16214935177898,259.920550900343,1025.59299919607,-16.8901331128888,0.281395568963404,-1.26799388082453,0.45179346835223,1.07331751351041,0.0707543318141328,0.813868613138686,0.966998577524893,1,0.781946902654867,8,6.6,7.1,9,5
17-9UTL,9,23,14.5908703367489,7.15011662467307,6.02414496302109,247.308888562029,1027.02628850795,-7.44075371207585,0.490040447187349,-0.713267346003834,1.12597166165198,1.18690978861958,0.171353113261396,0.843351548269581,0.96277423920736,1,0.942452043369475,2.7,6.7,3.2,1,3
17-9UTL,10,34,13.8826970826945,6.58381699209174,6.68283369961228,255.908664862416,1018.17876622919,-7.29888009060277,0.47424624717187,-0.746028583383626,-0.0990167075205433,0.985183424880633,-0.0149274369935694,0.797814207650273,1,1,0.947865353037767,5,9,1,1,1
17-9UTL,11,19,11.2778528168134,6.41698335444497,7.03338538576118,247.344233801558,1016.53037337799,-4.86086946236844,0.568989812039248,-0.563892750043786,-0.616402031316219,0.91236054936445,-0.0917200278183578,0.667279411764706,0.980209216850438,1,0.779073756432247,5,9,1,2.7,1
17-9UTL,12,3,12.3438372340055,6.47653213534977,6.55509557033076,259.908261570499,1029.57418366014,-5.86730509865574,0.524677376456962,-0.644971726320314,-0.0785634349809872,0.988014906245368,-0.0120574940551987,1,0.967544559723331,1,0.898839137645108,7.1,6.6,6,7,2
17-9UTL,13,25,12.6755950574124,6.5132108059359,6.55423628753587,239.047003854088,1009.46990789625,-6.16238425147647,0.513838662124753,-0.665845949716605,-0.0410254815999709,0.993740616022955,-0.0062790560539496,0.92,0.97704688593422,1,0.919629057187017,7,9,3,6.7,1
17-9UTL,14,26,10.9407126952678,8.30452778739606,6.64096427344677,256.955775092335,1013.40268403039,-2.63618490787176,0.759048155152453,-0.275690058075436,1.6635635139493,1.2505002956575,0.223543707766935,0.477231329690346,0.938621200889548,1,0.926345609065156,4.9,9,1,3.1,1
17-9UTL,15,28,19.9294325976972,6.26010703520043,6.33862653769763,248.698649841891,1013.73221316085,-13.6693255624967,0.314113661014302,-1.15800038081947,-0.0785195024972012,0.987612536875264,-0.0124648273072937,0.564899451553931,0.958821040755888,1,0.967167721518987,3.1,6.6,1,1,1
17-9UTL,16,39,19.1086018095023,7.00548391729755,7.41454128230704,240.849251622604,1013.15102526721,-12.1031178922048,0.366614155611001,-1.00344533108959,-0.409057365009492,0.944830388093515,-0.0567498510964111,0.609174311926606,0.880908706081558,1,0.944131832797428,3.1,6.6,1,1,1
17-9UTL,17,2,28.8326740466078,6.44866292003398,6.98724241537606,256.095102369862,1013.15941474398,-22.3840111265738,0.223658163291055,-1.49763644947405,-0.538579495342076,0.92291959211879,-0.0802131640717135,0.202925045703839,0.971222001701162,1,0.98572046733016,5,6.9,2.9,2.4,1
17-9UTL,18,37,22.6307495647595,6.37832671637397,6.89527395158333,255.414759510879,1021.97724895718,-16.2524228483856,0.281843369709073,-1.26640378891407,-0.516947235209362,0.925028760446761,-0.0779304495781929,0.302238805970149,0.924574209245742,1,0.965661641541039,3.1,6.9,5,1,1
17-9UTL,19,36,13.6690330382518,6.42216782958344,6.71630892767491,252.566874537559,1019.46897942017,-7.24686520866834,0.469833367994025,-0.755377183323769,-0.294141098091468,0.956204948095904,-0.0447830080535714,0.796363636363636,0.966315789473684,1,0.936788874841972,5,9,3.1,1,1
17-9UTL,20,33,21.4166599424999,6.8541980363837,6.61233620968805,271.946681041694,1041.82460043503,-14.5624619061162,0.320040475722455,-1.13930780455445,0.241861826695656,1.03657736373739,0.0359242895076281,0.85948905109489,0.940937781785392,1,0.853707414829659,2.8,7.8,1,1,1
17-9UTL,21,6,7.95938229469202,6.36683676114457,6.26603356709525,261.039154818166,1018.75806745272,-1.59254553354745,0.799915938877633,-0.223248633238081,0.100803194049328,1.01608724130983,0.0159592129008239,0.803308823529412,0.974557211132977,1,0.932542927228128,6.2,7.7,6.1,6,1
17-9UTL,22,9,10.4802010095146,6.51902568276384,6.60515012411541,264.6167302006,1034.90530941831,-3.96117532675071,0.622032504609929,-0.474762929393051,-0.0861244413515649,0.986961016822748,-0.0131247369621554,1,0.958580718122703,1,0.864579097193981,7,7.8,6,7.9,5
17-9UTL,23,17,8.06755907772644,6.84141180711942,6.15805595718194,260.657023640948,1014.53733269919,-1.22614727060702,0.848015086249289,-0.164856852960169,0.683355849937483,1.11096941221206,0.105232978516169,0.547970479704797,0.89002066725716,1,0.969912905779889,5,9,1,1.7,1
17-9UTL,24,27,21.3016758197362,6.35792380269197,6.32153874711421,262.422184599149,1025.74119542894,-14.9437520170442,0.298470592478048,-1.20908386866415,0.0363850555777567,1.00575572768487,0.00573922677051744,0.316081330868762,0.997002141327623,1,0.872791519434629,6,8.9,5.8,6.2,3
17-9UTL,26,11,10.2808488236411,6.94687617346428,7.1667647829568,248.387586729223,1016.02657445561,-3.33397265017681,0.675710371062918,-0.391990739921229,-0.219888609492525,0.969318288495328,-0.0311622499267825,0.626838235294118,0.972461516734924,1,0.903366336633663,6.2,7.8,6,6.9,2
17-9UTL,27,1,12.7263654761399,6.64574289432803,6.51619747192237,253.784098523912,1022.1604570712,-6.08062258181189,0.522202737834917,-0.649699379845144,0.129545422405657,1.01988052433399,0.0196854874296844,0.577205882352941,0.922890535917902,1,0.970431211498973,5,8.9,1.2,2.7,1
17-9UTL,28,40,10.2380773764714,7.15988497654276,6.98900051642367,257.906399883516,1014.14076927113,-3.07819239992864,0.699338822443091,-0.357619929664144,0.170884460119087,1.02445048611994,0.0241563577289363,0.533210332103321,0.908444930308828,1,0.928540493720225,5,9,1,3.2,1
17-9UTL,29,12,16.2070259681475,6.77341570156867,6.82796368263942,247.567431882689,1009.55906141665,-9.43361026657882,0.417930823019647,-0.872439355321526,-0.0545479810707503,0.99201109091874,-0.00802099139813079,0.229779411764706,1,1,0.967611336032389,5,9,1,5.1,1
17-9UTL,30,20,11.8538851409126,7.0583842719468,7.83198504590915,263.70028673576,1028.84109529187,-4.79550086896577,0.595449018447585,-0.51843950519071,-0.77360077396235,0.9012254531351,-0.103999827219806,0.426987060998152,0.907076483202287,1,0.913600661430343,7,6.7,7,9,5
17-9UTL,31,38,11.9995625197027,7.18453279766592,6.87567899174636,254.442789911585,1019.38608803419,-4.81502972203678,0.598732894292543,-0.512939699696358,0.308853805919558,1.04491975356766,0.0439400916238584,0.649446494464945,0.964744085356425,1,0.970414201183432,3.1,6.9,1,1,1
17-9UTL,32,8,10.7342568607847,6.69743284567317,6.8164059193198,258.936795745428,1023.94531053242,-4.03682401511149,0.623930741786217,-0.471715907499852,-0.118973073646631,0.982546069724307,-0.0176080460333989,0.191806331471136,0.957191780821918,1,0.945610278372591,7.1,7.1,6,6.8,2
17-9UTL,33,4,8.85341639975234,6.87701932360712,7.26264633215963,264.831506974781,1025.4013848245,-1.97639707614521,0.776764472955265,-0.252618098175435,-0.385627008552511,0.946902686580658,-0.0545589507587115,0.725598526703499,0.907323304002271,1,0.95482546201232,5,8.7,3.1,5.1,1
