subjectID,markerGroup,emotionA,emotionB,fearSummary
RC2602,UPPER_LIMB_L,DISGUST,SUMMARY,0.0792377911103118
RC2602,UPPER_LIMB_R,DISGUST,SUMMARY,0.134825037688115
RC2602,LOWER_LIMB_L,DISGUST,SUMMARY,0.098156819661326
RC2602,LOWER_LIMB_R,DISGUST,SUMMARY,0.0681710512758163
RC2602,WRIST_L,DISGUST,SUMMARY,0.201838431939775
RC2602,WRIST_R,DISGUST,SUMMARY,0.165777083003987
RC2602,LTORSO,DISGUST,SUMMARY,0.0800119391923072
SC0401,UTORSO,DISGUST,SUMMARY,0.347993479234414
SC0401,HEAD,DISGUST,SUMMARY,0.329316829702524
SC0401,UPPER_LIMB_L,DISGUST,SUMMARY,0.454996209657044
SC0401,UPPER_LIMB_R,DISGUST,SUMMARY,0.347942702068125
SC0401,LOWER_LIMB_L,DISGUST,SUMMARY,0.242640217540277
SC0401,LOWER_LIMB_R,DISGUST,SUMMARY,0.296258996243286
SC0401,WRIST_L,DISGUST,SUMMARY,0.168845574779717
SC0401,WRIST_R,DISGUST,SUMMARY,0.185814254017019
SC0401,LTORSO,DISGUST,SUMMARY,0.394042115310556
SC3001,UTORSO,DISGUST,SUMMARY,0.255004187774403
SC3001,HEAD,DISGUST,SUMMARY,0.141228137843127
SC3001,UPPER_LIMB_L,DISGUST,SUMMARY,0.215400769581294
SC3001,UPPER_LIMB_R,DISGUST,SUMMARY,0.311132717206829
SC3001,LOWER_LIMB_L,DISGUST,SUMMARY,0.0862105641376012
SC3001,LOWER_LIMB_R,DISGUST,SUMMARY,0.127983792762584
SC3001,WRIST_L,DISGUST,SUMMARY,0.59293466478903
SC3001,WRIST_R,DISGUST,SUMMARY,0.526190397624154
SC3001,LTORSO,DISGUST,SUMMARY,0.214940390188949
SK0702,UTORSO,DISGUST,SUMMARY,0.157590552431723
SK0702,HEAD,DISGUST,SUMMARY,0.0972544666371045
SK0702,UPPER_LIMB_L,DISGUST,SUMMARY,0.112147560434182
SK0702,UPPER_LIMB_R,DISGUST,SUMMARY,0.149128298881883
SK0702,LOWER_LIMB_L,DISGUST,SUMMARY,0.0826035295695551
SK0702,LOWER_LIMB_R,DISGUST,SUMMARY,0.0681613598447187
SK0702,WRIST_L,DISGUST,SUMMARY,0.172368924806307
SK0702,WRIST_R,DISGUST,SUMMARY,0.18339516144357
SK0702,LTORSO,DISGUST,SUMMARY,0.234493011299183
XB0202,UTORSO,DISGUST,SUMMARY,0.141000336677736
XB0202,HEAD,DISGUST,SUMMARY,0.157881516471773
XB0202,UPPER_LIMB_L,DISGUST,SUMMARY,0.216644184303412
XB0202,UPPER_LIMB_R,DISGUST,SUMMARY,0.210599917938729
XB0202,LOWER_LIMB_L,DISGUST,SUMMARY,0.0713947518353746
